,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testGetClassification.0,System.0,out.0,println.0,"""getClassification"".0",SystemClient_DBImpl.0,instance.0,=.0,new.0,SystemClient_DBImpl.1,Set.0,expResult.0,=.1,nan.0,Set.1,result.0,=.2,instance.1,getClassification.0,assertEquals.0,expResult.1,result.1,// TODO review the generated test code and remove the default call to fail..200,fail.0,"""The test case is a prototype. "".100",prewritten,accurate,missing,unnecessary,readable,code
0,136,testGetClassification,33719607,1210562854298,19077249797,1,1,"(0.1090918481349945, 0.3008909225463867)","(0.11624626815319061, 0.31032848358154297)",1,1,2.5475006103515625,2.546371459960937,Fixation,POINT (0.1126690581440926 0.3056097030639648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562862631,19077258130,1,1,"(0.10534593462944031, 0.30622100830078125)","(0.11495398730039597, 0.306145578622818)",1,1,2.555511474609375,2.5495758056640625,Fixation,POINT (0.1101499609649181 0.3061832934617996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562870964,19077266463,1,1,"(0.10279455780982971, 0.3028034269809723)","(0.11485067009925842, 0.3074182868003845)",1,1,2.5661773681640625,2.552337646484375,Fixation,POINT (0.1088226139545441 0.3051108568906784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562879298,19077274797,1,1,"(0.10787913203239441, 0.3096403181552887)","(0.11367285996675491, 0.2991291880607605)",1,1,2.5606689453125,2.5225067138671875,Fixation,POINT (0.1107759959995747 0.3043847531080246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562887631,19077283130,1,1,"(0.10849989950656891, 0.3062828481197357)","(0.11196558177471161, 0.3109152615070343)",1,1,2.568832397460937,2.528900146484375,Fixation,POINT (0.1102327406406403 0.308599054813385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562895965,19077291464,1,1,"(0.11183454096317291, 0.3126327693462372)","(0.10992822051048279, 0.30737733840942383)",1,1,2.5730133056640625,2.547225952148437,Fixation,POINT (0.1108813807368278 0.3100050538778305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562904298,19077299797,1,1,"(0.10779770463705063, 0.3107830286026001)","(0.11384133249521255, 0.31089767813682556)",1,1,2.5538787841796875,2.543441772460937,Fixation,POINT (0.1108195185661316 0.3108403533697128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562912631,19077308130,1,1,"(0.10905731469392776, 0.31179073452949524)","(0.11355283856391907, 0.312950998544693)",1,1,2.5540924072265625,2.53082275390625,Fixation,POINT (0.1113050766289234 0.3123708665370941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562920964,19077316463,1,1,"(0.1081371009349823, 0.30971309542655945)","(0.11225995421409607, 0.3068356215953827)",1,1,2.542953491210937,2.5310211181640625,Fixation,POINT (0.1101985275745392 0.3082743585109711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562929298,19077324797,1,1,"(0.11133571714162827, 0.31164199113845825)","(0.11417927592992783, 0.3080746829509735)",1,1,2.5478973388671875,2.535140991210937,Fixation,POINT (0.112757496535778 0.3098583370447159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562937632,19077333131,1,1,"(0.10717964172363281, 0.3114231824874878)","(0.11409465223550797, 0.3057345747947693)",1,1,2.5415802001953125,2.525177001953125,Fixation,POINT (0.1106371469795704 0.3085788786411285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562945964,19077341463,1,1,"(0.11001040041446686, 0.30845072865486145)","(0.11572696268558502, 0.30755364894866943)",1,1,2.548828125,2.5250701904296875,Fixation,POINT (0.1128686815500259 0.3080021888017654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562954298,19077349797,1,1,"(0.10896625369787216, 0.3080805838108063)","(0.11419576406478882, 0.31262528896331787)",1,1,2.548065185546875,2.527679443359375,Fixation,POINT (0.1115810088813305 0.3103529363870621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562962631,19077358130,1,1,"(0.11103533953428268, 0.3100070655345917)","(0.1144641786813736, 0.31524163484573364)",1,1,2.534881591796875,2.533935546875,Fixation,POINT (0.1127497591078281 0.3126243501901627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562970964,19077366463,1,1,"(0.1073029413819313, 0.31303542852401733)","(0.11180070787668228, 0.31102001667022705)",1,1,2.54931640625,2.520248413085937,Fixation,POINT (0.1095518246293068 0.3120277225971222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562979298,19077374797,1,1,"(0.10860979557037354, 0.3104749917984009)","(0.11342239379882812, 0.312375009059906)",1,1,2.5438385009765625,2.527938842773437,Fixation,POINT (0.1110160946846008 0.3114250004291534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562987637,19077383136,1,1,"(0.10773492604494095, 0.3145555257797241)","(0.11499402672052383, 0.3123372197151184)",1,1,2.5481719970703125,2.536117553710937,Fixation,POINT (0.1113644763827324 0.3134463727474213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210562995970,19077391469,1,1,"(0.1083906814455986, 0.3059006333351135)","(0.11296211928129196, 0.3063719868659973)",1,1,2.52899169921875,2.526718139648437,Fixation,POINT (0.1106764003634453 0.3061363101005554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563004304,19077399803,1,1,"(0.11037269234657288, 0.31365934014320374)","(0.11300382018089294, 0.30859091877937317)",1,1,2.543487548828125,2.5313873291015625,Fixation,POINT (0.1116882562637329 0.3111251294612884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563012638,19077408136,1,1,"(0.11077264696359634, 0.3084273338317871)","(0.11344887316226959, 0.3166959285736084)",1,1,2.52764892578125,2.529052734375,Fixation,POINT (0.112110760062933 0.3125616312026978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563020972,19077416470,1,1,"(0.10796549916267395, 0.3023627698421478)","(0.11258139461278915, 0.3084704577922821)",1,1,2.530914306640625,2.52294921875,Fixation,POINT (0.1102734468877316 0.305416613817215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563029305,19077424803,1,1,"(0.11051706969738007, 0.3096214532852173)","(0.11433212459087372, 0.3042626678943634)",1,1,2.5339813232421875,2.51123046875,Fixation,POINT (0.1124245971441269 0.3069420605897903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563037638,19077433136,1,1,"(0.1106681302189827, 0.30773496627807617)","(0.11333480477333069, 0.30697163939476013)",1,1,2.5282745361328125,2.506683349609375,Fixation,POINT (0.1120014674961567 0.3073533028364182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563045971,19077441469,1,1,"(0.10330060124397278, 0.3068521022796631)","(0.11158431321382523, 0.30570995807647705)",1,1,2.535751342773437,2.5048065185546875,Fixation,POINT (0.107442457228899 0.3062810301780701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563054305,19077449803,1,1,"(0.10581833869218826, 0.3054771423339844)","(0.11125154048204422, 0.3104358911514282)",1,1,2.5155181884765625,2.514678955078125,Fixation,POINT (0.1085349395871162 0.3079565167427063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563062639,19077458137,1,1,"(0.10647746175527573, 0.30626657605171204)","(0.1154133751988411, 0.3070163428783417)",1,1,2.520660400390625,2.5030517578125,Fixation,POINT (0.1109454184770584 0.3066414594650269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563070971,19077466469,1,1,"(0.10695198178291321, 0.30497118830680847)","(0.1145763024687767, 0.30338382720947266)",1,1,2.521759033203125,2.5039825439453125,Fixation,POINT (0.110764142125845 0.3041775077581406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563079305,19077474803,1,1,"(0.1091754212975502, 0.30923449993133545)","(0.11562606692314148, 0.31178179383277893)",1,1,2.520980834960937,2.5076904296875,Fixation,POINT (0.1124007441103458 0.3105081468820572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563087638,19077483136,1,1,"(0.11131048202514648, 0.3089933395385742)","(0.11299828439950943, 0.30515360832214355)",1,1,2.518783569335937,2.5086212158203125,Fixation,POINT (0.112154383212328 0.3070734739303589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563095971,19077491469,1,1,"(0.10863377898931503, 0.31090033054351807)","(0.11666862666606903, 0.30762171745300293)",1,1,2.5102996826171875,2.502105712890625,Fixation,POINT (0.112651202827692 0.3092610239982605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563104305,19077499803,1,1,"(0.10671592503786087, 0.3064371347427368)","(0.11309206485748291, 0.30546945333480835)",1,1,2.523681640625,2.507476806640625,Fixation,POINT (0.1099039949476719 0.3059532940387726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563112638,19077508136,1,1,"(0.10931116342544556, 0.3098088204860687)","(0.11488520354032516, 0.3070959150791168)",1,1,2.502899169921875,2.496200561523437,Fixation,POINT (0.1120981834828854 0.3084523677825928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563120976,19077516474,1,1,"(0.10687967389822006, 0.30296236276626587)","(0.11474575102329254, 0.29712408781051636)",1,1,2.49609375,2.4988250732421875,Fixation,POINT (0.1108127124607563 0.3000432252883911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563129310,19077524808,1,1,"(0.10730453580617905, 0.3064701557159424)","(0.11363154649734497, 0.30424755811691284)",1,1,2.510848999023437,2.49163818359375,Fixation,POINT (0.110468041151762 0.3053588569164276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563137643,19077533141,1,1,"(0.10960473120212555, 0.31313809752464294)","(0.11299976706504822, 0.3014672100543976)",1,1,2.5061798095703125,2.49786376953125,Fixation,POINT (0.1113022491335869 0.3073026537895203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563145977,19077541475,1,1,"(0.10832507163286209, 0.30751878023147583)","(0.11320795863866806, 0.3041802942752838)",1,1,2.496734619140625,2.488372802734375,Fixation,POINT (0.1107665151357651 0.3058495372533798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563154310,19077549808,1,1,"(0.10416612029075623, 0.31034648418426514)","(0.11648691445589066, 0.30533280968666077)",1,1,2.51190185546875,2.4839019775390625,Fixation,POINT (0.1103265173733234 0.307839646935463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563162643,19077558141,1,1,"(0.10770723223686218, 0.3126865327358246)","(0.11388836055994034, 0.3089655637741089)",1,1,2.5153045654296875,2.484603881835937,Fixation,POINT (0.1107977963984013 0.3108260482549667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563170976,19077566474,1,1,"(0.10996817797422409, 0.3127519488334656)","(0.11509499698877335, 0.31223490834236145)",1,1,2.51605224609375,2.488067626953125,Fixation,POINT (0.1125315874814987 0.3124934285879135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563179310,19077574808,1,1,"(0.11311878263950348, 0.3108660578727722)","(0.11348868906497955, 0.3064839541912079)",1,1,2.5134735107421875,2.4928131103515625,Fixation,POINT (0.1133037358522415 0.30867500603199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563187643,19077583141,1,1,"(0.10940133035182953, 0.31585368514060974)","(0.11391982436180115, 0.30319836735725403)",1,1,2.507476806640625,2.4923553466796875,Fixation,POINT (0.1116605773568153 0.3095260262489319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563195976,19077591474,1,1,"(0.10818168520927429, 0.3105092942714691)","(0.11545740813016891, 0.3080516755580902)",1,1,2.501327514648437,2.4918365478515625,Fixation,POINT (0.1118195466697216 0.3092804849147797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563204310,19077599808,1,1,"(0.10682991147041321, 0.3086012303829193)","(0.12042579799890518, 0.3039126992225647)",1,1,2.5228271484375,2.484115600585937,Fixation,POINT (0.1136278547346592 0.306256964802742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563304314,19077699812,1,1,"(0.7545684576034546, 0.4001542627811432)","(0.7759642004966736, 0.4143228232860565)",1,1,2.584991455078125,2.4306640625,Fixation,POINT (0.7652663290500641 0.4072385430335998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563312647,19077708145,1,1,"(0.7526360750198364, 0.394297331571579)","(0.7703772783279419, 0.42302563786506653)",1,1,2.58221435546875,2.4631500244140625,Fixation,POINT (0.7615066766738892 0.4086614847183228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563320981,19077716479,1,1,"(0.7559468746185303, 0.4072117507457733)","(0.77428138256073, 0.4209202826023102)",1,1,2.6065673828125,2.4689178466796875,Fixation,POINT (0.7651141285896301 0.4140660166740418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563329314,19077724812,1,1,"(0.7566579580307007, 0.39404597878456116)","(0.772011935710907, 0.4169841706752777)",1,1,2.570159912109375,2.4430084228515625,Fixation,POINT (0.7643349468708038 0.4055150747299194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563337647,19077733145,1,1,"(0.7536048293113708, 0.39227744936943054)","(0.7718034386634827, 0.4178009629249573)",1,1,2.562728881835937,2.4430084228515625,Fixation,POINT (0.7627041339874268 0.4050392061471939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563345980,19077741478,1,1,"(0.7582736611366272, 0.3780129849910736)","(0.7723446488380432, 0.41175225377082825)",1,1,2.536773681640625,2.4267730712890625,Fixation,POINT (0.7653091549873352 0.3948826193809509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563354314,19077749812,1,1,"(0.7552116513252258, 0.3782639801502228)","(0.7713449001312256, 0.4043731987476349)",1,1,2.537139892578125,2.4237213134765625,Fixation,POINT (0.7632782757282257 0.3913185894489288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563362647,19077758145,1,1,"(0.7584674954414368, 0.3887511193752289)","(0.7726798057556152, 0.40883949398994446)",1,1,2.530181884765625,2.424545288085937,Fixation,POINT (0.765573650598526 0.3987953066825867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563370980,19077766478,1,1,"(0.7573453187942505, 0.3895281255245209)","(0.7704927921295166, 0.4116266071796417)",1,1,2.54425048828125,2.4252166748046875,Fixation,POINT (0.7639190554618835 0.4005773663520813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563379319,19077774817,1,1,"(0.7554218173027039, 0.39746400713920593)","(0.7723267078399658, 0.42110201716423035)",1,1,2.554672241210937,2.434722900390625,Fixation,POINT (0.7638742625713348 0.4092830121517181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563387652,19077783150,1,1,"(0.7535439133644104, 0.3970101475715637)","(0.7714725732803345, 0.4129561185836792)",1,1,2.5619049072265625,2.418426513671875,Fixation,POINT (0.7625082433223724 0.4049831330776215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563395986,19077791484,1,1,"(0.7574422955513, 0.36764276027679443)","(0.7711991667747498, 0.4027475416660309)",1,1,2.521591186523437,2.41278076171875,Fixation,POINT (0.7643207311630249 0.3851951509714127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563404319,19077799817,1,1,"(0.7571451663970947, 0.3769938349723816)","(0.7698224782943726, 0.4100891649723053)",1,1,2.5262451171875,2.410491943359375,Fixation,POINT (0.7634838223457336 0.3935414999723434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563412652,19077808150,1,1,"(0.7559137344360352, 0.37454333901405334)","(0.7696173191070557, 0.40536603331565857)",1,1,2.5152740478515625,2.429061889648437,Fixation,POINT (0.7627655267715454 0.389954686164856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563420985,19077816483,1,1,"(0.7562043070793152, 0.4012328088283539)","(0.7700141668319702, 0.4019806981086731)",1,1,2.5439910888671875,2.420440673828125,Fixation,POINT (0.7631092369556427 0.4016067534685135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563429318,19077824816,1,1,"(0.7558169960975647, 0.39732876420021057)","(0.769089937210083, 0.40532007813453674)",1,1,2.557601928710937,2.42755126953125,Fixation,POINT (0.7624534666538239 0.4013244211673737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563437652,19077833150,1,1,"(0.754234790802002, 0.4007438123226166)","(0.7711083292961121, 0.404558002948761)",1,1,2.553817749023437,2.4090118408203125,Fixation,POINT (0.762671560049057 0.4026509076356888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563445986,19077841484,1,1,"(0.7551467418670654, 0.4052971601486206)","(0.7693465352058411, 0.42070284485816956)",1,1,2.564361572265625,2.447723388671875,Fixation,POINT (0.7622466385364532 0.4130000025033951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563454318,19077849816,1,1,"(0.7565884590148926, 0.3893502950668335)","(0.7697315812110901, 0.41470974683761597)",1,1,2.525909423828125,2.444915771484375,Fixation,POINT (0.7631600201129913 0.4020300209522247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563462652,19077858150,1,1,"(0.7567213773727417, 0.3961293697357178)","(0.7706058025360107, 0.40721410512924194)",1,1,2.5380859375,2.41986083984375,Fixation,POINT (0.7636635899543762 0.4016717374324799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563470985,19077866483,1,1,"(0.7543179988861084, 0.40133532881736755)","(0.771393895149231, 0.4062654376029968)",1,1,2.545196533203125,2.42694091796875,Fixation,POINT (0.7628559470176697 0.4038003832101822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563479319,19077874817,1,1,"(0.7584346532821655, 0.39340123534202576)","(0.7708097696304321, 0.41067826747894287)",1,1,2.55322265625,2.4368438720703125,Fixation,POINT (0.7646222114562988 0.4020397514104843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563487652,19077883150,1,1,"(0.7559581398963928, 0.39626675844192505)","(0.7699254751205444, 0.41755735874176025)",1,1,2.550643920898437,2.44696044921875,Fixation,POINT (0.7629418075084686 0.4069120585918426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563495985,19077891483,1,1,"(0.7543250918388367, 0.3939840793609619)","(0.7685596346855164, 0.4091174602508545)",1,1,2.5343475341796875,2.4262237548828125,Fixation,POINT (0.7614423632621765 0.4015507698059082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563504318,19077899816,1,1,"(0.7576126456260681, 0.38349875807762146)","(0.7714216709136963, 0.4126773774623871)",1,1,2.5214080810546875,2.428939819335937,Fixation,POINT (0.7645171582698822 0.3980880677700043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563512658,19077908156,1,1,"(0.7582842111587524, 0.37825149297714233)","(0.767810583114624, 0.4102221131324768)",1,1,2.5069122314453125,2.422470092773437,Fixation,POINT (0.7630473971366882 0.3942368030548096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563520992,19077916490,1,1,"(0.7605925798416138, 0.4027855098247528)","(0.7681792378425598, 0.4036017656326294)",1,1,2.5296630859375,2.42608642578125,Fixation,POINT (0.7643859088420868 0.4031936377286911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563529325,19077924823,1,1,"(0.757118821144104, 0.4026889503002167)","(0.7665516138076782, 0.40175387263298035)",1,1,2.553329467773437,2.429290771484375,Fixation,POINT (0.7618352174758911 0.4022214114665985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563554324,19077949822,1,1,"(0.7274507284164429, 0.4411887526512146)","(0.7366558313369751, 0.45563167333602905)",1,1,2.5082244873046875,2.4051055908203125,Fixation,POINT (0.732053279876709 0.4484102129936218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,testGetClassification,33719607,1210563562658,19077958156,1,1,"(0.7252267599105835, 0.4365137219429016)","(0.7349013090133667, 0.46538981795310974)",1,1,2.4939422607421875,2.4227294921875,Fixation,POINT (0.7300640344619751 0.4509517699480057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,testGetClassification,33719607,1210563570992,19077966490,1,1,"(0.7247440218925476, 0.446025550365448)","(0.7326814532279968, 0.4654994606971741)",1,1,2.4913330078125,2.398651123046875,Fixation,POINT (0.7287127375602722 0.455762505531311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563579324,19077974822,1,1,"(0.7179276943206787, 0.4515928626060486)","(0.7355966567993164, 0.46108463406562805)",1,1,2.5037384033203125,2.410629272460937,Fixation,POINT (0.7267621755599976 0.4563387483358383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563587659,19077983156,1,1,"(0.7223788499832153, 0.45942607522010803)","(0.7327115535736084, 0.4659019708633423)",1,1,2.5115203857421875,2.4109344482421875,Fixation,POINT (0.7275452017784119 0.4626640230417252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563595992,19077991489,1,1,"(0.7192135453224182, 0.4454006850719452)","(0.736205518245697, 0.4666599631309509)",1,1,2.485443115234375,2.414947509765625,Fixation,POINT (0.7277095317840576 0.4560303241014481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563604326,19077999823,1,1,"(0.7233732342720032, 0.4437675476074219)","(0.7313366532325745, 0.45662957429885864)",1,1,2.4859771728515625,2.3929901123046875,Fixation,POINT (0.7273549437522888 0.4501985609531403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,testGetClassification,33719607,1210563612659,19078008156,1,1,"(0.7209860682487488, 0.4450744688510895)","(0.7328420877456665, 0.45450717210769653)",1,1,2.4661102294921875,2.391464233398437,Fixation,POINT (0.7269140779972076 0.449790820479393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,testGetClassification,33719607,1210563620992,19078016489,1,1,"(0.7221102118492126, 0.4620278775691986)","(0.7321670651435852, 0.4643508493900299)",1,1,2.5193328857421875,2.4209442138671875,Fixation,POINT (0.7271386384963989 0.4631893634796143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563629325,19078024822,1,1,"(0.7222386002540588, 0.45290881395339966)","(0.7306904792785645, 0.4711630940437317)",1,1,2.48284912109375,2.419281005859375,Fixation,POINT (0.7264645397663116 0.4620359539985657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563637659,19078033156,1,1,"(0.7217926383018494, 0.4536173343658447)","(0.7342968583106995, 0.46219515800476074)",1,1,2.4837188720703125,2.4017486572265625,Fixation,POINT (0.7280447483062744 0.4579062461853027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563645996,19078041493,1,1,"(0.7256781458854675, 0.45651543140411377)","(0.7335110902786255, 0.4566761255264282)",1,1,2.5074920654296875,2.39239501953125,Fixation,POINT (0.7295946180820465 0.456595778465271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563654330,19078049827,1,1,"(0.7209581732749939, 0.4328638017177582)","(0.7303323149681091, 0.45149484276771545)",1,1,2.4395904541015625,2.366546630859375,Fixation,POINT (0.7256452441215515 0.4421793222427368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,testGetClassification,33719607,1210563662663,19078058160,1,1,"(0.7222768068313599, 0.4424898028373718)","(0.7331270575523376, 0.4634248912334442)",1,1,2.45281982421875,2.4246063232421875,Fixation,POINT (0.7277019321918488 0.452957347035408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563670996,19078066493,1,1,"(0.7220659852027893, 0.4369058609008789)","(0.7306872010231018, 0.4488046169281006)",1,1,2.440948486328125,2.3589324951171875,Fixation,POINT (0.7263765931129456 0.4428552389144898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,testGetClassification,33719607,1210563679329,19078074826,1,1,"(0.7199151515960693, 0.4465378224849701)","(0.7349401712417603, 0.4689190685749054)",1,1,2.45648193359375,2.398178100585937,Fixation,POINT (0.7274276614189148 0.4577284455299377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210563687663,19078083160,1,1,"(0.7197660207748413, 0.43625757098197937)","(0.7325640916824341, 0.451017290353775)",1,1,2.4339141845703125,2.362579345703125,Fixation,POINT (0.7261650562286377 0.4436374306678772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,testGetClassification,33719607,1210563695996,19078091493,1,1,"(0.7227597236633301, 0.4532349407672882)","(0.7348756194114685, 0.46243366599082947)",1,1,2.4705963134765625,2.406036376953125,Fixation,POINT (0.7288176715373993 0.4578343033790588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
