,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,createNewServerProcess.0,Socket.0,socket.0,logger.0,info.0,"""Received connection on port "".100",+.0,getPort.0,+.1,""" from ["".101",+.2,socket.1,getInetAddress.0,+.3,""":"".0",+.4,socket.2,getPort.1,+.5,"""]."".0",Thread.0,t.0,=.0,new.0,Thread.1,getNewServerProcess.0,socket.3,t.1,start.0,getServerProcesses.0,add.0,t.2,new.1,Thread.2,new.2,Monitor.0,t.3,)).0,start.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,createNewServerProcess,3457090,1210147154968,18661552010,1,1,"(0.09557900577783585, 0.30591875314712524)","(0.09877024590969086, 0.3142576217651367)",1,1,2.601181030273437,2.5149383544921875,Fixation,POINT (0.0971746258437634 0.310088187456131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147179968,18661577010,1,1,"(0.10086806863546371, 0.30199843645095825)","(0.09433931112289429, 0.3107891380786896)",1,1,2.610214233398437,2.527252197265625,Fixation,POINT (0.097603689879179 0.3063937872648239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147213306,18661610348,1,1,"(0.09784538298845291, 0.3008309006690979)","(0.09095952659845352, 0.2914862036705017)",1,1,2.6187286376953125,2.5487823486328125,Fixation,POINT (0.0944024547934532 0.2961585521697998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147238306,18661635348,1,1,"(0.09161678701639175, 0.29445207118988037)","(0.09451550990343094, 0.29679542779922485)",1,1,2.6235809326171875,2.571014404296875,Fixation,POINT (0.0930661484599114 0.2956237494945526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147263306,18661660348,1,1,"(0.09216461330652237, 0.29038652777671814)","(0.09277534484863281, 0.3012130558490753)",1,1,2.6095428466796875,2.560638427734375,Fixation,POINT (0.0924699790775776 0.2957997918128967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147288306,18661685348,1,1,"(0.09620469063520432, 0.298536092042923)","(0.09474579244852066, 0.30635499954223633)",1,1,2.6217803955078125,2.5733795166015625,Fixation,POINT (0.0954752415418625 0.3024455457925796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147338313,18661735355,1,1,"(0.14802095293998718, 0.29617539048194885)","(0.15134941041469574, 0.30289044976234436)",1,1,2.653671264648437,2.595565795898437,Fixation,POINT (0.1496851816773415 0.2995329201221466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147363314,18661760355,1,1,"(0.14802086353302002, 0.29064130783081055)","(0.1480523645877838, 0.2998276352882385)",1,1,2.660675048828125,2.6094207763671875,Fixation,POINT (0.1480366140604019 0.2952344715595245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147388313,18661785354,1,1,"(0.14770416915416718, 0.29383644461631775)","(0.1472410261631012, 0.2874844968318939)",1,1,2.6734771728515625,2.6189422607421875,Fixation,POINT (0.1474725976586342 0.2906604707241058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147413314,18661810355,1,1,"(0.14771953225135803, 0.2833597958087921)","(0.15158003568649292, 0.2885896861553192)",1,1,2.6661834716796875,2.6017608642578125,Fixation,POINT (0.1496497839689255 0.2859747409820557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147438314,18661835355,1,1,"(0.1495649218559265, 0.28648602962493896)","(0.14730046689510345, 0.2896685004234314)",1,1,2.679595947265625,2.613876342773437,Fixation,POINT (0.148432694375515 0.2880772650241852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147463313,18661860354,1,1,"(0.1496828943490982, 0.2896140515804291)","(0.1475902497768402, 0.2923741936683655)",1,1,2.6856231689453125,2.6144256591796875,Fixation,POINT (0.1486365720629692 0.2909941226243973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147488316,18661885357,1,1,"(0.14851175248622894, 0.27712902426719666)","(0.14691181480884552, 0.2966715395450592)",1,1,2.658599853515625,2.6183013916015625,Fixation,POINT (0.1477117836475372 0.2869002819061279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147521649,18661918690,1,1,"(0.15052711963653564, 0.2716049253940582)","(0.14507611095905304, 0.2986060678958893)",1,1,2.659698486328125,2.611083984375,Fixation,POINT (0.1478016152977943 0.2851054966449738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147538315,18661935356,1,1,"(0.14949248731136322, 0.2753129005432129)","(0.14962585270404816, 0.2991219758987427)",1,1,2.667465209960937,2.604949951171875,Fixation,POINT (0.1495591700077057 0.2872174382209778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147563315,18661960356,1,1,"(0.19828622043132782, 0.28366824984550476)","(0.19246894121170044, 0.30640703439712524)",1,1,2.6769561767578125,2.6199951171875,Fixation,POINT (0.1953775808215141 0.295037642121315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147588316,18661985357,1,1,"(0.19960066676139832, 0.2884242534637451)","(0.20076173543930054, 0.30302536487579346)",1,1,2.6522216796875,2.601425170898437,Fixation,POINT (0.2001812011003494 0.2957248091697693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147613319,18662010360,1,1,"(0.2039252072572708, 0.27953681349754333)","(0.19476930797100067, 0.31893816590309143)",1,1,2.636566162109375,2.60638427734375,Fixation,POINT (0.1993472576141357 0.2992374897003174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147638320,18662035361,1,1,"(0.20002616941928864, 0.27499622106552124)","(0.20090122520923615, 0.3040924072265625)",1,1,2.63446044921875,2.594146728515625,Fixation,POINT (0.2004636973142624 0.2895443141460419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147671654,18662068694,1,1,"(0.20312386751174927, 0.28232234716415405)","(0.19884896278381348, 0.31205716729164124)",1,1,2.6310272216796875,2.586639404296875,Fixation,POINT (0.2009864151477814 0.2971897572278976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147696654,18662093694,1,1,"(0.19788090884685516, 0.2798561453819275)","(0.20236165821552277, 0.30651336908340454)",1,1,2.6275787353515625,2.57525634765625,Fixation,POINT (0.200121283531189 0.293184757232666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147721654,18662118694,1,1,"(0.19701899588108063, 0.2733611762523651)","(0.19975578784942627, 0.3085492253303528)",1,1,2.6060943603515625,2.563262939453125,Fixation,POINT (0.1983873918652534 0.290955200791359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147746661,18662143701,1,1,"(0.20180556178092957, 0.27592650055885315)","(0.20039142668247223, 0.31011515855789185)",1,1,2.6073150634765625,2.553558349609375,Fixation,POINT (0.2010984942317009 0.2930208295583725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147771661,18662168701,1,1,"(0.19993217289447784, 0.2923198938369751)","(0.19880647957324982, 0.3075287640094757)",1,1,2.616943359375,2.5722808837890625,Fixation,POINT (0.1993693262338638 0.2999243289232254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147796661,18662193701,1,1,"(0.2015419900417328, 0.2872706651687622)","(0.19607870280742645, 0.30722013115882874)",1,1,2.620147705078125,2.581405639648437,Fixation,POINT (0.1988103464245796 0.2972453981637955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147821661,18662218701,1,1,"(0.20096305012702942, 0.2757413983345032)","(0.1978517323732376, 0.30892089009284973)",1,1,2.5996246337890625,2.586334228515625,Fixation,POINT (0.1994073912501335 0.2923311442136764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147846661,18662243701,1,1,"(0.19876828789710999, 0.2870699465274811)","(0.20292077958583832, 0.3081434667110443)",1,1,2.6240386962890625,2.56817626953125,Fixation,POINT (0.2008445337414742 0.2976067066192627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147871663,18662268703,1,1,"(0.19951340556144714, 0.2783580720424652)","(0.1956249177455902, 0.3175339996814728)",1,1,2.593414306640625,2.574737548828125,Fixation,POINT (0.1975691616535187 0.297946035861969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147896663,18662293703,1,1,"(0.19920706748962402, 0.2776353657245636)","(0.1986701488494873, 0.31267091631889343)",1,1,2.5929107666015625,2.56512451171875,Fixation,POINT (0.1989386081695557 0.2951531410217285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210147946664,18662343703,1,1,"(0.08000151067972183, 0.2931911051273346)","(0.08459943532943726, 0.2960505783557892)",1,1,2.5854949951171875,2.569442749023437,Fixation,POINT (0.0823004730045795 0.2946208417415619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147971664,18662368703,1,1,"(0.07724245637655258, 0.2933169901371002)","(0.07900645583868027, 0.29296669363975525)",1,1,2.598968505859375,2.558563232421875,Fixation,POINT (0.0781244561076164 0.2931418418884277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210147996669,18662393708,1,1,"(0.07973910868167877, 0.2939952313899994)","(0.08272549510002136, 0.29340067505836487)",1,1,2.5839385986328125,2.55950927734375,Fixation,POINT (0.0812323018908501 0.2936979532241821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148021669,18662418708,1,1,"(0.07695862650871277, 0.2943081557750702)","(0.07761278003454208, 0.28883230686187744)",1,1,2.5923614501953125,2.562591552734375,Fixation,POINT (0.0772857032716274 0.2915702313184738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148046670,18662443709,1,1,"(0.07962655276060104, 0.2888015806674957)","(0.07983125001192093, 0.2894454896450043)",1,1,2.57501220703125,2.564788818359375,Fixation,POINT (0.079728901386261 0.28912353515625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148071669,18662468708,1,1,"(0.07569460570812225, 0.2902776598930359)","(0.07848596572875977, 0.28797826170921326)",1,1,2.583831787109375,2.5566864013671875,Fixation,POINT (0.077090285718441 0.2891279608011246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148096670,18662493709,1,1,"(0.07972992211580276, 0.28677546977996826)","(0.07964497059583664, 0.29308056831359863)",1,1,2.5791778564453125,2.5518035888671875,Fixation,POINT (0.0796874463558197 0.2899280190467834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148130007,18662527046,1,1,"(0.08234802633523941, 0.29106706380844116)","(0.08141814917325974, 0.2891516089439392)",1,1,2.5796661376953125,2.5662994384765625,Fixation,POINT (0.0818830877542496 0.2901093363761902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148146673,18662543712,1,1,"(0.08202396333217621, 0.28909456729888916)","(0.07891673594713211, 0.28988879919052124)",1,1,2.588134765625,2.555633544921875,Fixation,POINT (0.0804703496396542 0.2894916832447052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148171674,18662568713,1,1,"(0.08124113827943802, 0.28858083486557007)","(0.08190542459487915, 0.29551947116851807)",1,1,2.590850830078125,2.581039428710937,Fixation,POINT (0.0815732814371586 0.2920501530170441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148196674,18662593713,1,1,"(0.12042109668254852, 0.27512845396995544)","(0.12239876389503479, 0.29075947403907776)",1,1,2.5931854248046875,2.568328857421875,Fixation,POINT (0.1214099302887917 0.2829439640045166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148221674,18662618712,1,1,"(0.12748517096042633, 0.28326189517974854)","(0.12274086475372314, 0.2952445447444916)",1,1,2.58697509765625,2.5713348388671875,Fixation,POINT (0.1251130178570747 0.2892532199621201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148246675,18662643713,1,1,"(0.12568531930446625, 0.2841314375400543)","(0.12160758674144745, 0.2905673086643219)",1,1,2.5958709716796875,2.566162109375,Fixation,POINT (0.1236464530229568 0.2873493731021881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148271679,18662668717,1,1,"(0.1283659040927887, 0.2886762320995331)","(0.12168065458536148, 0.28956830501556396)",1,1,2.611114501953125,2.57379150390625,Fixation,POINT (0.1250232793390751 0.2891222685575485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148296680,18662693718,1,1,"(0.12752081453800201, 0.2916889190673828)","(0.12352278083562851, 0.2889486849308014)",1,1,2.60748291015625,2.59002685546875,Fixation,POINT (0.1255217976868153 0.2903188019990921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148330013,18662727051,1,1,"(0.12680724263191223, 0.2893068790435791)","(0.1268714964389801, 0.28867024183273315)",1,1,2.63336181640625,2.5774078369140625,Fixation,POINT (0.1268393695354462 0.2889885604381561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148346679,18662743717,1,1,"(0.12215080112218857, 0.28515446186065674)","(0.12534958124160767, 0.2974730432033539)",1,1,2.6292266845703125,2.606414794921875,Fixation,POINT (0.1237501911818981 0.2913137525320053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148371680,18662768718,1,1,"(0.1239582970738411, 0.27897557616233826)","(0.12484760582447052, 0.2942175567150116)",1,1,2.6318511962890625,2.6173248291015625,Fixation,POINT (0.1244029514491558 0.2865965664386749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148396682,18662793720,1,1,"(0.12193207442760468, 0.28535690903663635)","(0.12461189180612564, 0.29638952016830444)",1,1,2.647201538085937,2.616683959960937,Fixation,POINT (0.1232719831168652 0.2908732146024704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148421682,18662818720,1,1,"(0.1032944843173027, 0.28055647015571594)","(0.10696428269147873, 0.28436601161956787)",1,1,2.6417388916015625,2.6173095703125,Fixation,POINT (0.1051293835043907 0.2824612408876419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148446682,18662843720,1,1,"(0.07223105430603027, 0.2722502648830414)","(0.07678716629743576, 0.2695768475532532)",1,1,2.618377685546875,2.62176513671875,Fixation,POINT (0.074509110301733 0.2709135562181473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148471681,18662868719,1,1,"(0.07381042838096619, 0.27705347537994385)","(0.07145041972398758, 0.2726469039916992)",1,1,2.6464385986328125,2.620391845703125,Fixation,POINT (0.0726304240524769 0.2748501896858215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148505015,18662902053,1,1,"(0.07254812121391296, 0.27541953325271606)","(0.07220824062824249, 0.27275484800338745)",1,1,2.63525390625,2.6134490966796875,Fixation,POINT (0.0723781809210777 0.2740871906280518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148530023,18662927060,1,1,"(0.07396901398897171, 0.2791465222835541)","(0.0759449377655983, 0.2691846489906311)",1,1,2.656967163085937,2.6239013671875,Fixation,POINT (0.074956975877285 0.2741655856370926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148555023,18662952060,1,1,"(0.07611452043056488, 0.28500428795814514)","(0.07505349814891815, 0.2725929319858551)",1,1,2.665618896484375,2.6112823486328125,Fixation,POINT (0.0755840092897415 0.2787986099720001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148580023,18662977060,1,1,"(0.07769095152616501, 0.2810100317001343)","(0.07083656638860703, 0.2682076692581177)",1,1,2.671966552734375,2.6204071044921875,Fixation,POINT (0.074263758957386 0.274608850479126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148630023,18663027060,1,1,"(0.14269830286502838, 0.2863527834415436)","(0.13836780190467834, 0.2823091447353363)",1,1,2.66912841796875,2.61871337890625,Fixation,POINT (0.1405330523848534 0.2843309640884399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210148655028,18663052065,1,1,"(0.14141622185707092, 0.2912386655807495)","(0.14359183609485626, 0.29007411003112793)",1,1,2.7022247314453125,2.630111694335937,Fixation,POINT (0.1425040289759636 0.2906563878059387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210148680028,18663077065,1,1,"(0.1385883092880249, 0.29037362337112427)","(0.14274097979068756, 0.29285648465156555)",1,1,2.6915283203125,2.6257781982421875,Fixation,POINT (0.1406646445393562 0.2916150540113449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148705028,18663102065,1,1,"(0.1386365443468094, 0.2848382294178009)","(0.14213433861732483, 0.2993439733982086)",1,1,2.6881103515625,2.6409149169921875,Fixation,POINT (0.1403854414820671 0.2920911014080048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148730028,18663127065,1,1,"(0.14170420169830322, 0.2941529154777527)","(0.13841696083545685, 0.29631656408309937)",1,1,2.71002197265625,2.650146484375,Fixation,POINT (0.14006058126688 0.295234739780426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148755028,18663152065,1,1,"(0.1403750479221344, 0.28526952862739563)","(0.13713760673999786, 0.2948921322822571)",1,1,2.71624755859375,2.6403045654296875,Fixation,POINT (0.1387563273310661 0.2900808304548264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148780031,18663177068,1,1,"(0.14125484228134155, 0.2867276072502136)","(0.1373155117034912, 0.28474563360214233)",1,1,2.728790283203125,2.6382293701171875,Fixation,POINT (0.1392851769924164 0.285736620426178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210148805032,18663202068,1,1,"(0.1227656900882721, 0.2882763147354126)","(0.12381298840045929, 0.29671475291252136)",1,1,2.701522827148437,2.65106201171875,Fixation,POINT (0.1232893392443657 0.292495533823967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148830032,18663227068,1,1,"(0.12146447598934174, 0.2862382233142853)","(0.12234101444482803, 0.29561328887939453)",1,1,2.7013397216796875,2.6601104736328125,Fixation,POINT (0.1219027452170849 0.2909257560968399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148855032,18663252068,1,1,"(0.12088858336210251, 0.2887924611568451)","(0.12129288166761398, 0.2983101010322571)",1,1,2.692291259765625,2.627166748046875,Fixation,POINT (0.1210907325148582 0.2935512810945511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148880032,18663277068,1,1,"(0.12256808578968048, 0.2922329306602478)","(0.12095732986927032, 0.2874183654785156)",1,1,2.7134246826171875,2.6394195556640625,Fixation,POINT (0.1217627078294754 0.2898256480693817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148905032,18663302068,1,1,"(0.12485164403915405, 0.29136350750923157)","(0.1168333888053894, 0.2878778874874115)",1,1,2.7241363525390625,2.64227294921875,Fixation,POINT (0.1208425164222717 0.2896206974983215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148938371,18663335407,1,1,"(0.12137997895479202, 0.29400354623794556)","(0.12204012274742126, 0.297226220369339)",1,1,2.7275390625,2.6759490966796875,Fixation,POINT (0.1217100508511066 0.2956148833036423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148955038,18663352074,1,1,"(0.12117856740951538, 0.29204031825065613)","(0.11868982017040253, 0.29167619347572327)",1,1,2.728866577148437,2.6537017822265625,Fixation,POINT (0.119934193789959 0.2918582558631897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210148980038,18663377074,1,1,"(0.11996974796056747, 0.28038865327835083)","(0.115719273686409, 0.30022570490837097)",1,1,2.736175537109375,2.679840087890625,Fixation,POINT (0.1178445108234882 0.2903071790933609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210149038371,18663435407,1,1,"(0.05439772456884384, 0.24993038177490234)","(0.055447980761528015, 0.24748969078063965)",1,1,2.762176513671875,2.6869354248046875,Fixation,POINT (0.0549228526651859 0.248710036277771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210149063375,18663460411,1,1,"(0.05771367996931076, 0.24716347455978394)","(0.05753273889422417, 0.24601031839847565)",1,1,2.740386962890625,2.68157958984375,Fixation,POINT (0.0576232094317675 0.2465868964791298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210149088375,18663485410,1,1,"(0.059436995536088943, 0.2472989708185196)","(0.05811700224876404, 0.24287420511245728)",1,1,2.741607666015625,2.6841583251953125,Fixation,POINT (0.0587769988924265 0.2450865879654884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210149113376,18663510411,1,1,"(0.05912114307284355, 0.24427899718284607)","(0.05531807243824005, 0.24567672610282898)",1,1,2.74346923828125,2.683563232421875,Fixation,POINT (0.0572196077555418 0.2449778616428375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210149138375,18663535410,1,1,"(0.059723202139139175, 0.24796447157859802)","(0.05475394055247307, 0.24331635236740112)",1,1,2.7551727294921875,2.6688385009765625,Fixation,POINT (0.0572385713458061 0.2456404119729996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210149163375,18663560410,1,1,"(0.06868235021829605, 0.2482585906982422)","(0.06632900983095169, 0.2448522299528122)",1,1,2.7359619140625,2.646957397460937,Fixation,POINT (0.0675056800246239 0.2465554103255272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createNewServerProcess,3457090,1210149213380,18663610415,1,1,"(0.2549469470977783, 0.2243472933769226)","(0.25503626465797424, 0.22589199244976044)",1,1,2.7529754638671875,2.6682281494140625,Fixation,POINT (0.2549916058778763 0.2251196429133415),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210149238381,18663635416,1,1,"(0.26128119230270386, 0.22757121920585632)","(0.25516605377197266, 0.2372237592935562)",1,1,2.770004272460937,2.676132202148437,Fixation,POINT (0.2582236230373383 0.2323974892497063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210149263380,18663660415,1,1,"(0.26080432534217834, 0.2273835688829422)","(0.25525638461112976, 0.2342107892036438)",1,1,2.755706787109375,2.6710662841796875,Fixation,POINT (0.258030354976654 0.230797179043293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210149288380,18663685415,1,1,"(0.2634739279747009, 0.22438067197799683)","(0.255148708820343, 0.23549063503742218)",1,1,2.7638092041015625,2.6735992431640625,Fixation,POINT (0.259311318397522 0.2299356535077095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
