,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,capitalizeString.0,String.1,s.0,String.2,result.0,=.0,""""".0",for.0,int.0,i.0,=.1,0.0,i.1,<.0,s.1,length.0,i.2,if.0,i.3,==.0,0.1,||.0,s.2,substring.0,i.4,-.0,1.0,i.5,equals.0,""" "".0",result.1,+=.0,s.3,substring.1,i.6,i.7,+.0,1.1,toUpperCase.0,else.0,result.2,+=.1,s.4,substring.2,i.8,i.9,+.1,1.2,return.0,result.3,prewritten,accurate,missing,unnecessary,readable,code
0,136,capitalizeString,1412807,1208272692030,16787095117,1,1,"(0.2584151029586792, 0.2744082808494568)","(0.27103450894355774, 0.29620715975761414)",1,1,2.689361572265625,2.7431182861328125,Fixation,POINT (0.2647248059511185 0.2853077203035355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272700363,16787103450,1,1,"(0.257087379693985, 0.27454379200935364)","(0.26846879720687866, 0.2795651853084564)",1,1,2.708709716796875,2.722625732421875,Fixation,POINT (0.2627780884504318 0.277054488658905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272708696,16787111783,1,1,"(0.2551775872707367, 0.28044751286506653)","(0.27064773440361023, 0.29457420110702515)",1,1,2.7109375,2.7451934814453125,Fixation,POINT (0.2629126608371735 0.2875108569860458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272717030,16787120117,1,1,"(0.2591139078140259, 0.27550008893013)","(0.269305020570755, 0.2841055989265442)",1,1,2.69775390625,2.733261108398437,Fixation,POINT (0.2642094641923904 0.2798028439283371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272725363,16787128450,1,1,"(0.25440236926078796, 0.27605709433555603)","(0.2690013647079468, 0.2924218475818634)",1,1,2.689666748046875,2.7255096435546875,Fixation,POINT (0.2617018669843674 0.2842394709587097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272733696,16787136783,1,1,"(0.25702133774757385, 0.2771700322628021)","(0.268850713968277, 0.2919326722621918)",1,1,2.7100372314453125,2.7415771484375,Fixation,POINT (0.2629360258579254 0.284551352262497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272742030,16787145117,1,1,"(0.25636667013168335, 0.26906922459602356)","(0.26721322536468506, 0.28139960765838623)",1,1,2.6987457275390625,2.726547241210937,Fixation,POINT (0.2617899477481842 0.2752344161272049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272750363,16787153450,1,1,"(0.25794631242752075, 0.2754886746406555)","(0.26731589436531067, 0.28830480575561523)",1,1,2.6957244873046875,2.7371978759765625,Fixation,POINT (0.2626311033964157 0.2818967401981354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272758696,16787161783,1,1,"(0.2580002546310425, 0.27146947383880615)","(0.2640669643878937, 0.28268828988075256)",1,1,2.681549072265625,2.74383544921875,Fixation,POINT (0.2610336095094681 0.2770788818597794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272767030,16787170117,1,1,"(0.25491100549697876, 0.2672710418701172)","(0.266025185585022, 0.28348028659820557)",1,1,2.7018585205078125,2.7412261962890625,Fixation,POINT (0.2604680955410004 0.2753756642341614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272775363,16787178450,1,1,"(0.2580069601535797, 0.2793874740600586)","(0.26824718713760376, 0.28727278113365173)",1,1,2.698883056640625,2.739364624023437,Fixation,POINT (0.2631270736455917 0.2833301275968552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272783696,16787186783,1,1,"(0.2559538781642914, 0.2732551395893097)","(0.2691884934902191, 0.29386213421821594)",1,1,2.705917358398437,2.749176025390625,Fixation,POINT (0.2625711858272552 0.2835586369037628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272792030,16787195117,1,1,"(0.2587778866291046, 0.27090972661972046)","(0.26950427889823914, 0.29164883494377136)",1,1,2.711639404296875,2.735458374023437,Fixation,POINT (0.2641410827636719 0.2812792807817459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272800363,16787203450,1,1,"(0.25272610783576965, 0.2709222137928009)","(0.2710273563861847, 0.2946360111236572)",1,1,2.69024658203125,2.7499237060546875,Fixation,POINT (0.2618767321109772 0.2827791124582291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272808702,16787211789,1,1,"(0.25453001260757446, 0.26100820302963257)","(0.27194786071777344, 0.2895953059196472)",1,1,2.6831512451171875,2.735443115234375,Fixation,POINT (0.263238936662674 0.2753017544746399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272817036,16787220123,1,1,"(0.25949156284332275, 0.2701898515224457)","(0.2738814055919647, 0.293954074382782)",1,1,2.7172088623046875,2.7545318603515625,Fixation,POINT (0.2666864842176437 0.2820719629526138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272850369,16787253456,1,1,"(0.11852259933948517, 0.24867375195026398)","(0.1447206735610962, 0.28319793939590454)",1,1,2.672393798828125,2.732757568359375,Fixation,POINT (0.1316216364502907 0.2659358456730843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272858702,16787261789,1,1,"(0.11779612302780151, 0.25448817014694214)","(0.14883103966712952, 0.2858521342277527)",1,1,2.6629638671875,2.7448883056640625,Fixation,POINT (0.1333135813474655 0.2701701521873474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272867036,16787270123,1,1,"(0.123074471950531, 0.24838151037693024)","(0.14301250874996185, 0.28046733140945435)",1,1,2.7047119140625,2.726043701171875,Fixation,POINT (0.1330434903502464 0.2644244208931923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272875369,16787278456,1,1,"(0.120698943734169, 0.2542525827884674)","(0.14488543570041656, 0.2864930331707001)",1,1,2.7101287841796875,2.730010986328125,Fixation,POINT (0.1327921897172928 0.2703728079795837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272883702,16787286789,1,1,"(0.11411473155021667, 0.260243684053421)","(0.14297616481781006, 0.2842951714992523)",1,1,2.683074951171875,2.7377471923828125,Fixation,POINT (0.1285454481840134 0.2722694277763367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208272892035,16787295122,1,1,"(0.119011789560318, 0.26012519001960754)","(0.1444932222366333, 0.28810104727745056)",1,1,2.693206787109375,2.7416229248046875,Fixation,POINT (0.1317525058984756 0.274113118648529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272900369,16787303456,1,1,"(0.12084955722093582, 0.26610592007637024)","(0.14573101699352264, 0.2819492816925049)",1,1,2.689208984375,2.7395782470703125,Fixation,POINT (0.1332902871072292 0.2740276008844376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272908702,16787311789,1,1,"(0.11983183026313782, 0.26560738682746887)","(0.14412036538124084, 0.28566399216651917)",1,1,2.712188720703125,2.748992919921875,Fixation,POINT (0.1319760978221893 0.275635689496994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272917035,16787320122,1,1,"(0.12166795134544373, 0.26549312472343445)","(0.14259491860866547, 0.2833406925201416)",1,1,2.694564819335937,2.737396240234375,Fixation,POINT (0.1321314349770546 0.274416908621788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272925369,16787328456,1,1,"(0.11692747473716736, 0.254119336605072)","(0.14128568768501282, 0.28595978021621704)",1,1,2.698272705078125,2.74530029296875,Fixation,POINT (0.1291065812110901 0.2700395584106445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272933702,16787336789,1,1,"(0.11789274215698242, 0.26226577162742615)","(0.13809703290462494, 0.28723663091659546)",1,1,2.677703857421875,2.748565673828125,Fixation,POINT (0.1279948875308037 0.2747512012720108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208272942039,16787345126,1,1,"(0.11756275594234467, 0.2559153139591217)","(0.14086519181728363, 0.29021167755126953)",1,1,2.70550537109375,2.7626495361328125,Fixation,POINT (0.1292139738798142 0.2730634957551956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208272950373,16787353460,1,1,"(0.11910762637853622, 0.26323723793029785)","(0.13680168986320496, 0.28175419569015503)",1,1,2.69854736328125,2.7495880126953125,Fixation,POINT (0.1279546581208706 0.2724957168102264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208272958706,16787361793,1,1,"(0.12037403136491776, 0.2660524547100067)","(0.13890159130096436, 0.28444308042526245)",1,1,2.70068359375,2.745330810546875,Fixation,POINT (0.1296378113329411 0.2752477675676346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208272967039,16787370126,1,1,"(0.12469769269227982, 0.2579200267791748)","(0.1400516927242279, 0.2896392047405243)",1,1,2.699447631835937,2.7582244873046875,Fixation,POINT (0.1323746927082539 0.2737796157598496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272975373,16787378460,1,1,"(0.1261633336544037, 0.26611047983169556)","(0.14086855947971344, 0.2860060930252075)",1,1,2.714340209960937,2.75830078125,Fixation,POINT (0.1335159465670586 0.2760582864284515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272983706,16787386793,1,1,"(0.12547871470451355, 0.265545517206192)","(0.14322765171527863, 0.2828221321105957)",1,1,2.702850341796875,2.748504638671875,Fixation,POINT (0.1343531832098961 0.2741838246583939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208272992039,16787395126,1,1,"(0.12678436934947968, 0.2605271637439728)","(0.14257493615150452, 0.2833762764930725)",1,1,2.712158203125,2.7506866455078125,Fixation,POINT (0.1346796527504921 0.2719517201185226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273000373,16787403460,1,1,"(0.12860281765460968, 0.2625815272331238)","(0.14171867072582245, 0.2897912561893463)",1,1,2.7134552001953125,2.754425048828125,Fixation,POINT (0.1351607441902161 0.276186391711235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273008706,16787411793,1,1,"(0.1234365701675415, 0.25781840085983276)","(0.14000752568244934, 0.2876489758491516)",1,1,2.7002410888671875,2.75030517578125,Fixation,POINT (0.1317220479249954 0.2727336883544922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273017039,16787420126,1,1,"(0.12313710898160934, 0.26002055406570435)","(0.13813084363937378, 0.2883290648460388)",1,1,2.708480834960937,2.752349853515625,Fixation,POINT (0.1306339763104916 0.2741748094558716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208273025373,16787428460,1,1,"(0.12084214389324188, 0.2573406994342804)","(0.13521984219551086, 0.28827953338623047)",1,1,2.7140350341796875,2.7535552978515625,Fixation,POINT (0.1280309930443764 0.2728101164102554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208273033706,16787436793,1,1,"(0.1233685165643692, 0.25752392411231995)","(0.14058077335357666, 0.28477251529693604)",1,1,2.705429077148437,2.766082763671875,Fixation,POINT (0.1319746449589729 0.271148219704628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273042039,16787445126,1,1,"(0.12784546613693237, 0.26675930619239807)","(0.1383907049894333, 0.2825358211994171)",1,1,2.71673583984375,2.7593536376953125,Fixation,POINT (0.1331180855631828 0.2746475636959076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273050373,16787453460,1,1,"(0.13329461216926575, 0.2595854699611664)","(0.14027759432792664, 0.28346672654151917)",1,1,2.7076568603515625,2.76776123046875,Fixation,POINT (0.1367861032485962 0.2715260982513428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273058706,16787461793,1,1,"(0.13566680252552032, 0.2617253065109253)","(0.13929212093353271, 0.2852639853954315)",1,1,2.704696655273437,2.76007080078125,Fixation,POINT (0.1374794617295265 0.2734946459531784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273067042,16787470129,1,1,"(0.13913273811340332, 0.2635486125946045)","(0.13882991671562195, 0.2909185588359833)",1,1,2.711532592773437,2.7600555419921875,Fixation,POINT (0.1389813274145126 0.2772335857152939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273075376,16787478463,1,1,"(0.13702785968780518, 0.2614213228225708)","(0.12980136275291443, 0.28931108117103577)",1,1,2.71649169921875,2.76470947265625,Fixation,POINT (0.1334146112203598 0.2753662019968033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273083709,16787486796,1,1,"(0.1389007866382599, 0.26177477836608887)","(0.1248258501291275, 0.27552294731140137)",1,1,2.7244110107421875,2.771240234375,Fixation,POINT (0.1318633183836937 0.2686488628387451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273092042,16787495129,1,1,"(0.1351388394832611, 0.2616082727909088)","(0.1314534693956375, 0.284920334815979)",1,1,2.7177734375,2.7781982421875,Fixation,POINT (0.1332961544394493 0.2732643038034439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273100376,16787503463,1,1,"(0.13603466749191284, 0.2584097981452942)","(0.130502387881279, 0.28328245878219604)",1,1,2.7249298095703125,2.772796630859375,Fixation,POINT (0.1332685276865959 0.2708461284637451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273108709,16787511796,1,1,"(0.1374955177307129, 0.2542228698730469)","(0.13781774044036865, 0.2849563658237457)",1,1,2.707672119140625,2.76947021484375,Fixation,POINT (0.1376566290855408 0.2695896178483963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273117042,16787520129,1,1,"(0.14195623993873596, 0.2606161832809448)","(0.13689127564430237, 0.2896921932697296)",1,1,2.7032470703125,2.771347045898437,Fixation,POINT (0.1394237577915192 0.2751541882753372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273125376,16787528463,1,1,"(0.13257594406604767, 0.2500987946987152)","(0.1386302411556244, 0.2925770580768585)",1,1,2.711669921875,2.7847137451171875,Fixation,POINT (0.135603092610836 0.2713379263877869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273133709,16787536796,1,1,"(0.1373656839132309, 0.25982344150543213)","(0.14629951119422913, 0.3068142235279083)",1,1,2.712509155273437,2.8037567138671875,Fixation,POINT (0.14183259755373 0.2833188325166702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273142042,16787545129,1,1,"(0.13984134793281555, 0.2546388506889343)","(0.14190608263015747, 0.284246563911438)",1,1,2.7223052978515625,2.7886505126953125,Fixation,POINT (0.1408737152814865 0.2694427073001862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273150376,16787553463,1,1,"(0.13718034327030182, 0.2504262626171112)","(0.13675189018249512, 0.288118839263916)",1,1,2.687835693359375,2.7713165283203125,Fixation,POINT (0.1369661167263985 0.2692725509405136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273158709,16787561796,1,1,"(0.13573773205280304, 0.2370179444551468)","(0.14120624959468842, 0.28750261664390564)",1,1,2.7083282470703125,2.7837371826171875,Fixation,POINT (0.1384719908237457 0.2622602805495262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273167042,16787570129,1,1,"(0.1276765912771225, 0.22898615896701813)","(0.13516654074192047, 0.2898053526878357)",1,1,2.689178466796875,2.778549194335937,Fixation,POINT (0.1314215660095215 0.2593957558274269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273175376,16787578463,1,1,"(0.12396902590990067, 0.2302612066268921)","(0.12972639501094818, 0.2896188497543335)",1,1,2.686798095703125,2.784286499023437,Fixation,POINT (0.1268477104604244 0.2599400281906128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273183709,16787586796,1,1,"(0.12935471534729004, 0.24252276122570038)","(0.12835149466991425, 0.2766891121864319)",1,1,2.682373046875,2.7786102294921875,Fixation,POINT (0.1288531050086021 0.2596059367060661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273192042,16787595129,1,1,"(0.13321684300899506, 0.2397807240486145)","(0.12555670738220215, 0.27663323283195496)",1,1,2.670196533203125,2.774261474609375,Fixation,POINT (0.1293867751955986 0.2582069784402847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273200381,16787603468,1,1,"(0.13227686285972595, 0.23334826529026031)","(0.1253461390733719, 0.281432181596756)",1,1,2.681121826171875,2.79083251953125,Fixation,POINT (0.1288115009665489 0.2573902234435082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273208714,16787611801,1,1,"(0.1297135055065155, 0.2401842325925827)","(0.12872003018856049, 0.28913769125938416)",1,1,2.671295166015625,2.780136108398437,Fixation,POINT (0.129216767847538 0.2646609619259834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273217047,16787620134,1,1,"(0.13128118216991425, 0.2264566868543625)","(0.13000227510929108, 0.30062317848205566)",1,1,2.6767730712890625,2.803009033203125,Fixation,POINT (0.1306417286396027 0.2635399326682091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273225381,16787628468,1,1,"(0.1295403242111206, 0.23097144067287445)","(0.13199572265148163, 0.29225340485572815)",1,1,2.69879150390625,2.788299560546875,Fixation,POINT (0.1307680234313011 0.2616124227643013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273233714,16787636801,1,1,"(0.13066785037517548, 0.22870847582817078)","(0.13280147314071655, 0.29115307331085205)",1,1,2.6776885986328125,2.817855834960937,Fixation,POINT (0.131734661757946 0.2599307745695114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273242047,16787645134,1,1,"(0.13071846961975098, 0.23235370218753815)","(0.12901464104652405, 0.27859535813331604)",1,1,2.6676788330078125,2.7928466796875,Fixation,POINT (0.1298665553331375 0.2554745301604271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273250381,16787653468,1,1,"(0.13061313331127167, 0.22577765583992004)","(0.12877891957759857, 0.2726283073425293)",1,1,2.687225341796875,2.7760467529296875,Fixation,POINT (0.1296960264444351 0.2492029815912247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273258714,16787661801,1,1,"(0.1318763643503189, 0.23252779245376587)","(0.12353728711605072, 0.28483960032463074)",1,1,2.6842803955078125,2.785873413085937,Fixation,POINT (0.1277068257331848 0.2586836963891983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273300381,16787703468,1,1,"(0.23857805132865906, 0.2695787847042084)","(0.23887644708156586, 0.2939642071723938)",1,1,2.8022003173828125,2.802719116210937,Fixation,POINT (0.2387272492051125 0.2817714959383011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273308714,16787711801,1,1,"(0.2387586086988449, 0.2718009054660797)","(0.24004362523555756, 0.30049869418144226)",1,1,2.781585693359375,2.7934722900390625,Fixation,POINT (0.2394011169672012 0.286149799823761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273317047,16787720134,1,1,"(0.2467506378889084, 0.2735775113105774)","(0.24471256136894226, 0.2977113425731659)",1,1,2.7783355712890625,2.795867919921875,Fixation,POINT (0.2457315996289253 0.2856444269418716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273325381,16787728468,1,1,"(0.24802282452583313, 0.26820269227027893)","(0.24723316729068756, 0.2999826967716217)",1,1,2.7868804931640625,2.8009033203125,Fixation,POINT (0.2476279959082604 0.2840926945209503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273333719,16787736806,1,1,"(0.24930857121944427, 0.27498093247413635)","(0.24382290244102478, 0.3002748489379883)",1,1,2.7930908203125,2.8050079345703125,Fixation,POINT (0.2465657368302345 0.2876278907060623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273342052,16787745139,1,1,"(0.2471172958612442, 0.26981016993522644)","(0.2414761483669281, 0.3031441867351532)",1,1,2.7864990234375,2.797470092773437,Fixation,POINT (0.2442967221140862 0.2864771783351898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273350386,16787753473,1,1,"(0.24652276933193207, 0.27180036902427673)","(0.2421036660671234, 0.3108479976654053)",1,1,2.779052734375,2.8024139404296875,Fixation,POINT (0.2443132176995277 0.291324183344841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273358719,16787761806,1,1,"(0.2479405552148819, 0.27076926827430725)","(0.24180109798908234, 0.30492785573005676)",1,1,2.7872314453125,2.790023803710937,Fixation,POINT (0.2448708266019821 0.287848562002182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273367052,16787770139,1,1,"(0.25069311261177063, 0.2763725519180298)","(0.24331501126289368, 0.3106943964958191)",1,1,2.7808837890625,2.7861785888671875,Fixation,POINT (0.2470040619373322 0.2935334742069244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208273375386,16787778473,1,1,"(0.2509334683418274, 0.2742331326007843)","(0.24204261600971222, 0.3071274161338806)",1,1,2.7704315185546875,2.796127319335937,Fixation,POINT (0.2464880421757698 0.2906802743673325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
