,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,List.0,getStatusFlagFields.0,List.1,list.0,=.0,new.0,ArrayList.0,String.0,statusFlagPath.0,=.1,"""/collectionConfigRecord/statusFlags/statusFlag/status"".0",for.0,Iterator.0,i.0,=.2,im.0,getInputFields.0,iterator.0,i.1,hasNext.0,InputField.0,field.0,=.3,InputField.1,i.2,next.0,// prtln ( field toString() );.200,if.0,field.1,getNormalizedXPath.0,startsWith.0,statusFlagPath.1,list.1,add.0,field.2,return.0,list.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getStatusFlagFields,22622479,1210079102370,18593499645,1,1,"(0.8759840130805969, 0.5406695604324341)","(0.8853231072425842, 0.582176923751831)",1,1,2.9524383544921875,2.664291381835937,Fixation,POINT (0.8806535601615906 0.5614232420921326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079110703,18593507978,1,1,"(0.8736827969551086, 0.5497095584869385)","(0.8852133750915527, 0.5836108922958374)",1,1,2.96490478515625,2.678451538085937,Fixation,POINT (0.8794480860233307 0.5666602253913879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079119036,18593516311,1,1,"(0.8747504353523254, 0.5451712012290955)","(0.8834409713745117, 0.5848538279533386)",1,1,2.9442138671875,2.660003662109375,Fixation,POINT (0.8790957033634186 0.565012514591217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079127370,18593524645,1,1,"(0.8751092553138733, 0.550286054611206)","(0.8872557878494263, 0.5703927278518677)",1,1,2.94830322265625,2.6510772705078125,Fixation,POINT (0.8811825215816498 0.5603393912315369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079135704,18593532979,1,1,"(0.8768492341041565, 0.5451070070266724)","(0.8851297497749329, 0.5895779132843018)",1,1,2.9269256591796875,2.6667938232421875,Fixation,POINT (0.8809894919395447 0.5673424601554871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079144036,18593541311,1,1,"(0.8768919706344604, 0.5460923314094543)","(0.8876266479492188, 0.5770005583763123)",1,1,2.9497833251953125,2.6508026123046875,Fixation,POINT (0.8822593092918396 0.5615464448928833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079152368,18593549643,1,1,"(0.875632107257843, 0.5479435324668884)","(0.8837823271751404, 0.5776960253715515)",1,1,2.9464111328125,2.6553192138671875,Fixation,POINT (0.8797072172164917 0.56281977891922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079160702,18593557977,1,1,"(0.8765972256660461, 0.5484508872032166)","(0.8805158138275146, 0.5879897475242615)",1,1,2.949493408203125,2.6545867919921875,Fixation,POINT (0.8785565197467804 0.568220317363739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079169035,18593566310,1,1,"(0.8766887784004211, 0.5529314279556274)","(0.8857983946800232, 0.5818785429000854)",1,1,2.9493560791015625,2.6550750732421875,Fixation,POINT (0.8812435865402222 0.5674049854278564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079177373,18593574648,1,1,"(0.877406120300293, 0.555173397064209)","(0.8845491409301758, 0.5753041505813599)",1,1,2.949310302734375,2.665313720703125,Fixation,POINT (0.8809776306152344 0.5652387738227844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079185708,18593582983,1,1,"(0.8751360177993774, 0.542747437953949)","(0.8844570517539978, 0.5733681321144104)",1,1,2.928802490234375,2.644882202148437,Fixation,POINT (0.8797965347766876 0.5580577850341797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079194040,18593591315,1,1,"(0.8738315105438232, 0.5505428314208984)","(0.8817102909088135, 0.5799742341041565)",1,1,2.945953369140625,2.659774780273437,Fixation,POINT (0.8777709007263184 0.5652585327625275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079202373,18593599648,1,1,"(0.8727014064788818, 0.5478805303573608)","(0.8832363486289978, 0.5818732976913452)",1,1,2.9353485107421875,2.672576904296875,Fixation,POINT (0.8779688775539398 0.564876914024353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079210707,18593607982,1,1,"(0.8778436183929443, 0.5397592782974243)","(0.885299026966095, 0.5754159092903137)",1,1,2.936264038085937,2.655517578125,Fixation,POINT (0.8815713226795197 0.557587593793869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079219039,18593616314,1,1,"(0.8742921352386475, 0.540764570236206)","(0.8837565779685974, 0.5702604055404663)",1,1,2.942001342773437,2.650253295898437,Fixation,POINT (0.8790243566036224 0.5555124878883362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079227373,18593624648,1,1,"(0.8716997504234314, 0.5462825894355774)","(0.8865483403205872, 0.578957736492157)",1,1,2.943222045898437,2.6607666015625,Fixation,POINT (0.8791240453720093 0.5626201629638672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079235706,18593632981,1,1,"(0.8737699389457703, 0.5428977012634277)","(0.886782169342041, 0.5807024836540222)",1,1,2.94293212890625,2.638580322265625,Fixation,POINT (0.8802760541439056 0.561800092458725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079244040,18593641315,1,1,"(0.872721791267395, 0.5413987636566162)","(0.8796865940093994, 0.569460391998291)",1,1,2.909896850585937,2.6648406982421875,Fixation,POINT (0.8762041926383972 0.5554295778274536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079252373,18593649648,1,1,"(0.8587803244590759, 0.5468990206718445)","(0.8742360472679138, 0.5790889859199524)",1,1,2.92626953125,2.6750030517578125,Fixation,POINT (0.8665081858634949 0.5629940032958984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079294040,18593691315,1,1,"(0.6565979719161987, 0.5419215559959412)","(0.6745833158493042, 0.5625081658363342)",1,1,2.88336181640625,2.671600341796875,Fixation,POINT (0.6655906438827515 0.5522148609161377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079302374,18593699648,1,1,"(0.6527837514877319, 0.5346087217330933)","(0.6667069792747498, 0.5727521777153015)",1,1,2.865966796875,2.6740875244140625,Fixation,POINT (0.6597453653812408 0.5536804497241974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079310713,18593707987,1,1,"(0.6489982008934021, 0.5424073934555054)","(0.6666151881217957, 0.5794895887374878)",1,1,2.881698608398437,2.672698974609375,Fixation,POINT (0.6578066945075989 0.5609484910964966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079319045,18593716319,1,1,"(0.6502928137779236, 0.5426046252250671)","(0.6634881496429443, 0.5692809820175171)",1,1,2.88958740234375,2.6541290283203125,Fixation,POINT (0.656890481710434 0.5559428036212921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079327379,18593724653,1,1,"(0.6530581712722778, 0.5351768136024475)","(0.6632137298583984, 0.5714920163154602)",1,1,2.868896484375,2.660980224609375,Fixation,POINT (0.6581359505653381 0.5533344149589539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079335713,18593732987,1,1,"(0.65450119972229, 0.54271399974823)","(0.6629231572151184, 0.5674043893814087)",1,1,2.8856353759765625,2.635955810546875,Fixation,POINT (0.6587121784687042 0.5550591945648193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079344045,18593741319,1,1,"(0.6531984806060791, 0.5526061058044434)","(0.6612908244132996, 0.5640544891357422)",1,1,2.9175567626953125,2.659408569335937,Fixation,POINT (0.6572446525096893 0.5583302974700928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079352379,18593749653,1,1,"(0.6565065383911133, 0.5409504175186157)","(0.664443850517273, 0.565683901309967)",1,1,2.8855133056640625,2.65814208984375,Fixation,POINT (0.6604751944541931 0.5533171594142914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079360712,18593757986,1,1,"(0.6531715989112854, 0.5411431193351746)","(0.6594727039337158, 0.5704706311225891)",1,1,2.8751678466796875,2.673690795898437,Fixation,POINT (0.6563221514225006 0.5558068752288818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079369046,18593766320,1,1,"(0.652337372303009, 0.5479804873466492)","(0.6584482192993164, 0.5737248063087463)",1,1,2.899139404296875,2.688262939453125,Fixation,POINT (0.6553927958011627 0.5608526468276978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079377379,18593774653,1,1,"(0.6516751050949097, 0.5422712564468384)","(0.6620481014251709, 0.5614849328994751)",1,1,2.868637084960937,2.657318115234375,Fixation,POINT (0.6568616032600403 0.5518780946731567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079385712,18593782986,1,1,"(0.6514185667037964, 0.5360134840011597)","(0.6593650579452515, 0.5709578990936279)",1,1,2.8820037841796875,2.6898956298828125,Fixation,POINT (0.6553918123245239 0.5534856915473938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079394046,18593791320,1,1,"(0.6543610692024231, 0.5380677580833435)","(0.6586303114891052, 0.5745326280593872)",1,1,2.872802734375,2.6746063232421875,Fixation,POINT (0.6564956903457642 0.5563001930713654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079402379,18593799653,1,1,"(0.6540867686271667, 0.5413026809692383)","(0.660100519657135, 0.5612255334854126)",1,1,2.8951873779296875,2.6627960205078125,Fixation,POINT (0.6570936441421509 0.5512641072273254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079410710,18593807984,1,1,"(0.6561412811279297, 0.5476587414741516)","(0.6646422743797302, 0.5656213760375977)",1,1,2.89190673828125,2.67425537109375,Fixation,POINT (0.66039177775383 0.5566400587558746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079419044,18593816318,1,1,"(0.6536714434623718, 0.5457256436347961)","(0.6633390784263611, 0.5660588145256042)",1,1,2.8810577392578125,2.658843994140625,Fixation,POINT (0.6585052609443665 0.5558922290802002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079427377,18593824651,1,1,"(0.6512514352798462, 0.5469264984130859)","(0.6615133285522461, 0.5701066851615906)",1,1,2.884506225585937,2.6653289794921875,Fixation,POINT (0.6563823819160461 0.5585165917873383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079435710,18593832984,1,1,"(0.6475363969802856, 0.5516614317893982)","(0.6607382297515869, 0.5381808876991272)",1,1,2.8566436767578125,2.7038726806640625,Fixation,POINT (0.6541373133659363 0.5449211597442627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079444047,18593841321,1,1,"(0.6526941061019897, 0.5604521632194519)","(0.653934121131897, 0.5740008354187012)",1,1,2.8623046875,2.6716766357421875,Fixation,POINT (0.6533141136169434 0.5672264993190765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079560714,18593957988,1,1,"(0.7205584645271301, 0.5859522819519043)","(0.6163105964660645, 0.7946652173995972)",1,1,3.0196075439453125,1.9124603271484373,,POINT (0.6684345304965973 0.6903087496757507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079577386,18593974659,1,1,"(0.7165260910987854, 0.6355626583099365)","(0.7103980183601379, 0.6538537740707397)",1,1,2.9176788330078125,2.718902587890625,,POINT (0.7134620547294617 0.6447082161903381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079585719,18593982992,1,1,"(0.7172545194625854, 0.6462405323982239)","(0.71810382604599, 0.5999634265899658)",1,1,2.934234619140625,2.84033203125,Fixation,POINT (0.7176791727542877 0.6231019794940948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079594052,18593991325,1,1,"(0.7102214694023132, 0.6320487856864929)","(0.7133335471153259, 0.5909066796302795)",1,1,2.941619873046875,2.856353759765625,Fixation,POINT (0.7117775082588196 0.6114777326583862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079602386,18593999659,1,1,"(0.7121846079826355, 0.6246169209480286)","(0.7149659395217896, 0.6020625233650208)",1,1,2.9466094970703125,2.7720947265625,Fixation,POINT (0.7135752737522125 0.6133397221565247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079610719,18594007992,1,1,"(0.7119107246398926, 0.6179038286209106)","(0.7147632241249084, 0.6180630326271057)",1,1,2.9586944580078125,2.773468017578125,Fixation,POINT (0.7133369743824005 0.6179834306240082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079619052,18594016325,1,1,"(0.7140953540802002, 0.6244967579841614)","(0.7170265316963196, 0.6243317723274231)",1,1,2.968002319335937,2.7486724853515625,Fixation,POINT (0.7155609428882599 0.6244142651557922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079627386,18594024659,1,1,"(0.7148756980895996, 0.619903028011322)","(0.7130686640739441, 0.628099799156189)",1,1,2.986846923828125,2.728729248046875,Fixation,POINT (0.7139721810817719 0.6240014135837555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079635719,18594032992,1,1,"(0.7092738151550293, 0.6203646659851074)","(0.7148184776306152, 0.6382802724838257)",1,1,2.9745025634765625,2.6981201171875,Fixation,POINT (0.7120461463928223 0.6293224692344666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079644053,18594041326,1,1,"(0.7119710445404053, 0.6128320693969727)","(0.7151265144348145, 0.6333945393562317)",1,1,2.9725799560546875,2.7238311767578125,Fixation,POINT (0.7135487794876099 0.6231133043766022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079652386,18594049659,1,1,"(0.7147456407546997, 0.6223419904708862)","(0.7146132588386536, 0.6394892334938049)",1,1,2.9935760498046875,2.7341766357421875,Fixation,POINT (0.7146794497966766 0.6309156119823456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079660717,18594057990,1,1,"(0.708606481552124, 0.6257296204566956)","(0.7144669890403748, 0.632907509803772)",1,1,2.979644775390625,2.7417144775390625,Fixation,POINT (0.7115367352962494 0.6293185651302338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079669053,18594066326,1,1,"(0.7081146836280823, 0.6273303031921387)","(0.7172604203224182, 0.6340980529785156)",1,1,3.011749267578125,2.7359771728515625,Fixation,POINT (0.7126875519752502 0.6307141780853271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079677386,18594074659,1,1,"(0.710222065448761, 0.6179337501525879)","(0.7185990810394287, 0.6340977549552917)",1,1,2.99212646484375,2.744903564453125,Fixation,POINT (0.7144105732440948 0.6260157525539398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079685717,18594082990,1,1,"(0.7093640565872192, 0.6207332611083984)","(0.7194117903709412, 0.6371466517448425)",1,1,3.018417358398437,2.744873046875,Fixation,POINT (0.7143879234790802 0.6289399564266205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079694051,18594091324,1,1,"(0.7158148884773254, 0.6178479194641113)","(0.7159436941146851, 0.6416134834289551)",1,1,2.994293212890625,2.7332916259765625,Fixation,POINT (0.7158792912960052 0.6297307014465332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079702389,18594099662,1,1,"(0.7077186703681946, 0.6215690970420837)","(0.7190550565719604, 0.6430752277374268)",1,1,3.011093139648437,2.736419677734375,Fixation,POINT (0.7133868634700775 0.6323221623897552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079710722,18594107995,1,1,"(0.7150642275810242, 0.6213199496269226)","(0.7177008390426636, 0.6389888525009155)",1,1,3.011947631835937,2.7399139404296875,Fixation,POINT (0.7163825333118439 0.6301544010639191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079719056,18594116329,1,1,"(0.7129184603691101, 0.6183943748474121)","(0.7171720266342163, 0.6354451179504395)",1,1,3.0134429931640625,2.740341186523437,Fixation,POINT (0.7150452435016632 0.6269197463989258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079727397,18594124670,1,1,"(0.7108074426651001, 0.6261215806007385)","(0.7193647623062134, 0.6442932486534119)",1,1,3.023788452148437,2.751007080078125,Fixation,POINT (0.7150861024856567 0.6352074146270752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079735722,18594132995,1,1,"(0.7132997512817383, 0.610978901386261)","(0.7175807356834412, 0.6377890706062317)",1,1,3.008651733398437,2.745590209960937,Fixation,POINT (0.7154402434825897 0.6243839859962463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079744056,18594141329,1,1,"(0.710713803768158, 0.6122665405273438)","(0.7207891345024109, 0.62410569190979)",1,1,3.003326416015625,2.72265625,Fixation,POINT (0.7157514691352844 0.6181861162185669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079752388,18594149661,1,1,"(0.7129420042037964, 0.6154613494873047)","(0.7171015739440918, 0.6412316560745239)",1,1,3.00286865234375,2.7584686279296875,Fixation,POINT (0.7150217890739441 0.6283465027809143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079760722,18594157995,1,1,"(0.7119863033294678, 0.6212354302406311)","(0.7190294861793518, 0.6471465826034546)",1,1,3.00848388671875,2.7822723388671875,Fixation,POINT (0.7155078947544098 0.6341910064220428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079769056,18594166329,1,1,"(0.711245059967041, 0.6140862703323364)","(0.7203850150108337, 0.6367695331573486)",1,1,3.014068603515625,2.7664031982421875,Fixation,POINT (0.7158150374889374 0.6254279017448425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079777389,18594174662,1,1,"(0.7128471732139587, 0.6186943054199219)","(0.7171567678451538, 0.639745831489563)",1,1,3.0182037353515625,2.75885009765625,Fixation,POINT (0.7150019705295563 0.6292200684547424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079785722,18594182995,1,1,"(0.7126380205154419, 0.618050217628479)","(0.7182034254074097, 0.6435101628303528)",1,1,3.012359619140625,2.757415771484375,Fixation,POINT (0.7154207229614258 0.6307801902294159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079794055,18594191328,1,1,"(0.7130782604217529, 0.6167339086532593)","(0.7190612554550171, 0.6383585929870605)",1,1,3.003448486328125,2.761825561523437,Fixation,POINT (0.716069757938385 0.6275462508201599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079802390,18594199663,1,1,"(0.7111503481864929, 0.613876461982727)","(0.7174665927886963, 0.6415613293647766)",1,1,3.0296630859375,2.7736968994140625,Fixation,POINT (0.7143084704875946 0.6277188956737518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079810724,18594207997,1,1,"(0.715313732624054, 0.6130011677742004)","(0.7207964658737183, 0.643879771232605)",1,1,3.00885009765625,2.791000366210937,Fixation,POINT (0.7180550992488861 0.6284404695034027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079819055,18594216328,1,1,"(0.713028609752655, 0.613848090171814)","(0.7191289663314819, 0.6338231563568115)",1,1,3.009857177734375,2.7659454345703125,Fixation,POINT (0.7160787880420685 0.6238356232643127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079827389,18594224662,1,1,"(0.7158798575401306, 0.6128886938095093)","(0.7183718681335449, 0.6408259868621826)",1,1,3.010955810546875,2.766510009765625,Fixation,POINT (0.7171258628368378 0.626857340335846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079835730,18594233002,1,1,"(0.7156239748001099, 0.6089498996734619)","(0.720184326171875, 0.633888840675354)",1,1,2.9808502197265625,2.7543487548828125,Fixation,POINT (0.7179041504859924 0.621419370174408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079844063,18594241335,1,1,"(0.7141593098640442, 0.6125209331512451)","(0.7212470769882202, 0.6374473571777344)",1,1,2.99542236328125,2.777587890625,Fixation,POINT (0.7177031934261322 0.6249841451644897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079852397,18594249669,1,1,"(0.7096312642097473, 0.6179295778274536)","(0.7212870717048645, 0.6362234354019165)",1,1,3.0081024169921875,2.767608642578125,Fixation,POINT (0.7154591679573059 0.6270765066146851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079860730,18594258002,1,1,"(0.7110932469367981, 0.6152868866920471)","(0.7203820943832397, 0.6404868364334106)",1,1,3.003570556640625,2.788360595703125,Fixation,POINT (0.7157376706600189 0.6278868615627289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079869063,18594266335,1,1,"(0.715449869632721, 0.6129150390625)","(0.7188581824302673, 0.6377125978469849)",1,1,2.994110107421875,2.77490234375,Fixation,POINT (0.7171540260314941 0.6253138184547424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079877397,18594274669,1,1,"(0.714660108089447, 0.6233164072036743)","(0.7216851711273193, 0.6323756575584412)",1,1,3.0121612548828125,2.75,Fixation,POINT (0.7181726396083832 0.6278460323810577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getStatusFlagFields,22622479,1210079902396,18594299668,1,1,"(0.672095000743866, 0.6746443510055542)","(0.6866994500160217, 0.6997634172439575)",1,1,2.990478515625,2.7540740966796875,Fixation,POINT (0.6793972253799438 0.6872038841247559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,getStatusFlagFields,22622479,1210079910730,18594308002,1,1,"(0.6818745732307434, 0.6841748952865601)","(0.6869901418685913, 0.71071457862854)",1,1,2.9814605712890625,2.7587127685546875,Fixation,POINT (0.6844323575496674 0.69744473695755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079919063,18594316335,1,1,"(0.6819401383399963, 0.6789778470993042)","(0.6860637068748474, 0.7108727097511292)",1,1,2.980224609375,2.766387939453125,Fixation,POINT (0.6840019226074219 0.6949252784252167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079927396,18594324668,1,1,"(0.6778437495231628, 0.6795886158943176)","(0.6819887161254883, 0.7094364762306213)",1,1,2.983489990234375,2.7642974853515625,Fixation,POINT (0.6799162328243256 0.6945125460624695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210079935730,18594333002,1,1,"(0.6734810471534729, 0.6806023716926575)","(0.6871880292892456, 0.7063243389129639)",1,1,2.984039306640625,2.756591796875,Fixation,POINT (0.6803345382213593 0.6934633553028107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
