,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setCombo_Value.0,String.0,val.0,If.0,val.1,==.0,nan.0,||.0,""""".0",equals.0,val.2,&&.0,Combo_Value.0,==.1,nan.1,||.1,""""".1",equals.1,Combo_Value.1,return;.0,if.0,val.3,==.2,nan.2,||.2,val.4,equals.2,Combo_Value.2,||.3,updateStatus.0,==.3,NULL_INT_VALUE.0,Combo_Value.3,=.0,val.5,updateStatus.1,=.1,UPDATED.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,setCombo_Value,19344536,1210628448489,19142843741,1,1,"(0.6634264588356018, 0.6882196068763733)","(0.6842617988586426, 0.7238321900367737)",1,1,2.516571044921875,2.476058959960937,Fixation,POINT (0.6738441288471222 0.7060258984565735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628456822,19142852074,1,1,"(0.6652305126190186, 0.6885243654251099)","(0.6827605366706848, 0.7194095253944397)",1,1,2.501708984375,2.48614501953125,Fixation,POINT (0.6739955246448517 0.7039669454097748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628465155,19142860407,1,1,"(0.6646795272827148, 0.6847542524337769)","(0.684057891368866, 0.7239073514938354)",1,1,2.486572265625,2.4837799072265625,Fixation,POINT (0.6743687093257904 0.7043308019638062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628473489,19142868741,1,1,"(0.665012776851654, 0.6843767762184143)","(0.6850769519805908, 0.7160917520523071)",1,1,2.499252319335937,2.482406616210937,Fixation,POINT (0.6750448644161224 0.7002342641353607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628481822,19142877074,1,1,"(0.6647800803184509, 0.6900904774665833)","(0.6867796778678894, 0.7236655950546265)",1,1,2.5092315673828125,2.48291015625,Fixation,POINT (0.6757798790931702 0.7068780362606049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628490155,19142885407,1,1,"(0.6628208756446838, 0.6916739344596863)","(0.6838651299476624, 0.7168976068496704)",1,1,2.5120086669921875,2.4730224609375,Fixation,POINT (0.6733430027961731 0.7042857706546783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628498488,19142893740,1,1,"(0.6633142232894897, 0.6970880031585693)","(0.6837062835693359, 0.7235140800476074)",1,1,2.5184783935546875,2.5005645751953125,Fixation,POINT (0.6735102534294128 0.7103010416030884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628506822,19142902074,1,1,"(0.6613481044769287, 0.6897352933883667)","(0.6827298402786255, 0.7088944315910339)",1,1,2.50006103515625,2.464935302734375,Fixation,POINT (0.6720389723777771 0.6993148624897003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628515157,19142910408,1,1,"(0.6619418263435364, 0.6894052624702454)","(0.6848906874656677, 0.7217766642570496)",1,1,2.51007080078125,2.4825439453125,Fixation,POINT (0.673416256904602 0.7055909633636475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628523495,19142918746,1,1,"(0.6645970940589905, 0.684386134147644)","(0.682399570941925, 0.725892961025238)",1,1,2.4976806640625,2.4954833984375,Fixation,POINT (0.6734983325004578 0.705139547586441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628531829,19142927080,1,1,"(0.6651903390884399, 0.6933704614639282)","(0.6840240359306335, 0.7301473021507263)",1,1,2.507843017578125,2.5170135498046875,Fixation,POINT (0.6746071875095367 0.7117588818073273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628540162,19142935413,1,1,"(0.6675174832344055, 0.6945735216140747)","(0.6841992139816284, 0.7301725149154663)",1,1,2.50970458984375,2.4957427978515625,Fixation,POINT (0.675858348608017 0.7123730182647705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628548495,19142943746,1,1,"(0.6660923957824707, 0.694797158241272)","(0.6830780506134033, 0.7196063995361328)",1,1,2.513397216796875,2.49578857421875,Fixation,POINT (0.674585223197937 0.7072017788887024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628556829,19142952080,1,1,"(0.6659798622131348, 0.6907871961593628)","(0.6831287741661072, 0.724368155002594)",1,1,2.492767333984375,2.50482177734375,Fixation,POINT (0.674554318189621 0.7075776755809784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628565163,19142960414,1,1,"(0.6662542819976807, 0.6993750929832458)","(0.6818385124206543, 0.7248031497001648)",1,1,2.52239990234375,2.46478271484375,Fixation,POINT (0.6740463972091675 0.7120891213417053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628573496,19142968747,1,1,"(0.6689705848693848, 0.700195848941803)","(0.6806101202964783, 0.7248638868331909)",1,1,2.515853881835937,2.4939117431640625,Fixation,POINT (0.6747903525829315 0.712529867887497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628581829,19142977080,1,1,"(0.6666985750198364, 0.6960020661354065)","(0.685429036617279, 0.719599723815918)",1,1,2.505477905273437,2.4799957275390625,Fixation,POINT (0.6760638058185577 0.7078008949756622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628590162,19142985413,1,1,"(0.6644927859306335, 0.7010686993598938)","(0.6818486452102661, 0.7155860066413879)",1,1,2.5266876220703125,2.4596405029296875,Fixation,POINT (0.6731707155704498 0.7083273530006409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628598496,19142993747,1,1,"(0.6626172065734863, 0.6977892518043518)","(0.6828123927116394, 0.7163864374160767)",1,1,2.4956817626953125,2.44384765625,Fixation,POINT (0.6727147996425629 0.7070878446102142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628606829,19143002080,1,1,"(0.662135660648346, 0.7047982811927795)","(0.6812228560447693, 0.7169580459594727)",1,1,2.513763427734375,2.453109741210937,Fixation,POINT (0.6716792583465576 0.7108781635761261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628615162,19143010413,1,1,"(0.6632187962532043, 0.7029427886009216)","(0.681994616985321, 0.7151857614517212)",1,1,2.5191802978515625,2.4432525634765625,Fixation,POINT (0.6726067066192627 0.7090642750263214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628623495,19143018746,1,1,"(0.6632235050201416, 0.6965538859367371)","(0.6866937875747681, 0.7082444429397583)",1,1,2.5127105712890625,2.466293334960937,Fixation,POINT (0.6749586462974548 0.7023991644382477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628631829,19143027080,1,1,"(0.6639371514320374, 0.6993179321289062)","(0.679440975189209, 0.7164516448974609)",1,1,2.519195556640625,2.45977783203125,Fixation,POINT (0.6716890633106232 0.7078847885131836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628640162,19143035413,1,1,"(0.6660215258598328, 0.7054576277732849)","(0.6827003955841064, 0.7204281687736511)",1,1,2.5186767578125,2.484130859375,Fixation,POINT (0.6743609607219696 0.712942898273468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628648496,19143043747,1,1,"(0.6665428280830383, 0.6993531584739685)","(0.6800958514213562, 0.7196811437606812)",1,1,2.50115966796875,2.473175048828125,Fixation,POINT (0.6733193397521973 0.7095171511173248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628656833,19143052084,1,1,"(0.6638870239257812, 0.6989208459854126)","(0.6800320744514465, 0.7242376208305359)",1,1,2.5127410888671875,2.461761474609375,Fixation,POINT (0.6719595491886139 0.7115792334079742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628665166,19143060417,1,1,"(0.6617618799209595, 0.7000511884689331)","(0.6832706332206726, 0.7227585911750793)",1,1,2.5146484375,2.4668121337890625,Fixation,POINT (0.672516256570816 0.7114048898220062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628673500,19143068751,1,1,"(0.6649181246757507, 0.698878824710846)","(0.6793190240859985, 0.7130956649780273)",1,1,2.4919891357421875,2.4169158935546875,Fixation,POINT (0.6721185743808746 0.7059872448444366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628681833,19143077084,1,1,"(0.6676760315895081, 0.7051742672920227)","(0.6831340193748474, 0.7197392582893372)",1,1,2.5234832763671875,2.4493408203125,Fixation,POINT (0.6754050254821777 0.7124567627906799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628690166,19143085417,1,1,"(0.6633193492889404, 0.6990460157394409)","(0.6781469583511353, 0.7196534872055054)",1,1,2.506454467773437,2.4480133056640625,Fixation,POINT (0.6707331538200378 0.7093497514724731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628698499,19143093750,1,1,"(0.6668931841850281, 0.7040277719497681)","(0.6800122261047363, 0.7268048524856567)",1,1,2.5043182373046875,2.4488525390625,Fixation,POINT (0.6734527051448822 0.7154163122177124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628706831,19143102082,1,1,"(0.6685584783554077, 0.6960861086845398)","(0.6835572719573975, 0.7246789932250977)",1,1,2.504135131835937,2.4391326904296875,Fixation,POINT (0.6760578751564026 0.7103825509548187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628715167,19143110418,1,1,"(0.6675549149513245, 0.6979911923408508)","(0.6819672584533691, 0.7270471453666687)",1,1,2.505706787109375,2.45220947265625,Fixation,POINT (0.6747610867023468 0.7125191688537598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628723499,19143118750,1,1,"(0.6653971672058105, 0.7058557271957397)","(0.680432915687561, 0.7221798896789551)",1,1,2.5065460205078125,2.4541015625,Fixation,POINT (0.6729150414466858 0.7140178084373474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628731833,19143127084,1,1,"(0.6652028560638428, 0.6980997920036316)","(0.6813995838165283, 0.7247573137283325)",1,1,2.4969024658203125,2.4749298095703125,Fixation,POINT (0.6733012199401855 0.7114285528659821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628740164,19143135415,1,1,"(0.6675077676773071, 0.7034978866577148)","(0.6833677887916565, 0.732822597026825)",1,1,2.5133514404296875,2.4649810791015625,Fixation,POINT (0.6754377782344818 0.7181602418422699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628748498,19143143749,1,1,"(0.6675512194633484, 0.7018841505050659)","(0.6830574870109558, 0.7232690453529358)",1,1,2.4932861328125,2.462249755859375,Fixation,POINT (0.6753043532371521 0.7125765979290009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628756831,19143152082,1,1,"(0.6647753119468689, 0.7067872881889343)","(0.6847362518310547, 0.7231382131576538)",1,1,2.501953125,2.47381591796875,Fixation,POINT (0.6747557818889618 0.7149627506732941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628765164,19143160415,1,1,"(0.6680716872215271, 0.6954487562179565)","(0.6821098923683167, 0.7205554246902466)",1,1,2.5003814697265625,2.458221435546875,Fixation,POINT (0.6750907897949219 0.7080020904541016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628773497,19143168748,1,1,"(0.6653268933296204, 0.698235034942627)","(0.6839300990104675, 0.7223071455955505)",1,1,2.489837646484375,2.4570465087890625,Fixation,POINT (0.674628496170044 0.7102710902690887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628781834,19143177084,1,1,"(0.6682846546173096, 0.6961520314216614)","(0.684597373008728, 0.728821873664856)",1,1,2.502593994140625,2.488555908203125,Fixation,POINT (0.6764410138130188 0.7124869525432587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628790173,19143185423,1,1,"(0.6639642119407654, 0.6960932016372681)","(0.685608446598053, 0.7280450463294983)",1,1,2.4992828369140625,2.4718170166015625,Fixation,POINT (0.6747863292694092 0.7120691239833832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628798505,19143193755,1,1,"(0.6679002046585083, 0.7023202776908875)","(0.6808882355690002, 0.7254287600517273)",1,1,2.493133544921875,2.47845458984375,Fixation,POINT (0.6743942201137543 0.7138745188713074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628806838,19143202088,1,1,"(0.6673949956893921, 0.6972889304161072)","(0.6752212643623352, 0.7243612408638)",1,1,2.4952850341796875,2.471923828125,Fixation,POINT (0.6713081300258636 0.7108250856399536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628815171,19143210421,1,1,"(0.6668350696563721, 0.6986662149429321)","(0.6786253452301025, 0.7165183424949646)",1,1,2.48968505859375,2.4398193359375,Fixation,POINT (0.6727302074432373 0.7075922787189484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628823504,19143218754,1,1,"(0.6632987856864929, 0.7052803039550781)","(0.6817098259925842, 0.7189846634864807)",1,1,2.5009307861328125,2.4770965576171875,Fixation,POINT (0.6725043058395386 0.7121324837207794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628831838,19143227088,1,1,"(0.6659024357795715, 0.6941514015197754)","(0.6835713386535645, 0.7187685966491699)",1,1,2.478912353515625,2.476287841796875,Fixation,POINT (0.674736887216568 0.7064599990844727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628840171,19143235421,1,1,"(0.6633234024047852, 0.6964512467384338)","(0.683556318283081, 0.727367639541626)",1,1,2.4808349609375,2.48040771484375,Fixation,POINT (0.6734398603439331 0.7119094431400299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628848504,19143243754,1,1,"(0.6653154492378235, 0.7031140923500061)","(0.6823694705963135, 0.7260704636573792)",1,1,2.4905548095703125,2.4699859619140625,Fixation,POINT (0.6738424599170685 0.7145922780036926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628856837,19143252087,1,1,"(0.6650837659835815, 0.6979261636734009)","(0.6818994879722595, 0.722565770149231)",1,1,2.4780731201171875,2.4788055419921875,Fixation,POINT (0.6734916269779205 0.7102459669113159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628865171,19143260421,1,1,"(0.6628805994987488, 0.6979585886001587)","(0.6849629282951355, 0.733519971370697)",1,1,2.48358154296875,2.4986724853515625,Fixation,POINT (0.6739217638969421 0.7157392799854279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628873505,19143268755,1,1,"(0.6660416126251221, 0.6962082386016846)","(0.6808357238769531, 0.7254002690315247)",1,1,2.467041015625,2.497467041015625,Fixation,POINT (0.6734386682510376 0.7108042538166046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628881838,19143277088,1,1,"(0.6635197401046753, 0.6969216465950012)","(0.6796749830245972, 0.7245754599571228)",1,1,2.477890014648437,2.4767303466796875,Fixation,POINT (0.6715973615646362 0.710748553276062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628890171,19143285421,1,1,"(0.6642582416534424, 0.6929130554199219)","(0.6841655969619751, 0.7199087738990784)",1,1,2.4759521484375,2.462188720703125,Fixation,POINT (0.6742119193077087 0.7064109146595001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628898504,19143293754,1,1,"(0.664889931678772, 0.7008606195449829)","(0.6774685382843018, 0.7192893028259277)",1,1,2.46630859375,2.443817138671875,Fixation,POINT (0.6711792349815369 0.7100749611854553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628906837,19143302087,1,1,"(0.6674358248710632, 0.6933724284172058)","(0.6867329478263855, 0.7321801781654358)",1,1,2.482040405273437,2.4818878173828125,Fixation,POINT (0.6770843863487244 0.7127763032913208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628931841,19143327091,1,1,"(0.7307390570640564, 0.7751772403717041)","(0.7506116032600403, 0.8141164183616638)",1,1,2.51385498046875,2.4593048095703125,Fixation,POINT (0.7406753301620483 0.794646829366684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210628940174,19143335424,1,1,"(0.7268075346946716, 0.7701078653335571)","(0.7431493401527405, 0.7973859310150146)",1,1,2.5379180908203125,2.45745849609375,Fixation,POINT (0.734978437423706 0.7837468981742859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210628948507,19143343757,1,1,"(0.7347390055656433, 0.782028079032898)","(0.7506387829780579, 0.8017917275428772)",1,1,2.553985595703125,2.4615020751953125,Fixation,POINT (0.7426888942718506 0.7919099032878876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210628956841,19143352091,1,1,"(0.7314439415931702, 0.7826845049858093)","(0.749329149723053, 0.798254668712616)",1,1,2.5391082763671875,2.463729858398437,Fixation,POINT (0.7403865456581116 0.7904695868492126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210628965174,19143360424,1,1,"(0.7322604060173035, 0.7817210555076599)","(0.7491276264190674, 0.8049017190933228)",1,1,2.5476531982421875,2.454803466796875,Fixation,POINT (0.7406940162181854 0.7933113873004913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210628973507,19143368757,1,1,"(0.7334474921226501, 0.7855402827262878)","(0.7522322535514832, 0.8021480441093445)",1,1,2.5399169921875,2.4795379638671875,Fixation,POINT (0.7428398728370667 0.7938441634178162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210628981841,19143377091,1,1,"(0.7250304222106934, 0.8034424781799316)","(0.7515400648117065, 0.8157501816749573)",1,1,2.604232788085937,2.440170288085937,Fixation,POINT (0.7382852435112 0.8095963299274445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210628990174,19143385424,1,1,"(0.7245016098022461, 0.8095626831054688)","(0.7491123676300049, 0.8119804263114929)",1,1,2.6241912841796875,2.45721435546875,Fixation,POINT (0.7368069887161255 0.8107715547084808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210628998508,19143393758,1,1,"(0.7283599376678467, 0.7997539043426514)","(0.7483693361282349, 0.8081363439559937)",1,1,2.590301513671875,2.454681396484375,Fixation,POINT (0.7383646368980408 0.8039451241493225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629006841,19143402091,1,1,"(0.7384999394416809, 0.8017615675926208)","(0.7487064599990845, 0.813826322555542)",1,1,2.5758819580078125,2.4384918212890625,Fixation,POINT (0.7436031997203827 0.8077939450740814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629015174,19143410424,1,1,"(0.7313950061798096, 0.8160549998283386)","(0.7464954257011414, 0.8076760768890381)",1,1,2.6222076416015625,2.457794189453125,Fixation,POINT (0.7389452159404755 0.8118655383586884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210629023507,19143418757,1,1,"(0.7310367822647095, 0.807636559009552)","(0.7456085681915283, 0.810126006603241)",1,1,2.59747314453125,2.465194702148437,Fixation,POINT (0.7383226752281189 0.8088812828063965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629031840,19143427090,1,1,"(0.728889524936676, 0.8217999935150146)","(0.7483566999435425, 0.8119109869003296)",1,1,2.635284423828125,2.461029052734375,Fixation,POINT (0.7386231124401093 0.8168554902076721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210629040174,19143435424,1,1,"(0.7322932481765747, 0.8124386072158813)","(0.7509850263595581, 0.807113528251648)",1,1,2.5995635986328125,2.427001953125,Fixation,POINT (0.7416391372680664 0.8097760677337646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629048510,19143443759,1,1,"(0.7348508238792419, 0.7948373556137085)","(0.7473185658454895, 0.8089829087257385)",1,1,2.551483154296875,2.4539031982421875,Fixation,POINT (0.7410846948623657 0.8019101321697235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629056842,19143452091,1,1,"(0.7357510328292847, 0.8142504096031189)","(0.7456349730491638, 0.7993846535682678)",1,1,2.6021881103515625,2.4723663330078125,Fixation,POINT (0.7406930029392242 0.8068175315856934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629065176,19143460425,1,1,"(0.7288303971290588, 0.8012832403182983)","(0.7476688623428345, 0.8054320812225342)",1,1,2.5775604248046875,2.4588165283203125,Fixation,POINT (0.7382496297359467 0.8033576607704163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629073509,19143468758,1,1,"(0.7258134484291077, 0.8057827353477478)","(0.7495862245559692, 0.8072256445884705)",1,1,2.582366943359375,2.457672119140625,Fixation,POINT (0.7376998364925385 0.8065041899681091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629081843,19143477092,1,1,"(0.7236976027488708, 0.8050062656402588)","(0.7497715353965759, 0.8037676215171814)",1,1,2.590423583984375,2.451934814453125,Fixation,POINT (0.7367345690727234 0.8043869435787201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629090176,19143485425,1,1,"(0.7467718124389648, 0.8255069255828857)","(0.7570294737815857, 0.8067861199378967)",1,1,2.6111297607421875,2.453720092773437,Fixation,POINT (0.7519006431102753 0.8161465227603912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setCombo_Value,19344536,1210629106842,19143502091,1,1,"(0.7783709764480591, 0.7989773154258728)","(0.7835204601287842, 0.7929944396018982)",1,1,2.598602294921875,2.4587554931640625,Fixation,POINT (0.7809457182884216 0.7959858775138855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629115176,19143510425,1,1,"(0.7717571258544922, 0.7770282030105591)","(0.7876524329185486, 0.7907640337944031)",1,1,2.56695556640625,2.47259521484375,Fixation,POINT (0.7797047793865204 0.7838961184024811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629123510,19143518759,1,1,"(0.7661975622177124, 0.7849467992782593)","(0.7852460741996765, 0.7940460443496704)",1,1,2.581634521484375,2.466796875,Fixation,POINT (0.7757218182086945 0.7894964218139648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629131843,19143527092,1,1,"(0.7708001732826233, 0.8025729060173035)","(0.7928483486175537, 0.7848690152168274)",1,1,2.5845184326171875,2.4552459716796875,Fixation,POINT (0.7818242609500885 0.7937209606170654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setCombo_Value,19344536,1210629140176,19143535425,1,1,"(0.7663537859916687, 0.7923758029937744)","(0.7904015183448792, 0.789214551448822)",1,1,2.57330322265625,2.454574584960937,Fixation,POINT (0.7783776521682739 0.7907951772212982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
