,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,tellAgain.0,final.0,QName.0,message.0,throws.0,RemoteException.0,final.1,AbstractCoordParticipantProxy.0,proxy.0,=.0,this.0,getParticipantProxy.0,if.0,State.0,MESSAGE_CANCEL.0,equals.0,message.1,proxy.1,cancelOperation.0,nan.0,else if.0,State.1,MESSAGE_COMPENSATE.0,equals.1,message.2,proxy.2,compensateOperation.0,nan.1,else if.1,State.2,MESSAGE_CLOSE.0,equals.2,message.3,proxy.3,closeOperation.0,nan.2,else if.2,State.3,MESSAGE_EXITED.0,equals.3,message.4,proxy.4,exitedOperation.0,nan.3,else if.3,State.4,MESSAGE_FAULTED.0,equals.4,message.5,proxy.5,faultedOperation.0,nan.4,else if.4,State.5,MESSAGE_GETSTATUS.0,equals.5,message.6,proxy.6,getStatusOperation.0,nan.5,else.0,throw.0,new.0,IllegalArgumentException.0,"""Sorry cannot tell a participant "".100",+.0,message.7,prewritten,accurate,missing,unnecessary,readable,code
0,136,tellAgain,18912425,1208080051841,16594455188,1,1,"(0.779658854007721, 0.5195772051811218)","(0.7978234887123108, 0.5151066184043884)",1,1,2.6850128173828125,2.6814117431640625,Fixation,POINT (0.7887411713600159 0.5173419117927551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,tellAgain,18912425,1208080060175,16594463522,1,1,"(0.7806277275085449, 0.521024763584137)","(0.8031328320503235, 0.5070760846138)",1,1,2.696273803710937,2.6885986328125,Fixation,POINT (0.7918802797794342 0.5140504240989685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,tellAgain,18912425,1208080068508,16594471855,1,1,"(0.7883720397949219, 0.49857234954833984)","(0.8031186461448669, 0.5069961547851562)",1,1,2.6950225830078125,2.6782684326171875,Fixation,POINT (0.7957453429698944 0.502784252166748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080076841,16594480188,1,1,"(0.7871128916740417, 0.504182755947113)","(0.8025438785552979, 0.4980582892894745)",1,1,2.701934814453125,2.68353271484375,Fixation,POINT (0.7948283851146698 0.5011205226182938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080085174,16594488521,1,1,"(0.7882493734359741, 0.4872378706932068)","(0.8018912672996521, 0.5026103258132935)",1,1,2.694671630859375,2.67901611328125,Fixation,POINT (0.7950703203678131 0.4949240982532501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080093508,16594496855,1,1,"(0.7847776412963867, 0.494263231754303)","(0.8032819032669067, 0.5076737999916077)",1,1,2.698883056640625,2.676498413085937,Fixation,POINT (0.7940297722816467 0.5009685158729553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080101841,16594505188,1,1,"(0.7825646996498108, 0.4904707670211792)","(0.8004640936851501, 0.5110395550727844)",1,1,2.715805053710937,2.671371459960937,Fixation,POINT (0.7915143966674805 0.5007551610469818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080110174,16594513521,1,1,"(0.7854132652282715, 0.4872826039791107)","(0.8052378296852112, 0.5071629881858826)",1,1,2.729598999023437,2.694076538085937,Fixation,POINT (0.7953255474567413 0.4972227960824966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080118508,16594521855,1,1,"(0.7835469245910645, 0.48244091868400574)","(0.8028281927108765, 0.5113169550895691)",1,1,2.722885131835937,2.6832733154296875,Fixation,POINT (0.7931875586509705 0.4968789368867874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080126847,16594530194,1,1,"(0.7882674336433411, 0.4799674451351166)","(0.8059947490692139, 0.508912205696106)",1,1,2.7378082275390625,2.676727294921875,Fixation,POINT (0.7971310913562775 0.4944398254156113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080135180,16594538527,1,1,"(0.788288414478302, 0.4739082157611847)","(0.8109922409057617, 0.5138788223266602)",1,1,2.732894897460937,2.692779541015625,Fixation,POINT (0.7996403276920319 0.4938935190439224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080143514,16594546861,1,1,"(0.7892175912857056, 0.47164228558540344)","(0.8068050146102905, 0.517617404460907)",1,1,2.73431396484375,2.689697265625,Fixation,POINT (0.798011302947998 0.4946298450231552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080151847,16594555194,1,1,"(0.787204384803772, 0.46968746185302734)","(0.8091310262680054, 0.5153519511222839)",1,1,2.7380523681640625,2.6958160400390625,Fixation,POINT (0.7981677055358887 0.4925197064876556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080160180,16594563527,1,1,"(0.7901400923728943, 0.47394123673439026)","(0.8084765076637268, 0.5104227066040039)",1,1,2.7254638671875,2.70062255859375,Fixation,POINT (0.7993083000183105 0.4921819716691971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080168514,16594571861,1,1,"(0.7904853820800781, 0.47427207231521606)","(0.8036957383155823, 0.502081573009491)",1,1,2.7257843017578125,2.7058258056640625,Fixation,POINT (0.7970905601978302 0.4881768226623535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080176847,16594580194,1,1,"(0.7934074997901917, 0.48757633566856384)","(0.804039716720581, 0.5105133652687073)",1,1,2.72186279296875,2.7100067138671875,Fixation,POINT (0.7987236082553864 0.4990448504686356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080210180,16594613527,1,1,"(0.6779403686523438, 0.4242357611656189)","(0.6852220296859741, 0.4618143141269684)",1,1,2.72760009765625,2.748687744140625,Fixation,POINT (0.6815811991691589 0.4430250376462936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080218514,16594621861,1,1,"(0.6845258474349976, 0.4199609160423279)","(0.6932241916656494, 0.46436020731925964)",1,1,2.6947479248046875,2.74981689453125,Fixation,POINT (0.6888750195503235 0.4421605616807938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080226847,16594630194,1,1,"(0.6786953210830688, 0.4250066876411438)","(0.6866114139556885, 0.46447449922561646)",1,1,2.6992645263671875,2.7294158935546875,Fixation,POINT (0.6826533675193787 0.4447405934333801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080235180,16594638527,1,1,"(0.6826781630516052, 0.4240614175796509)","(0.6858210563659668, 0.458953857421875)",1,1,2.7185821533203125,2.71240234375,Fixation,POINT (0.684249609708786 0.4415076375007629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080243514,16594646861,1,1,"(0.6860518455505371, 0.4209752678871155)","(0.6839938163757324, 0.46260398626327515)",1,1,2.7110137939453125,2.7171783447265625,Fixation,POINT (0.6850228309631348 0.4417896270751953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080251848,16594655194,1,1,"(0.6809322834014893, 0.42375075817108154)","(0.683831512928009, 0.4611368775367737)",1,1,2.705795288085937,2.7286834716796875,Fixation,POINT (0.6823818981647491 0.4424438178539276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080260185,16594663531,1,1,"(0.6819251179695129, 0.42063233256340027)","(0.6828102469444275, 0.45827537775039673)",1,1,2.7193603515625,2.732635498046875,Fixation,POINT (0.6823676824569702 0.4394538551568985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080268519,16594671865,1,1,"(0.6798302531242371, 0.4277888238430023)","(0.6800106763839722, 0.4589991569519043)",1,1,2.71954345703125,2.728607177734375,Fixation,POINT (0.6799204647541046 0.4433939903974533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080276852,16594680198,1,1,"(0.6755721569061279, 0.42498064041137695)","(0.6800816655158997, 0.45838648080825806)",1,1,2.6987457275390625,2.726791381835937,Fixation,POINT (0.6778269112110138 0.4416835606098175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080285185,16594688531,1,1,"(0.6793970465660095, 0.4233477711677551)","(0.6826741695404053, 0.4624987840652466)",1,1,2.719024658203125,2.734237670898437,Fixation,POINT (0.6810356080532074 0.4429232776165008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080293519,16594696865,1,1,"(0.6786490082740784, 0.42922019958496094)","(0.678705096244812, 0.46073809266090393)",1,1,2.7005157470703125,2.7304840087890625,Fixation,POINT (0.6786770522594452 0.4449791461229324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080301852,16594705198,1,1,"(0.6807137727737427, 0.42935723066329956)","(0.6837716698646545, 0.4675494432449341)",1,1,2.723480224609375,2.714569091796875,Fixation,POINT (0.6822427213191986 0.4484533369541168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080310185,16594713531,1,1,"(0.6844154596328735, 0.4245230257511139)","(0.6795809268951416, 0.4659581482410431)",1,1,2.7096710205078125,2.737640380859375,Fixation,POINT (0.6819981932640076 0.4452405869960785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080318519,16594721865,1,1,"(0.6871408224105835, 0.42403000593185425)","(0.6795099377632141, 0.4595930278301239)",1,1,2.7367401123046875,2.712020874023437,Fixation,POINT (0.6833253800868988 0.4418115168809891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080326852,16594730198,1,1,"(0.6813341975212097, 0.4268495738506317)","(0.6807925701141357, 0.46319058537483215)",1,1,2.72918701171875,2.736358642578125,Fixation,POINT (0.6810633838176727 0.4450200796127319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080335185,16594738531,1,1,"(0.6817352771759033, 0.4229430556297302)","(0.679984986782074, 0.46640342473983765)",1,1,2.7100372314453125,2.7418365478515625,Fixation,POINT (0.6808601319789886 0.4446732401847839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080343519,16594746865,1,1,"(0.681892991065979, 0.4194529056549072)","(0.6843767762184143, 0.4664567708969116)",1,1,2.7173614501953125,2.7286834716796875,Fixation,POINT (0.6831348836421967 0.4429548382759094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080351852,16594755198,1,1,"(0.6791918873786926, 0.4200620651245117)","(0.6785999536514282, 0.46958550810813904)",1,1,2.7163848876953125,2.751617431640625,Fixation,POINT (0.6788959205150604 0.4448237866163254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080360185,16594763531,1,1,"(0.6782940626144409, 0.4180862605571747)","(0.6826238036155701, 0.46132197976112366)",1,1,2.72735595703125,2.7306671142578125,Fixation,POINT (0.6804589331150055 0.4397041201591492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080368519,16594771865,1,1,"(0.6789939403533936, 0.4226326048374176)","(0.6835992932319641, 0.4650992453098297)",1,1,2.7386016845703125,2.7593231201171875,Fixation,POINT (0.6812966167926788 0.4438659250736237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080376852,16594780198,1,1,"(0.6732635498046875, 0.42792290449142456)","(0.6878291964530945, 0.46592631936073303)",1,1,2.72821044921875,2.739593505859375,Fixation,POINT (0.680546373128891 0.4469246119260788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080385189,16594788535,1,1,"(0.6760017275810242, 0.4255305230617523)","(0.6878189444541931, 0.4624435603618622)",1,1,2.719711303710937,2.73516845703125,Fixation,POINT (0.6819103360176086 0.4439870417118072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080393523,16594796869,1,1,"(0.6789674162864685, 0.4247931241989136)","(0.6849424839019775, 0.4647527039051056)",1,1,2.7265777587890625,2.7412109375,Fixation,POINT (0.681954950094223 0.4447729140520096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080401856,16594805202,1,1,"(0.681398868560791, 0.41786816716194153)","(0.6803492903709412, 0.46143925189971924)",1,1,2.726531982421875,2.7493896484375,Fixation,POINT (0.6808740794658661 0.4396537095308304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080410189,16594813535,1,1,"(0.6850996613502502, 0.42875877022743225)","(0.6800873279571533, 0.47011226415634155)",1,1,2.7152557373046875,2.739486694335937,Fixation,POINT (0.6825934946537018 0.4494355171918869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080418523,16594821869,1,1,"(0.6810508966445923, 0.4201670289039612)","(0.6781041622161865, 0.46580684185028076)",1,1,2.7255401611328125,2.7628173828125,Fixation,POINT (0.6795775294303894 0.442986935377121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080426856,16594830202,1,1,"(0.6764915585517883, 0.42921069264411926)","(0.6789615154266357, 0.46622079610824585)",1,1,2.7292022705078125,2.75152587890625,Fixation,POINT (0.677726536989212 0.4477157443761826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080435189,16594838535,1,1,"(0.6806026101112366, 0.4252473711967468)","(0.6801785230636597, 0.4634118974208832)",1,1,2.749862670898437,2.7699432373046875,Fixation,POINT (0.6803905665874481 0.444329634308815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080443523,16594846869,1,1,"(0.6867771744728088, 0.42564278841018677)","(0.6889897584915161, 0.46140173077583313)",1,1,2.7238922119140625,2.768463134765625,Fixation,POINT (0.6878834664821625 0.44352225959301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080468523,16594871869,1,1,"(0.7294038534164429, 0.431849867105484)","(0.7334676384925842, 0.46052423119544983)",1,1,2.781463623046875,2.77972412109375,Fixation,POINT (0.7314357459545135 0.4461870491504669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080476856,16594880202,1,1,"(0.7297263741493225, 0.4310951828956604)","(0.7320013046264648, 0.4631405770778656)",1,1,2.77288818359375,2.762176513671875,Fixation,POINT (0.7308638393878937 0.447117879986763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080485189,16594888535,1,1,"(0.7330359220504761, 0.4330275356769562)","(0.7319644093513489, 0.4645080268383026)",1,1,2.7582244873046875,2.7781524658203125,Fixation,POINT (0.7325001657009125 0.4487677812576294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080493523,16594896869,1,1,"(0.731982946395874, 0.4276427626609802)","(0.7327134013175964, 0.46863147616386414)",1,1,2.7571258544921875,2.768295288085937,Fixation,POINT (0.7323481738567352 0.4481371194124222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080501856,16594905202,1,1,"(0.7291691303253174, 0.4383153021335602)","(0.7306196093559265, 0.47031012177467346)",1,1,2.7728729248046875,2.7602996826171875,Fixation,POINT (0.729894369840622 0.4543127119541168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080510189,16594913535,1,1,"(0.7324715256690979, 0.44097959995269775)","(0.7299522757530212, 0.46901169419288635)",1,1,2.765487670898437,2.7723541259765625,Fixation,POINT (0.7312119007110596 0.454995647072792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080518528,16594921874,1,1,"(0.7333393692970276, 0.438005268573761)","(0.7299352884292603, 0.46818089485168457)",1,1,2.772247314453125,2.7666168212890625,Fixation,POINT (0.7316373288631439 0.4530930817127228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080526861,16594930207,1,1,"(0.7322436571121216, 0.43892037868499756)","(0.7308142185211182, 0.46775463223457336)",1,1,2.772689819335937,2.77984619140625,Fixation,POINT (0.7315289378166199 0.4533375054597855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080535194,16594938540,1,1,"(0.7302777171134949, 0.43967318534851074)","(0.7337810397148132, 0.46076586842536926)",1,1,2.768096923828125,2.7691802978515625,Fixation,POINT (0.732029378414154 0.45021952688694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080543528,16594946874,1,1,"(0.7311117649078369, 0.44120681285858154)","(0.7339681386947632, 0.4685114920139313)",1,1,2.7725830078125,2.78277587890625,Fixation,POINT (0.7325399518013 0.4548591524362564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080551861,16594955207,1,1,"(0.7306417226791382, 0.4369448721408844)","(0.7311729192733765, 0.47097182273864746)",1,1,2.7672576904296875,2.7783660888671875,Fixation,POINT (0.7309073209762573 0.4539583474397659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080560194,16594963540,1,1,"(0.7279407978057861, 0.4469321370124817)","(0.7357887029647827, 0.4654698967933655)",1,1,2.7697906494140625,2.7714996337890625,Fixation,POINT (0.7318647503852844 0.4562010169029236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080568528,16594971874,1,1,"(0.72637540102005, 0.4426216781139374)","(0.7362472414970398, 0.46983078122138977)",1,1,2.779022216796875,2.7740020751953125,Fixation,POINT (0.7313113212585449 0.4562262296676636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080576861,16594980207,1,1,"(0.7315099835395813, 0.4416743814945221)","(0.7306407690048218, 0.4757791757583618)",1,1,2.7804718017578125,2.79351806640625,Fixation,POINT (0.7310753762722015 0.458726778626442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080585194,16594988540,1,1,"(0.7320184707641602, 0.4416683316230774)","(0.7313657402992249, 0.4785040318965912)",1,1,2.79022216796875,2.783676147460937,Fixation,POINT (0.7316921055316925 0.4600861817598343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080593528,16594996874,1,1,"(0.7340426445007324, 0.44537660479545593)","(0.7220035195350647, 0.4826088547706604)",1,1,2.772979736328125,2.7847442626953125,Fixation,POINT (0.7280230820178986 0.4639927297830582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080601861,16595005207,1,1,"(0.7365355491638184, 0.44456717371940613)","(0.7276864051818848, 0.47912925481796265)",1,1,2.765167236328125,2.7694854736328125,Fixation,POINT (0.7321109771728516 0.4618482142686844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080610194,16595013540,1,1,"(0.7248789668083191, 0.43716952204704285)","(0.7298943400382996, 0.47057202458381653)",1,1,2.772201538085937,2.7852935791015625,Fixation,POINT (0.7273866534233093 0.4538707733154297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080618528,16595021874,1,1,"(0.7262924313545227, 0.4419402778148651)","(0.7346452474594116, 0.4680974781513214)",1,1,2.7970428466796875,2.7896270751953125,Fixation,POINT (0.7304688394069672 0.4550188779830933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080626861,16595030207,1,1,"(0.7278462052345276, 0.43186497688293457)","(0.7330610752105713, 0.4727359712123871)",1,1,2.7668609619140625,2.7925567626953125,Fixation,POINT (0.7304536402225494 0.4523004740476608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208080651865,16595055211,1,1,"(0.8011335730552673, 0.4709465801715851)","(0.7997647523880005, 0.5067449808120728)",1,1,2.754364013671875,2.7825469970703125,Fixation,POINT (0.8004491627216339 0.4888457804918289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080660198,16595063544,1,1,"(0.7760125398635864, 0.4911365211009979)","(0.7951683402061462, 0.5136557817459106)",1,1,2.75982666015625,2.7661285400390625,Fixation,POINT (0.7855904400348663 0.5023961514234543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,tellAgain,18912425,1208080668531,16595071877,1,1,"(0.7892599105834961, 0.4840642511844635)","(0.7957719564437866, 0.5090740323066711)",1,1,2.7628326416015625,2.7890167236328125,Fixation,POINT (0.7925159335136414 0.4965691417455673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
