,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,addLimit.0,JPopupMenu.0,popup.0,JMenuItem.0,limit.0,=.0,makeMenuItem.0,"""Write option: Limit days..."".100","""Specify a limit for the written output in days"".101",new.0,ActionListener.0,SuppressWarnings.0,"""synthetic-access"".0",Override.0,public.0,void.1,actionPerformed.0,ActionEvent.0,e.0,actionLimit.0,popup.1,add.0,limit.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,addLimit,34426334,1208794527983,17308929846,1,1,"(0.6950117945671082, 0.1984490603208542)","(0.6998921036720276, 0.21521389484405518)",1,1,2.4693145751953125,2.378173828125,Fixation,POINT (0.6974519491195679 0.2068314775824547),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794536317,17308938180,1,1,"(0.6942556500434875, 0.19328312575817108)","(0.7027356028556824, 0.21103401482105255)",1,1,2.4368896484375,2.38336181640625,Fixation,POINT (0.698495626449585 0.2021585702896118),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794544650,17308946513,1,1,"(0.6956884860992432, 0.19339875876903534)","(0.704247772693634, 0.20433451235294342)",1,1,2.4831085205078125,2.385498046875,Fixation,POINT (0.6999681293964386 0.1988666355609894),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794552983,17308954846,1,1,"(0.6927348971366882, 0.2071927785873413)","(0.7070619463920593, 0.2057577520608902)",1,1,2.48382568359375,2.3921051025390625,Fixation,POINT (0.6998984217643738 0.2064752653241158),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794561316,17308963179,1,1,"(0.6933907866477966, 0.19846507906913757)","(0.7049517035484314, 0.21391580998897552)",1,1,2.463729858398437,2.3755645751953125,Fixation,POINT (0.699171245098114 0.2061904445290566),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794569650,17308971513,1,1,"(0.6953732967376709, 0.20111750066280365)","(0.706372857093811, 0.213515505194664)",1,1,2.466827392578125,2.3936767578125,Fixation,POINT (0.700873076915741 0.2073165029287338),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794577983,17308979846,1,1,"(0.6983229517936707, 0.20336978137493134)","(0.7086264491081238, 0.21567875146865845)",1,1,2.456878662109375,2.400619506835937,Fixation,POINT (0.7034747004508972 0.2095242664217949),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794586316,17308988179,1,1,"(0.7002920508384705, 0.19719772040843964)","(0.7046745419502258, 0.21057027578353882)",1,1,2.449081420898437,2.40728759765625,Fixation,POINT (0.7024832963943481 0.2038839980959892),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794594650,17308996513,1,1,"(0.7078540325164795, 0.1919543445110321)","(0.705322802066803, 0.21217797696590424)",1,1,2.4520721435546875,2.375274658203125,Fixation,POINT (0.7065884172916412 0.2020661607384682),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794602983,17309004846,1,1,"(0.7040013670921326, 0.19465921819210052)","(0.706000566482544, 0.21406708657741547)",1,1,2.4641571044921875,2.396881103515625,Fixation,POINT (0.7050009667873383 0.204363152384758),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794611316,17309013179,1,1,"(0.7080981135368347, 0.20992223918437958)","(0.7041923999786377, 0.2155415117740631)",1,1,2.4873046875,2.39703369140625,Fixation,POINT (0.7061452567577362 0.2127318754792213),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794627987,17309029850,1,1,"(0.7578607797622681, 0.22182096540927887)","(0.7495306134223938, 0.22346830368041992)",1,1,2.431625366210937,2.388656616210937,Fixation,POINT (0.7536956965923309 0.2226446345448494),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794636320,17309038183,1,1,"(0.742931067943573, 0.22802533209323883)","(0.7491022348403931, 0.22868023812770844)",1,1,2.404159545898437,2.3898162841796875,Fixation,POINT (0.746016651391983 0.2283527851104736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794644654,17309046517,1,1,"(0.7458608746528625, 0.21942320466041565)","(0.7510988712310791, 0.2291422039270401)",1,1,2.4305419921875,2.3775787353515625,Fixation,POINT (0.7484798729419708 0.2242827042937279),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794652987,17309054850,1,1,"(0.739833414554596, 0.23085445165634155)","(0.751194179058075, 0.21899239718914032)",1,1,2.4183502197265625,2.407089233398437,Fixation,POINT (0.7455137968063354 0.2249234244227409),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794661320,17309063183,1,1,"(0.7434660196304321, 0.22793324291706085)","(0.7528327107429504, 0.2208617925643921)",1,1,2.4396209716796875,2.385833740234375,Fixation,POINT (0.7481493651866913 0.2243975177407265),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794669654,17309071517,1,1,"(0.7427118420600891, 0.22653581202030182)","(0.7551103234291077, 0.2266365885734558)",1,1,2.422592163085937,2.4157867431640625,Fixation,POINT (0.7489110827445984 0.2265862002968788),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794677987,17309079850,1,1,"(0.7410174608230591, 0.22628338634967804)","(0.7555097341537476, 0.2242942750453949)",1,1,2.4068603515625,2.40777587890625,Fixation,POINT (0.7482635974884033 0.2252888306975365),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794686320,17309088183,1,1,"(0.7406100630760193, 0.2246624231338501)","(0.7480038404464722, 0.2320813536643982)",1,1,2.41546630859375,2.392929077148437,Fixation,POINT (0.7443069517612457 0.2283718883991242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794694654,17309096517,1,1,"(0.7436087131500244, 0.2276175320148468)","(0.7454127073287964, 0.23823235929012299)",1,1,2.3944244384765625,2.402572631835937,Fixation,POINT (0.7445107102394104 0.2329249456524849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794702987,17309104850,1,1,"(0.7424803972244263, 0.22320085763931274)","(0.7511716485023499, 0.23002567887306213)",1,1,2.409652709960937,2.428192138671875,Fixation,POINT (0.7468260228633881 0.2266132682561874),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794711320,17309113183,1,1,"(0.7377973198890686, 0.2272634506225586)","(0.750637412071228, 0.22999484837055206)",1,1,2.42889404296875,2.41680908203125,Fixation,POINT (0.7442173659801483 0.2286291494965553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794719654,17309121517,1,1,"(0.7385408878326416, 0.21822591125965118)","(0.7535915970802307, 0.2250416874885559)",1,1,2.4131317138671875,2.431304931640625,Fixation,POINT (0.7460662424564362 0.2216337993741036),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794727987,17309129850,1,1,"(0.7441920638084412, 0.2263966053724289)","(0.7528428435325623, 0.23065918684005737)",1,1,2.4038543701171875,2.4149322509765625,Fixation,POINT (0.7485174536705017 0.2285278961062431),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794736320,17309138183,1,1,"(0.7424277067184448, 0.21555227041244507)","(0.7525658011436462, 0.2277316302061081)",1,1,2.4108123779296875,2.432708740234375,Fixation,POINT (0.7474967539310455 0.2216419503092766),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794744654,17309146517,1,1,"(0.7401209473609924, 0.22271405160427094)","(0.7501769065856934, 0.22898848354816437)",1,1,2.424560546875,2.4300079345703125,Fixation,POINT (0.7451489269733429 0.2258512675762176),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794752991,17309154853,1,1,"(0.7360092401504517, 0.21924422681331635)","(0.7466369867324829, 0.22940820455551147)",1,1,2.388671875,2.4260406494140625,Fixation,POINT (0.7413231134414673 0.2243262156844139),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794761324,17309163186,1,1,"(0.742978572845459, 0.22513192892074585)","(0.7478713989257812, 0.22914738953113556)",1,1,2.4220428466796875,2.432769775390625,Fixation,POINT (0.7454249858856201 0.2271396592259407),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794769658,17309171520,1,1,"(0.7411959767341614, 0.2260950207710266)","(0.747079610824585, 0.22857046127319336)",1,1,2.4313507080078125,2.4275054931640625,Fixation,POINT (0.7441377937793732 0.22733274102211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794777991,17309179853,1,1,"(0.7456325888633728, 0.23364797234535217)","(0.7531861066818237, 0.22431950271129608)",1,1,2.4276123046875,2.440048217773437,Fixation,POINT (0.7494093477725983 0.2289837375283241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794786324,17309188186,1,1,"(0.743652880191803, 0.23330427706241608)","(0.7529036998748779, 0.2282298058271408)",1,1,2.44329833984375,2.42889404296875,Fixation,POINT (0.7482782900333405 0.2307670414447784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794794658,17309196520,1,1,"(0.7467643022537231, 0.23009972274303436)","(0.7493561506271362, 0.23687823116779327)",1,1,2.433441162109375,2.440277099609375,Fixation,POINT (0.7480602264404297 0.2334889769554138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794802991,17309204853,1,1,"(0.7465915679931641, 0.21989832818508148)","(0.7471902370452881, 0.2276380956172943)",1,1,2.428131103515625,2.438140869140625,Fixation,POINT (0.7468909025192261 0.2237682119011879),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794811324,17309213186,1,1,"(0.7438437938690186, 0.23834334313869476)","(0.7482599020004272, 0.22336095571517944)",1,1,2.46661376953125,2.4397735595703125,Fixation,POINT (0.7460518479347229 0.2308521494269371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794819658,17309221520,1,1,"(0.7547723054885864, 0.23225392401218414)","(0.7516800761222839, 0.23395781219005585)",1,1,2.4473419189453125,2.4397735595703125,Fixation,POINT (0.7532261908054352 0.23310586810112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208794844658,17309246520,1,1,"(0.8060835599899292, 0.2249346673488617)","(0.8043581247329712, 0.24377241730690002)",1,1,2.438201904296875,2.4102783203125,Fixation,POINT (0.8052208423614502 0.2343535423278809),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794852989,17309254851,1,1,"(0.8041955232620239, 0.21894899010658264)","(0.8029340505599976, 0.24541814625263214)",1,1,2.4324951171875,2.4115447998046875,Fixation,POINT (0.8035647869110107 0.2321835681796074),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794861324,17309263186,1,1,"(0.8019541501998901, 0.22158053517341614)","(0.8021902441978455, 0.24808017909526825)",1,1,2.4680938720703125,2.4066925048828125,Fixation,POINT (0.8020721971988678 0.2348303571343422),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794869656,17309271518,1,1,"(0.7991518378257751, 0.21286483108997345)","(0.8066416382789612, 0.24671846628189087)",1,1,2.42626953125,2.4349822998046875,Fixation,POINT (0.8028967380523682 0.2297916486859322),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794877989,17309279851,1,1,"(0.8094229102134705, 0.2129615992307663)","(0.8035429120063782, 0.25076356530189514)",1,1,2.4671630859375,2.41259765625,Fixation,POINT (0.8064829111099243 0.2318625822663307),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794886330,17309288192,1,1,"(0.8071823120117188, 0.22309651970863342)","(0.8028602004051208, 0.2498355507850647)",1,1,2.4257354736328125,2.42724609375,Fixation,POINT (0.8050212562084198 0.2364660352468491),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794894664,17309296526,1,1,"(0.8070839047431946, 0.22138415277004242)","(0.8010196089744568, 0.24637126922607422)",1,1,2.457550048828125,2.419830322265625,Fixation,POINT (0.8040517568588257 0.2338777109980583),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794902997,17309304859,1,1,"(0.8007537126541138, 0.21049202978610992)","(0.7951757311820984, 0.24913819134235382)",1,1,2.45166015625,2.399276733398437,Fixation,POINT (0.7979647219181061 0.2298151105642319),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794911330,17309313192,1,1,"(0.7986968159675598, 0.22432270646095276)","(0.7969701290130615, 0.25191935896873474)",1,1,2.4544677734375,2.4241485595703125,Fixation,POINT (0.7978334724903107 0.2381210327148438),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794919663,17309321525,1,1,"(0.8050086498260498, 0.21848274767398834)","(0.8016873002052307, 0.24405372142791748)",1,1,2.446319580078125,2.4201812744140625,Fixation,POINT (0.8033479750156403 0.2312682345509529),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794927997,17309329859,1,1,"(0.8034002780914307, 0.2212918996810913)","(0.7976666688919067, 0.2428368330001831)",1,1,2.454803466796875,2.4242706298828125,Fixation,POINT (0.8005334734916687 0.2320643663406372),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794936330,17309338192,1,1,"(0.8039955496788025, 0.21152614057064056)","(0.800018846988678, 0.24660736322402954)",1,1,2.470703125,2.4115447998046875,Fixation,POINT (0.8020071983337402 0.229066751897335),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794944664,17309346526,1,1,"(0.8057131171226501, 0.22304005920886993)","(0.7989811897277832, 0.2449369728565216)",1,1,2.458038330078125,2.40216064453125,Fixation,POINT (0.8023471534252167 0.2339885160326958),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794952997,17309354859,1,1,"(0.7999370694160461, 0.21815674006938934)","(0.7991551756858826, 0.24098488688468933)",1,1,2.4463348388671875,2.4160614013671875,Fixation,POINT (0.7995461225509644 0.2295708134770393),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794961330,17309363192,1,1,"(0.7983613014221191, 0.2152232825756073)","(0.7980541586875916, 0.24827812612056732)",1,1,2.4801177978515625,2.416534423828125,Fixation,POINT (0.7982077300548553 0.2317507043480873),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794969664,17309371526,1,1,"(0.8022803068161011, 0.22194938361644745)","(0.7985973954200745, 0.24613767862319946)",1,1,2.4659423828125,2.409210205078125,Fixation,POINT (0.8004388511180878 0.2340435311198235),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794977997,17309379859,1,1,"(0.8025362491607666, 0.22880592942237854)","(0.8005289435386658, 0.24703875184059143)",1,1,2.46978759765625,2.40301513671875,Fixation,POINT (0.8015325963497162 0.237922340631485),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794986330,17309388192,1,1,"(0.807009756565094, 0.22470888495445251)","(0.796250581741333, 0.25667721033096313)",1,1,2.449859619140625,2.397613525390625,Fixation,POINT (0.8016301691532135 0.2406930476427078),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208794994664,17309396526,1,1,"(0.8056367635726929, 0.21377328038215637)","(0.7982007265090942, 0.24503810703754425)",1,1,2.4341278076171875,2.395904541015625,Fixation,POINT (0.8019187450408936 0.2294056937098503),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795002997,17309404859,1,1,"(0.810346245765686, 0.2221803516149521)","(0.7964072227478027, 0.24204851686954498)",1,1,2.46044921875,2.409515380859375,Fixation,POINT (0.8033767342567444 0.2321144342422485),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795011330,17309413192,1,1,"(0.8028751015663147, 0.22431771457195282)","(0.7964423298835754, 0.2395855188369751)",1,1,2.46417236328125,2.4132537841796875,Fixation,POINT (0.7996587157249451 0.231951616704464),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795019670,17309421532,1,1,"(0.8058794736862183, 0.22419530153274536)","(0.8004646897315979, 0.24844853579998016)",1,1,2.451522827148437,2.3942413330078125,Fixation,POINT (0.8031720817089081 0.2363219186663628),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795028003,17309429865,1,1,"(0.8081294298171997, 0.21635903418064117)","(0.8038121461868286, 0.24493204057216644)",1,1,2.458953857421875,2.401702880859375,Fixation,POINT (0.8059707880020142 0.2306455373764038),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795036336,17309438198,1,1,"(0.8040363788604736, 0.21558746695518494)","(0.7979276180267334, 0.24598076939582825)",1,1,2.459075927734375,2.3806610107421875,Fixation,POINT (0.8009819984436035 0.2307841181755066),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795044669,17309446531,1,1,"(0.8040010333061218, 0.21842823922634125)","(0.7979670166969299, 0.24326887726783752)",1,1,2.479461669921875,2.416168212890625,Fixation,POINT (0.8009840250015259 0.2308485582470894),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795061334,17309463196,1,1,"(0.7689909934997559, 0.2260499894618988)","(0.7715545296669006, 0.23282305896282196)",1,1,2.463729858398437,2.44024658203125,Fixation,POINT (0.7702727615833282 0.2294365242123604),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795069668,17309471530,1,1,"(0.7783418297767639, 0.2310093194246292)","(0.7710242867469788, 0.2257484793663025)",1,1,2.4810028076171875,2.456878662109375,Fixation,POINT (0.7746830582618713 0.2283788993954658),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795078001,17309479863,1,1,"(0.7762281894683838, 0.22443528473377228)","(0.7697849273681641, 0.23190605640411377)",1,1,2.470794677734375,2.4202117919921875,Fixation,POINT (0.7730065584182739 0.228170670568943),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795086336,17309488198,1,1,"(0.7810875773429871, 0.21984770894050598)","(0.7681183218955994, 0.22659622132778168)",1,1,2.463043212890625,2.4250946044921875,Fixation,POINT (0.7746029496192932 0.2232219651341438),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795094669,17309496531,1,1,"(0.7815482020378113, 0.2216302454471588)","(0.7694563269615173, 0.22379912436008453)",1,1,2.461395263671875,2.4412384033203125,Fixation,POINT (0.7755022644996643 0.2227146849036217),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795103003,17309504865,1,1,"(0.7737910151481628, 0.2203722596168518)","(0.7700075507164001, 0.22204388678073883)",1,1,2.4838409423828125,2.4345245361328125,Fixation,POINT (0.7718992829322815 0.2212080731987953),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795111336,17309513198,1,1,"(0.774983286857605, 0.22157134115695953)","(0.7732471823692322, 0.21863572299480438)",1,1,2.501693725585937,2.4399871826171875,Fixation,POINT (0.7741152346134186 0.220103532075882),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795119669,17309521531,1,1,"(0.7770302891731262, 0.21809029579162598)","(0.772786557674408, 0.22489242255687714)",1,1,2.4609527587890625,2.4441070556640625,Fixation,POINT (0.7749084234237671 0.2214913591742516),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795128003,17309529865,1,1,"(0.7733534574508667, 0.2217947095632553)","(0.7722508311271667, 0.22727525234222412)",1,1,2.47540283203125,2.44140625,Fixation,POINT (0.7728021442890167 0.2245349809527397),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795136336,17309538198,1,1,"(0.775671124458313, 0.22413161396980286)","(0.7721642851829529, 0.22761033475399017)",1,1,2.4691619873046875,2.4366607666015625,Fixation,POINT (0.7739177048206329 0.2258709743618965),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795144670,17309546531,1,1,"(0.7762188911437988, 0.22794927656650543)","(0.7684125304222107, 0.23119544982910156)",1,1,2.502532958984375,2.424560546875,Fixation,POINT (0.7723157107830048 0.2295723631978035),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795153007,17309554868,1,1,"(0.7817062735557556, 0.22584956884384155)","(0.771327018737793, 0.22690728306770325)",1,1,2.4945220947265625,2.437103271484375,Fixation,POINT (0.7765166461467743 0.2263784259557724),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795161340,17309563201,1,1,"(0.78013676404953, 0.21917545795440674)","(0.771153450012207, 0.22704702615737915)",1,1,2.470794677734375,2.4378204345703125,Fixation,POINT (0.7756451070308685 0.2231112420558929),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795169673,17309571534,1,1,"(0.7792231440544128, 0.22502590715885162)","(0.769430935382843, 0.2253403216600418)",1,1,2.4918670654296875,2.43426513671875,Fixation,POINT (0.7743270397186279 0.2251831144094467),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795178007,17309579868,1,1,"(0.7789778113365173, 0.21622055768966675)","(0.7704401016235352, 0.2217579483985901)",1,1,2.490097045898437,2.446380615234375,Fixation,POINT (0.7747089564800262 0.2189892530441284),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795186340,17309588201,1,1,"(0.7821364402770996, 0.21833015978336334)","(0.772114098072052, 0.22420737147331238)",1,1,2.490203857421875,2.427581787109375,Fixation,POINT (0.7771252691745758 0.2212687656283379),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795194673,17309596534,1,1,"(0.7749699950218201, 0.21465036273002625)","(0.7724689841270447, 0.22382715344429016)",1,1,2.464096069335937,2.4598541259765625,Fixation,POINT (0.7737194895744324 0.2192387580871582),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795203007,17309604868,1,1,"(0.780218780040741, 0.21669162809848785)","(0.7730136513710022, 0.22761760652065277)",1,1,2.478851318359375,2.438217163085937,Fixation,POINT (0.7766162157058716 0.2221546173095703),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795211338,17309613199,1,1,"(0.781321108341217, 0.2119668424129486)","(0.7709322571754456, 0.2317373901605606)",1,1,2.470672607421875,2.45135498046875,Fixation,POINT (0.7761266827583313 0.2218521162867546),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208795278012,17309679873,1,1,"(0.6634032130241394, 0.6869828104972839)","(0.6782007813453674, 0.7196071147918701)",1,1,2.4041290283203125,2.395492553710937,Fixation,POINT (0.6708019971847534 0.703294962644577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795286345,17309688206,1,1,"(0.6683652997016907, 0.6796684861183167)","(0.6806207299232483, 0.7014554738998413)",1,1,2.4388885498046875,2.4121551513671875,Fixation,POINT (0.6744930148124695 0.690561980009079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795294678,17309696539,1,1,"(0.67067950963974, 0.6857988834381104)","(0.6789312362670898, 0.7098530530929565)",1,1,2.406967163085937,2.413070678710937,Fixation,POINT (0.6748053729534149 0.6978259682655334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795303012,17309704873,1,1,"(0.6685188412666321, 0.689546525478363)","(0.6743001341819763, 0.7123749852180481)",1,1,2.4403839111328125,2.398834228515625,Fixation,POINT (0.6714094877243042 0.7009607553482056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795311345,17309713206,1,1,"(0.6688270568847656, 0.6916434168815613)","(0.6734585165977478, 0.7140788435935974)",1,1,2.427947998046875,2.413787841796875,Fixation,POINT (0.6711427867412567 0.7028611302375793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795319678,17309721539,1,1,"(0.6736342310905457, 0.6814541816711426)","(0.6786394119262695, 0.7096566557884216)",1,1,2.425521850585937,2.4447784423828125,Fixation,POINT (0.6761368215084076 0.6955554187297821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795328012,17309729873,1,1,"(0.6742425560951233, 0.680684506893158)","(0.6850952506065369, 0.6990897059440613)",1,1,2.421844482421875,2.402694702148437,Fixation,POINT (0.6796689033508301 0.6898871064186096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,addLimit,34426334,1208795336345,17309738206,1,1,"(0.6764144897460938, 0.6868954300880432)","(0.6787978410720825, 0.706599235534668)",1,1,2.419189453125,2.401397705078125,Fixation,POINT (0.6776061654090881 0.6967473328113556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795344678,17309746539,1,1,"(0.6773099899291992, 0.6825070977210999)","(0.6733865737915039, 0.7198745608329773)",1,1,2.4213104248046875,2.407073974609375,Fixation,POINT (0.6753482818603516 0.7011908292770386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795353011,17309754872,1,1,"(0.6785705089569092, 0.6899291276931763)","(0.6722990870475769, 0.71441650390625)",1,1,2.430877685546875,2.4563751220703125,Fixation,POINT (0.675434798002243 0.7021728157997131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208795361344,17309763205,1,1,"(0.6796748042106628, 0.6776009798049927)","(0.6817173361778259, 0.7021484971046448)",1,1,2.425643920898437,2.3997039794921875,Fixation,POINT (0.6806960701942444 0.6898747384548187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,addLimit,34426334,1208795369678,17309771539,1,1,"(0.6789652705192566, 0.6913248300552368)","(0.6812909245491028, 0.7119638919830322)",1,1,2.4408721923828125,2.432891845703125,Fixation,POINT (0.6801280975341797 0.7016443610191345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
