,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Collection.0,getInstitutions.0,try.0,if.0,iInstitutions.0,==.0,nan.0,refreshInstitutions.0,logger.0,debug.0,"""Institutions were nan while getting them Attempting to refresh "".100",return.0,iInstitutions.1,catch.0,Exception.0,e.0,logger.1,warn.0,e.1,getMessage.0,e.2,return.1,Collections.0,EMPTY_LIST.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,getInstitutions,19280843,1209694270839,18208669596,1,1,"(0.10869632661342621, 0.15135557949543)","(0.10185489803552628, 0.1541435867547989)",1,1,2.74774169921875,2.60064697265625,Fixation,POINT (0.1052756123244762 0.1527495831251144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694279172,18208677929,1,1,"(0.10861759632825851, 0.1496359407901764)","(0.10562467575073242, 0.16150210797786713)",1,1,2.746002197265625,2.59283447265625,Fixation,POINT (0.1071211360394955 0.1555690243840218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694287506,18208686263,1,1,"(0.1096218153834343, 0.15691424906253815)","(0.10094597935676575, 0.1576566845178604)",1,1,2.7491455078125,2.616790771484375,Fixation,POINT (0.1052838973701 0.1572854667901993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694295839,18208694596,1,1,"(0.1103045716881752, 0.1577310413122177)","(0.10605022311210632, 0.15686607360839844)",1,1,2.7460479736328125,2.605453491210937,Fixation,POINT (0.1081773974001408 0.1572985574603081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694304174,18208702930,1,1,"(0.1119101345539093, 0.15959472954273224)","(0.10697287321090698, 0.15596549212932587)",1,1,2.76202392578125,2.60369873046875,Fixation,POINT (0.1094415038824081 0.157780110836029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694312507,18208711263,1,1,"(0.10406213253736496, 0.1572578102350235)","(0.11340610682964325, 0.15357065200805664)",1,1,2.743392944335937,2.612411499023437,Fixation,POINT (0.1087341196835041 0.1554142311215401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694320840,18208719596,1,1,"(0.106253482401371, 0.1621350198984146)","(0.11584867537021637, 0.15958121418952942)",1,1,2.7441558837890625,2.62261962890625,Fixation,POINT (0.1110510788857937 0.160858117043972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694329173,18208727929,1,1,"(0.10306453704833984, 0.15629537403583527)","(0.1136450543999672, 0.15735197067260742)",1,1,2.7577056884765625,2.6259307861328125,Fixation,POINT (0.1083547957241535 0.1568236723542213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694337513,18208736269,1,1,"(0.10836881399154663, 0.15745973587036133)","(0.10650290548801422, 0.16429980099201202)",1,1,2.755523681640625,2.6314239501953125,Fixation,POINT (0.1074358597397804 0.1608797684311867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694345846,18208744602,1,1,"(0.10591332614421844, 0.15178678929805756)","(0.10847808420658112, 0.15580908954143524)",1,1,2.7578582763671875,2.622406005859375,Fixation,POINT (0.1071957051753998 0.1537979394197464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694354179,18208752935,1,1,"(0.10548374056816101, 0.1568886935710907)","(0.10370774567127228, 0.15561546385288239)",1,1,2.753021240234375,2.6382293701171875,Fixation,POINT (0.1045957431197166 0.1562520787119865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694362513,18208761269,1,1,"(0.10883840918540955, 0.158334881067276)","(0.1045120432972908, 0.15016712248325348)",1,1,2.7654266357421875,2.6461334228515625,Fixation,POINT (0.1066752262413502 0.1542510017752647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694370845,18208769602,1,1,"(0.10885128378868103, 0.16286717355251312)","(0.10226065665483475, 0.14794296026229858)",1,1,2.7665557861328125,2.6361541748046875,Fixation,POINT (0.1055559702217579 0.1554050669074058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694379178,18208777935,1,1,"(0.10930067300796509, 0.15379594266414642)","(0.1053261011838913, 0.14487044513225555)",1,1,2.756805419921875,2.636215209960937,Fixation,POINT (0.1073133870959282 0.149333193898201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694387512,18208786269,1,1,"(0.11126885563135147, 0.1494339257478714)","(0.10750442743301392, 0.14701037108898163)",1,1,2.7598419189453125,2.6444244384765625,Fixation,POINT (0.1093866415321827 0.1482221484184265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694395845,18208794602,1,1,"(0.10596634447574615, 0.15305665135383606)","(0.11209365725517273, 0.15226809680461884)",1,1,2.76971435546875,2.6448211669921875,Fixation,POINT (0.1090300008654594 0.1526623740792274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694404178,18208802935,1,1,"(0.10377652198076248, 0.15587957203388214)","(0.11133817583322525, 0.1551787257194519)",1,1,2.7585906982421875,2.63323974609375,Fixation,POINT (0.1075573489069939 0.155529148876667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694412512,18208811269,1,1,"(0.10065735876560211, 0.15662367641925812)","(0.10958470404148102, 0.1549263298511505)",1,1,2.751068115234375,2.651123046875,Fixation,POINT (0.1051210314035416 0.1557750031352043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694420845,18208819602,1,1,"(0.1048685684800148, 0.15715916454792023)","(0.10668528079986572, 0.15561240911483765)",1,1,2.749603271484375,2.6414794921875,Fixation,POINT (0.1057769246399403 0.1563857868313789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694429178,18208827935,1,1,"(0.10524886101484299, 0.15210381150245667)","(0.10773961991071701, 0.15250395238399506)",1,1,2.7777099609375,2.6641845703125,Fixation,POINT (0.10649424046278 0.1523038819432259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694437512,18208836269,1,1,"(0.10439930856227875, 0.1465802788734436)","(0.10795796662569046, 0.1484299898147583)",1,1,2.781219482421875,2.6873016357421875,Fixation,POINT (0.1061786375939846 0.147505134344101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694445845,18208844602,1,1,"(0.1083059087395668, 0.15333355963230133)","(0.11005076766014099, 0.15246662497520447)",1,1,2.78009033203125,2.6517791748046875,Fixation,POINT (0.1091783381998539 0.1529000923037529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694454178,18208852935,1,1,"(0.104002445936203, 0.1538124680519104)","(0.10932949185371399, 0.15681327879428864)",1,1,2.7742462158203125,2.6544342041015625,Fixation,POINT (0.1066659688949585 0.1553128734230995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694462512,18208861269,1,1,"(0.12426590919494629, 0.14854304492473602)","(0.12153307348489761, 0.1609610915184021)",1,1,2.765045166015625,2.668792724609375,Fixation,POINT (0.122899491339922 0.1547520682215691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694479182,18208877939,1,1,"(0.1648571938276291, 0.1364799439907074)","(0.16432517766952515, 0.13917897641658783)",1,1,2.79107666015625,2.6615142822265625,Fixation,POINT (0.1645911857485771 0.1378294602036476),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694487516,18208886273,1,1,"(0.16863901913166046, 0.1453155130147934)","(0.16746991872787476, 0.1458595246076584)",1,1,2.79193115234375,2.688232421875,Fixation,POINT (0.1680544689297676 0.1455875188112259),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694495849,18208894606,1,1,"(0.1625525802373886, 0.13067355751991272)","(0.16216331720352173, 0.14301304519176483)",1,1,2.8035888671875,2.6878204345703125,Fixation,POINT (0.1623579487204552 0.1368433013558388),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694504182,18208902939,1,1,"(0.16455726325511932, 0.13261549174785614)","(0.16545844078063965, 0.13755221664905548)",1,1,2.7865142822265625,2.6867828369140625,Fixation,POINT (0.1650078520178795 0.1350838541984558),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694512516,18208911273,1,1,"(0.16778762638568878, 0.13649070262908936)","(0.17223745584487915, 0.1423964947462082)",1,1,2.802597045898437,2.678955078125,Fixation,POINT (0.170012541115284 0.1394435986876488),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694520850,18208919606,1,1,"(0.1718350201845169, 0.1449274718761444)","(0.16575567424297333, 0.13685917854309082)",1,1,2.794464111328125,2.694305419921875,Fixation,POINT (0.1687953472137451 0.1408933252096176),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694529183,18208927939,1,1,"(0.1672428846359253, 0.13728083670139313)","(0.16510801017284393, 0.13393312692642212)",1,1,2.7881622314453125,2.695175170898437,Fixation,POINT (0.1661754474043846 0.1356069818139076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694537517,18208936273,1,1,"(0.1643274575471878, 0.13365814089775085)","(0.16151162981987, 0.14357399940490723)",1,1,2.8029022216796875,2.6854400634765625,Fixation,POINT (0.1629195436835289 0.138616070151329),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694545849,18208944605,1,1,"(0.16775193810462952, 0.13801288604736328)","(0.16602925956249237, 0.14671750366687775)",1,1,2.804840087890625,2.6900634765625,Fixation,POINT (0.1668905988335609 0.1423651948571205),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694554183,18208952939,1,1,"(0.16314464807510376, 0.14112387597560883)","(0.16446706652641296, 0.14087235927581787)",1,1,2.815216064453125,2.704818725585937,Fixation,POINT (0.1638058573007584 0.1409981176257134),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694562516,18208961272,1,1,"(0.1669362634420395, 0.14188867807388306)","(0.1686537265777588, 0.14522968232631683)",1,1,2.81280517578125,2.6967010498046875,Fixation,POINT (0.1677949950098991 0.1435591802001),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694570850,18208969606,1,1,"(0.16756409406661987, 0.14216363430023193)","(0.1684168428182602, 0.14367882907390594)",1,1,2.8100738525390625,2.7008514404296875,Fixation,POINT (0.16799046844244 0.1429212316870689),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694579183,18208977939,1,1,"(0.1694171130657196, 0.14125686883926392)","(0.16513773798942566, 0.14172878861427307)",1,1,2.821441650390625,2.688018798828125,Fixation,POINT (0.1672774255275726 0.1414928287267685),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694587517,18208986273,1,1,"(0.17048728466033936, 0.14395950734615326)","(0.16123586893081665, 0.1398552805185318)",1,1,2.818389892578125,2.689361572265625,Fixation,POINT (0.165861576795578 0.1419073939323425),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694595850,18208994606,1,1,"(0.16772831976413727, 0.13869774341583252)","(0.16522277891635895, 0.14365404844284058)",1,1,2.82159423828125,2.6983795166015625,Fixation,POINT (0.1664755493402481 0.1411758959293366),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694604188,18209002944,1,1,"(0.16871021687984467, 0.1344837248325348)","(0.16458725929260254, 0.14035604894161224)",1,1,2.816131591796875,2.7118072509765625,Fixation,POINT (0.1666487380862236 0.1374198868870735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694612522,18209011278,1,1,"(0.16480068862438202, 0.13405482470989227)","(0.16179107129573822, 0.13576960563659668)",1,1,2.8095855712890625,2.7113037109375,Fixation,POINT (0.1632958799600601 0.1349122151732445),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694620855,18209019611,1,1,"(0.16311147809028625, 0.13382625579833984)","(0.16709163784980774, 0.1418684422969818)",1,1,2.82135009765625,2.699432373046875,Fixation,POINT (0.165101557970047 0.1378473490476608),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694629188,18209027944,1,1,"(0.16708265244960785, 0.1339675337076187)","(0.1651623249053955, 0.13683423399925232)",1,1,2.8244781494140625,2.704986572265625,Fixation,POINT (0.1661224886775017 0.1354008838534355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694637522,18209036278,1,1,"(0.16558818519115448, 0.13856422901153564)","(0.16786576807498932, 0.14555026590824127)",1,1,2.8194580078125,2.721542358398437,Fixation,POINT (0.1667269766330719 0.1420572474598885),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694645855,18209044611,1,1,"(0.16530853509902954, 0.13894492387771606)","(0.16460785269737244, 0.13678431510925293)",1,1,2.82135009765625,2.717010498046875,Fixation,POINT (0.164958193898201 0.1378646194934845),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694654188,18209052944,1,1,"(0.16960060596466064, 0.1428162008523941)","(0.16640429198741913, 0.14396794140338898)",1,1,2.8402862548828125,2.704742431640625,Fixation,POINT (0.1680024489760399 0.1433920711278915),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694662521,18209061277,1,1,"(0.16702406108379364, 0.139897421002388)","(0.1647699922323227, 0.14132077991962433)",1,1,2.826904296875,2.683624267578125,Fixation,POINT (0.1658970266580582 0.1406091004610062),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694670854,18209069610,1,1,"(0.16483257710933685, 0.1375703513622284)","(0.16314852237701416, 0.14564022421836853)",1,1,2.828475952148437,2.708404541015625,Fixation,POINT (0.1639905497431755 0.1416052877902985),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694679188,18209077944,1,1,"(0.16648094356060028, 0.1372900754213333)","(0.1623557209968567, 0.14213711023330688)",1,1,2.822418212890625,2.71221923828125,Fixation,POINT (0.1644183322787285 0.1397135928273201),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694704188,18209102944,1,1,"(0.08932234346866608, 0.20359238982200623)","(0.0871129259467125, 0.20409254729747772)",1,1,2.80181884765625,2.6887664794921875,Fixation,POINT (0.0882176347076893 0.203842468559742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694720855,18209119611,1,1,"(0.10358675569295883, 0.23092888295650482)","(0.10725776851177216, 0.2302536964416504)",1,1,2.807769775390625,2.71136474609375,Fixation,POINT (0.1054222621023655 0.2305912896990776),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694729191,18209127947,1,1,"(0.09880605340003967, 0.23298026621341705)","(0.09388825297355652, 0.22747476398944855)",1,1,2.8111572265625,2.694549560546875,Fixation,POINT (0.0963471531867981 0.2302275151014328),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694737525,18209136281,1,1,"(0.10140913724899292, 0.23095589876174927)","(0.10731528699398041, 0.2307000607252121)",1,1,2.8135223388671875,2.691131591796875,Fixation,POINT (0.1043622121214867 0.2308279797434807),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694745858,18209144614,1,1,"(0.09886474907398224, 0.23362770676612854)","(0.09886851906776428, 0.23120534420013428)",1,1,2.787322998046875,2.656585693359375,Fixation,POINT (0.0988666340708733 0.2324165254831314),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694754191,18209152947,1,1,"(0.10180936753749847, 0.22940778732299805)","(0.10301501303911209, 0.23836156725883484)",1,1,2.817138671875,2.6741943359375,Fixation,POINT (0.1024121902883053 0.2338846772909164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694762524,18209161280,1,1,"(0.10662028193473816, 0.23619993031024933)","(0.09966693073511124, 0.23159804940223694)",1,1,2.802764892578125,2.6842193603515625,Fixation,POINT (0.1031436063349247 0.2338989898562431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694770858,18209169614,1,1,"(0.09975586086511612, 0.23285970091819763)","(0.10408486425876617, 0.23273171484470367)",1,1,2.796356201171875,2.680755615234375,Fixation,POINT (0.1019203625619412 0.2327957078814506),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694779191,18209177947,1,1,"(0.10564909875392914, 0.2358642965555191)","(0.09593082964420319, 0.2414853423833847)",1,1,2.7987060546875,2.669158935546875,Fixation,POINT (0.1007899641990662 0.2386748194694519),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694787526,18209186281,1,1,"(0.10412892699241638, 0.23218558728694916)","(0.10308849811553955, 0.23845458030700684)",1,1,2.789093017578125,2.6825714111328125,Fixation,POINT (0.103608712553978 0.235320083796978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694795859,18209194614,1,1,"(0.10241030156612396, 0.230272114276886)","(0.10310637205839157, 0.22907373309135437)",1,1,2.788482666015625,2.686553955078125,Fixation,POINT (0.1027583368122578 0.2296729236841202),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694804192,18209202947,1,1,"(0.10182524472475052, 0.22561900317668915)","(0.10035085678100586, 0.23402275145053864)",1,1,2.772811889648437,2.675033569335937,Fixation,POINT (0.1010880507528782 0.2298208773136139),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694812525,18209211280,1,1,"(0.10374381393194199, 0.2312479317188263)","(0.10678891092538834, 0.2312525361776352)",1,1,2.798690795898437,2.679229736328125,Fixation,POINT (0.1052663624286652 0.2312502339482307),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694820858,18209219613,1,1,"(0.10330548137426376, 0.22860407829284668)","(0.10113412886857986, 0.2350316047668457)",1,1,2.77374267578125,2.6953887939453125,Fixation,POINT (0.1022198051214218 0.2318178415298462),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694829192,18209227947,1,1,"(0.09928037226200104, 0.23210443556308746)","(0.10266441851854324, 0.22998420894145966)",1,1,2.796615600585937,2.678192138671875,Fixation,POINT (0.1009723953902721 0.2310443222522736),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694837525,18209236280,1,1,"(0.10256662964820862, 0.22935989499092102)","(0.10381147265434265, 0.23451431095600128)",1,1,2.788070678710937,2.67535400390625,Fixation,POINT (0.1031890511512756 0.2319371029734612),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694845858,18209244613,1,1,"(0.10244610160589218, 0.22856085002422333)","(0.1016198992729187, 0.2352369725704193)",1,1,2.7799530029296875,2.671051025390625,Fixation,POINT (0.1020330004394054 0.2318989112973213),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209694854192,18209252947,1,1,"(0.10568355768918991, 0.22861717641353607)","(0.10070402920246124, 0.23041731119155884)",1,1,2.770538330078125,2.70330810546875,Fixation,POINT (0.1031937934458256 0.2295172438025474),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694862534,18209261289,1,1,"(0.10656529664993286, 0.22359882295131683)","(0.10317353159189224, 0.2269291877746582)",1,1,2.7591094970703125,2.6577911376953125,Fixation,POINT (0.1048694141209126 0.2252640053629875),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694870868,18209269623,1,1,"(0.10495305061340332, 0.22398559749126434)","(0.10165048390626907, 0.22241954505443573)",1,1,2.7693023681640625,2.679183959960937,Fixation,POINT (0.1033017672598362 0.22320257127285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694879201,18209277956,1,1,"(0.10534431040287018, 0.20970842242240906)","(0.10779481381177902, 0.21393387019634247)",1,1,2.7787017822265625,2.675079345703125,Fixation,POINT (0.1065695621073246 0.2118211463093758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694887534,18209286289,1,1,"(0.11455249041318893, 0.21282455325126648)","(0.11130374670028687, 0.21070589125156403)",1,1,2.7872772216796875,2.660247802734375,Fixation,POINT (0.1129281185567379 0.2117652222514152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694895868,18209294623,1,1,"(0.10803000628948212, 0.20936371386051178)","(0.10789596289396286, 0.21304595470428467)",1,1,2.7751007080078125,2.6671142578125,Fixation,POINT (0.1079629845917225 0.2112048342823982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694904201,18209302956,1,1,"(0.10640768706798553, 0.20836490392684937)","(0.10634182393550873, 0.2153560221195221)",1,1,2.773956298828125,2.6703643798828125,Fixation,POINT (0.1063747555017471 0.2118604630231857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694912534,18209311289,1,1,"(0.11035973578691483, 0.21410520374774933)","(0.10736069828271866, 0.214295893907547)",1,1,2.764190673828125,2.6699981689453125,Fixation,POINT (0.1088602170348167 0.2142005488276482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694920867,18209319622,1,1,"(0.11075954884290695, 0.20447814464569092)","(0.11043951660394669, 0.21445658802986145)",1,1,2.7614898681640625,2.668212890625,Fixation,POINT (0.1105995327234268 0.2094673663377762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694929200,18209327955,1,1,"(0.1101626455783844, 0.20836131274700165)","(0.10778889060020447, 0.21098950505256653)",1,1,2.788070678710937,2.6766815185546875,Fixation,POINT (0.1089757680892944 0.2096754088997841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694937534,18209336289,1,1,"(0.11087068170309067, 0.2085960954427719)","(0.10995961725711823, 0.21210023760795593)",1,1,2.766632080078125,2.6802520751953125,Fixation,POINT (0.1104151494801044 0.2103481665253639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694945867,18209344622,1,1,"(0.1076604574918747, 0.20325426757335663)","(0.10586400330066681, 0.21521955728530884)",1,1,2.757797241210937,2.65911865234375,Fixation,POINT (0.1067622303962708 0.2092369124293327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694954201,18209352956,1,1,"(0.10942177474498749, 0.2045651376247406)","(0.10854959487915039, 0.2120649665594101)",1,1,2.776336669921875,2.652572631835937,Fixation,POINT (0.1089856848120689 0.2083150520920754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694962534,18209361289,1,1,"(0.1107073426246643, 0.20429828763008118)","(0.10853374749422073, 0.21162232756614685)",1,1,2.75579833984375,2.64678955078125,Fixation,POINT (0.1096205450594425 0.207960307598114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694970868,18209369623,1,1,"(0.11080373823642731, 0.20732203125953674)","(0.11193545162677765, 0.21073563396930695)",1,1,2.762237548828125,2.65283203125,Fixation,POINT (0.1113695949316025 0.2090288326144218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694979201,18209377956,1,1,"(0.10916776210069656, 0.20626524090766907)","(0.110391765832901, 0.2216464728116989)",1,1,2.763534545898437,2.6544952392578125,Fixation,POINT (0.1097797639667988 0.213955856859684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694987534,18209386289,1,1,"(0.10438042134046555, 0.20846274495124817)","(0.11109387874603271, 0.21001996099948883)",1,1,2.760116577148437,2.6444244384765625,Fixation,POINT (0.1077371500432491 0.2092413529753685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209694995868,18209394624,1,1,"(0.10626476258039474, 0.2020752876996994)","(0.11051591485738754, 0.21660344302654266)",1,1,2.733734130859375,2.6446685791015625,Fixation,POINT (0.1083903387188911 0.209339365363121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209695004202,18209402958,1,1,"(0.1081303134560585, 0.1981273740530014)","(0.11120834201574326, 0.20692658424377441)",1,1,2.735092163085937,2.6517791748046875,Fixation,POINT (0.1096693277359009 0.2025269791483879),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209695012535,18209411291,1,1,"(0.11294612288475037, 0.21125809848308563)","(0.10882224887609482, 0.21302658319473267)",1,1,2.7652740478515625,2.6410369873046875,Fixation,POINT (0.1108841858804226 0.2121423408389092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209695020869,18209419625,1,1,"(0.11152970045804977, 0.20233359932899475)","(0.10581598430871964, 0.20910415053367615)",1,1,2.7518768310546875,2.6538543701171875,Fixation,POINT (0.1086728423833847 0.2057188749313354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209695029203,18209427958,1,1,"(0.10832644253969193, 0.20476210117340088)","(0.10706281661987305, 0.21193312108516693)",1,1,2.746856689453125,2.6414794921875,Fixation,POINT (0.1076946295797825 0.2083476111292839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getInstitutions,19280843,1209695037536,18209436291,1,1,"(0.1065666526556015, 0.20571890473365784)","(0.10777726769447327, 0.2024359107017517)",1,1,2.7484283447265625,2.6346588134765625,Fixation,POINT (0.1071719601750374 0.2040774077177048),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
