,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,List.0,getCollaborateCollection.0,String.1,userID.0,throws.0,AccessException.0,logger.0,debug.0,"""entering getCollaborateCollection()"".100",String.2,query.0,=.0,"""SELECT collection. PID PID collection. TITLE TITLE, "".101",+.0,""" collectionrole. ROLE ROLE FROM collectionrole collection WHERE "".102",+.1,""" collectionrole. USERID = "".103",+.2,userID.1,+.3,"""'"".0",+.4,""" AND collectionrole. COLLECTIONPID = collection. PID"".104",+.5,""" AND collection. ROOT = '1'"".105",List.1,list.0,=.1,buildResult.0,query.1,return.0,list.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getCollaborateCollection,250694,1209143374559,17657775341,1,1,"(0.05400107800960541, 0.2692091464996338)","(0.06183534488081932, 0.3315770626068115)",1,1,2.3604278564453125,2.402084350585937,Fixation,POINT (0.0579182114452124 0.3003931045532227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143382893,17657783675,1,1,"(0.05802585929632187, 0.2849576771259308)","(0.05772111937403679, 0.34608909487724304)",1,1,2.37860107421875,2.4303436279296875,Fixation,POINT (0.0578734893351793 0.3155233860015869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143391226,17657792008,1,1,"(0.05500124767422676, 0.28010332584381104)","(0.059290122240781784, 0.3290146589279175)",1,1,2.389373779296875,2.3986053466796875,Fixation,POINT (0.0571456849575043 0.3045589923858643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143399559,17657800341,1,1,"(0.053241077810525894, 0.27813711762428284)","(0.06235064938664436, 0.33368030190467834)",1,1,2.3877105712890625,2.408966064453125,Fixation,POINT (0.0577958635985851 0.3059087097644806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143407893,17657808675,1,1,"(0.05524729937314987, 0.27941080927848816)","(0.057895973324775696, 0.3201959729194641)",1,1,2.361602783203125,2.4179840087890625,Fixation,POINT (0.0565716363489628 0.2998033910989761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143416226,17657817008,1,1,"(0.05487430468201637, 0.2769170105457306)","(0.060542311519384384, 0.32568153738975525)",1,1,2.37091064453125,2.4464263916015625,Fixation,POINT (0.0577083081007004 0.3012992739677429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143424563,17657825345,1,1,"(0.05667733773589134, 0.2821202278137207)","(0.06898515671491623, 0.31247514486312866)",1,1,2.3915252685546875,2.401611328125,Fixation,POINT (0.0628312472254038 0.2972976863384247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143432897,17657833679,1,1,"(0.061362698674201965, 0.28093791007995605)","(0.06932540982961655, 0.30742356181144714)",1,1,2.4227752685546875,2.415267944335937,Fixation,POINT (0.0653440542519093 0.2941807359457016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143441230,17657842012,1,1,"(0.06088325381278992, 0.2847503423690796)","(0.06648945808410645, 0.3097909092903137)",1,1,2.413314819335937,2.4164581298828125,Fixation,POINT (0.0636863559484482 0.2972706258296967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143449563,17657850345,1,1,"(0.060907695442438126, 0.28234219551086426)","(0.06299757212400436, 0.3055528402328491)",1,1,2.383697509765625,2.3902130126953125,Fixation,POINT (0.0619526337832212 0.2939475178718567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143457897,17657858679,1,1,"(0.05284029617905617, 0.2714156210422516)","(0.06471677869558334, 0.3164865970611572)",1,1,2.428009033203125,2.4340057373046875,Fixation,POINT (0.0587785374373198 0.2939511090517044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143466230,17657867012,1,1,"(0.06148117035627365, 0.28407472372055054)","(0.06754203140735626, 0.31592854857444763)",1,1,2.390838623046875,2.433349609375,Fixation,POINT (0.064511600881815 0.3000016361474991),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143474563,17657875345,1,1,"(0.04967925697565079, 0.28475093841552734)","(0.06127316877245903, 0.3139074146747589)",1,1,2.4248046875,2.4485626220703125,Fixation,POINT (0.0554762128740549 0.2993291765451431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143482897,17657883679,1,1,"(0.05662686377763748, 0.27619510889053345)","(0.06687265634536743, 0.3264598250389099)",1,1,2.4207305908203125,2.449447631835937,Fixation,POINT (0.0617497600615025 0.3013274669647217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143491230,17657892012,1,1,"(0.05999232828617096, 0.27607205510139465)","(0.05596250668168068, 0.32690298557281494)",1,1,2.4315185546875,2.4302520751953125,Fixation,POINT (0.0579774174839258 0.3014875203371048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143499564,17657900345,1,1,"(0.05450194329023361, 0.2815476357936859)","(0.05871904268860817, 0.32931214570999146)",1,1,2.4357147216796875,2.47552490234375,Fixation,POINT (0.0566104929894209 0.3054298907518387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143507898,17657908679,1,1,"(0.05572836101055145, 0.2775120437145233)","(0.06043271720409393, 0.31957072019577026)",1,1,2.43511962890625,2.4569244384765625,Fixation,POINT (0.0580805391073227 0.2985413819551468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143516231,17657917012,1,1,"(0.05252783000469208, 0.2896474003791809)","(0.0582847073674202, 0.3207337260246277)",1,1,2.413116455078125,2.4556121826171875,Fixation,POINT (0.0554062686860561 0.3051905632019043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143524564,17657925345,1,1,"(0.04974483326077461, 0.2768297791481018)","(0.06591609865427017, 0.32542943954467773)",1,1,2.4173126220703125,2.4580078125,Fixation,POINT (0.0578304659575224 0.3011296093463898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143532898,17657933679,1,1,"(0.05066103860735893, 0.28295525908470154)","(0.056430134922266006, 0.33295223116874695)",1,1,2.440704345703125,2.4517364501953125,Fixation,POINT (0.0535455867648125 0.3079537451267242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143557900,17657958681,1,1,"(0.11291053891181946, 0.27755987644195557)","(0.12882529199123383, 0.34324198961257935)",1,1,2.46405029296875,2.5471954345703125,Fixation,POINT (0.1208679154515266 0.3104009330272675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143566233,17657967014,1,1,"(0.11323568224906921, 0.2759052515029907)","(0.12737755477428436, 0.32714736461639404)",1,1,2.4737548828125,2.520111083984375,Fixation,POINT (0.1203066185116768 0.3015263080596924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143574566,17657975347,1,1,"(0.1161481961607933, 0.28564366698265076)","(0.11533696949481964, 0.3190523087978363)",1,1,2.4613037109375,2.5106201171875,Fixation,POINT (0.1157425828278065 0.3023479878902435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143582900,17657983681,1,1,"(0.12151333689689636, 0.2766892910003662)","(0.12407074868679047, 0.3249325454235077)",1,1,2.45599365234375,2.520538330078125,Fixation,POINT (0.1227920427918434 0.300810918211937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143591233,17657992014,1,1,"(0.11891724169254303, 0.2789700925350189)","(0.1319488286972046, 0.33841004967689514)",1,1,2.45831298828125,2.5244598388671875,Fixation,POINT (0.1254330351948738 0.308690071105957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143599566,17658000347,1,1,"(0.11757517606019974, 0.279579758644104)","(0.1299244463443756, 0.34300971031188965)",1,1,2.4880523681640625,2.53961181640625,Fixation,POINT (0.1237498112022877 0.3112947344779968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143607900,17658008681,1,1,"(0.11940398067235947, 0.2793302834033966)","(0.12572479248046875, 0.3344893157482147)",1,1,2.475799560546875,2.533966064453125,Fixation,POINT (0.1225643865764141 0.3069097995758057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143616231,17658017012,1,1,"(0.11224404722452164, 0.2800658643245697)","(0.1300845444202423, 0.3356165289878845)",1,1,2.483139038085937,2.516464233398437,Fixation,POINT (0.121164295822382 0.3078411966562271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143624564,17658025345,1,1,"(0.11846932768821716, 0.2685130834579468)","(0.12686118483543396, 0.33853423595428467)",1,1,2.4660797119140625,2.549423217773437,Fixation,POINT (0.1226652562618256 0.3035236597061157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143632898,17658033679,1,1,"(0.12114982306957245, 0.27763035893440247)","(0.1287020444869995, 0.35538598895072937)",1,1,2.47515869140625,2.5647430419921875,Fixation,POINT (0.124925933778286 0.3165081739425659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143641231,17658042012,1,1,"(0.12600672245025635, 0.27977630496025085)","(0.12486274540424347, 0.32991787791252136)",1,1,2.4710845947265625,2.5276641845703125,Fixation,POINT (0.1254347339272499 0.3048470914363861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143649564,17658050345,1,1,"(0.11667212098836899, 0.28477972745895386)","(0.124667689204216, 0.3357555568218231)",1,1,2.47735595703125,2.53948974609375,Fixation,POINT (0.1206699050962925 0.3102676421403885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143657898,17658058679,1,1,"(0.11707756668329239, 0.27899041771888733)","(0.1258649080991745, 0.32727694511413574)",1,1,2.4849395751953125,2.577728271484375,Fixation,POINT (0.1214712373912334 0.3031336814165115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143666231,17658067012,1,1,"(0.12294343113899231, 0.27691200375556946)","(0.13316193222999573, 0.3237974941730499)",1,1,2.4741668701171875,2.5504302978515625,Fixation,POINT (0.128052681684494 0.3003547489643097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143674564,17658075345,1,1,"(0.11946777254343033, 0.2791271507740021)","(0.13200435042381287, 0.3156687021255493)",1,1,2.5041961669921875,2.5359344482421875,Fixation,POINT (0.1257360614836216 0.2973979264497757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143682905,17658083686,1,1,"(0.11561793088912964, 0.28305310010910034)","(0.12391152232885361, 0.3475927412509918)",1,1,2.4912261962890625,2.5501251220703125,Fixation,POINT (0.1197647266089916 0.3153229206800461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143691238,17658092019,1,1,"(0.12416526675224304, 0.2738969922065735)","(0.12526191771030426, 0.3460730314254761)",1,1,2.4889373779296875,2.58404541015625,Fixation,POINT (0.1247135922312736 0.3099850118160248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143699571,17658100352,1,1,"(0.11788377910852432, 0.27977895736694336)","(0.12721982598304749, 0.3243798017501831)",1,1,2.4928741455078125,2.564315795898437,Fixation,POINT (0.1225518025457859 0.3020793795585632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143707905,17658108686,1,1,"(0.12210995703935623, 0.27555081248283386)","(0.13342103362083435, 0.3217259645462036)",1,1,2.473541259765625,2.590805053710937,Fixation,POINT (0.1277654953300953 0.2986383885145187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143716238,17658117019,1,1,"(0.12883523106575012, 0.28854236006736755)","(0.13120730221271515, 0.3160761594772339)",1,1,2.503082275390625,2.5578155517578125,Fixation,POINT (0.1300212666392326 0.3023092597723007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143724571,17658125352,1,1,"(0.11647579073905945, 0.27862775325775146)","(0.12967121601104736, 0.3182784914970398)",1,1,2.5028839111328125,2.5484771728515625,Fixation,POINT (0.1230735033750534 0.2984531223773956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143732905,17658133686,1,1,"(0.12128561735153198, 0.28167587518692017)","(0.1314948946237564, 0.32813724875450134)",1,1,2.485092163085937,2.5544586181640625,Fixation,POINT (0.1263902559876442 0.3049065619707108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143741238,17658142019,1,1,"(0.1203826442360878, 0.28053930401802063)","(0.13403138518333435, 0.32191744446754456)",1,1,2.503753662109375,2.515380859375,Fixation,POINT (0.1272070147097111 0.3012283742427826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143749571,17658150352,1,1,"(0.12022995948791504, 0.27650535106658936)","(0.12496715039014816, 0.3313565254211426)",1,1,2.504501342773437,2.544952392578125,Fixation,POINT (0.1225985549390316 0.303930938243866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143757905,17658158686,1,1,"(0.12637446820735931, 0.28213244676589966)","(0.12698550522327423, 0.33364033699035645)",1,1,2.4984283447265625,2.5336151123046875,Fixation,POINT (0.1266799867153168 0.307886391878128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143766238,17658167019,1,1,"(0.1134985089302063, 0.28578072786331177)","(0.1296146959066391, 0.32655400037765503)",1,1,2.4913787841796875,2.527862548828125,Fixation,POINT (0.1215566024184227 0.3061673641204834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143774571,17658175352,1,1,"(0.10475032031536102, 0.2816248834133148)","(0.11083436012268066, 0.3293377757072449)",1,1,2.4856719970703125,2.49639892578125,Fixation,POINT (0.1077923402190208 0.3054813295602798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143782906,17658183686,1,1,"(0.11269830167293549, 0.283516526222229)","(0.11023373156785965, 0.3214217722415924)",1,1,2.4672393798828125,2.519882202148437,Fixation,POINT (0.1114660166203976 0.3024691492319107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143791239,17658192019,1,1,"(0.1049729660153389, 0.28403475880622864)","(0.11279630661010742, 0.31878483295440674)",1,1,2.4966583251953125,2.5022430419921875,Fixation,POINT (0.1088846363127232 0.3014097958803177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143799572,17658200352,1,1,"(0.11357971280813217, 0.28929731249809265)","(0.11280492693185806, 0.3207845389842987)",1,1,2.5020751953125,2.51556396484375,Fixation,POINT (0.1131923198699951 0.3050409257411957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143807906,17658208686,1,1,"(0.10631750524044037, 0.29063889384269714)","(0.11484406143426895, 0.3198322355747223)",1,1,2.511962890625,2.50579833984375,Fixation,POINT (0.1105807833373547 0.3052355647087097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143816243,17658217023,1,1,"(0.11234504729509354, 0.2866509258747101)","(0.11223234236240387, 0.3151721954345703)",1,1,2.486053466796875,2.509490966796875,Fixation,POINT (0.1122886948287487 0.3009115606546402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143824576,17658225356,1,1,"(0.10673921555280685, 0.29154062271118164)","(0.11143037676811218, 0.3146773874759674)",1,1,2.514389038085937,2.5111541748046875,Fixation,POINT (0.1090847961604595 0.3031090050935745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143832910,17658233690,1,1,"(0.1143052950501442, 0.2921726405620575)","(0.12084952741861343, 0.3235543966293335)",1,1,2.4881591796875,2.53955078125,Fixation,POINT (0.1175774112343788 0.3078635185956955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143841243,17658242023,1,1,"(0.10533694177865982, 0.28532302379608154)","(0.1159067302942276, 0.31323111057281494)",1,1,2.4957427978515625,2.5151519775390625,Fixation,POINT (0.1106218360364437 0.2992770671844482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143849576,17658250356,1,1,"(0.10991758108139038, 0.2925468683242798)","(0.11564955115318298, 0.32790353894233704)",1,1,2.500457763671875,2.5321044921875,Fixation,POINT (0.1127835661172867 0.3102252036333084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143857910,17658258690,1,1,"(0.1072714701294899, 0.2909248173236847)","(0.11507131904363632, 0.32148247957229614)",1,1,2.503173828125,2.5342559814453125,Fixation,POINT (0.1111713945865631 0.3062036484479904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143866243,17658267023,1,1,"(0.1064717248082161, 0.28751856088638306)","(0.11448810249567032, 0.3321329653263092)",1,1,2.492782592773437,2.5139923095703125,Fixation,POINT (0.1104799136519432 0.3098257631063461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143874576,17658275356,1,1,"(0.11631840467453003, 0.2909718155860901)","(0.11488493531942368, 0.32209959626197815)",1,1,2.510467529296875,2.4870758056640625,Fixation,POINT (0.1156016699969768 0.3065357059240341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143882910,17658283690,1,1,"(0.10917335003614426, 0.2859390377998352)","(0.11420086026191711, 0.33218029141426086)",1,1,2.508041381835937,2.5131072998046875,Fixation,POINT (0.1116871051490307 0.309059664607048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143891243,17658292023,1,1,"(0.10885298252105713, 0.28618472814559937)","(0.11333420872688293, 0.3273322880268097)",1,1,2.5019683837890625,2.496444702148437,Fixation,POINT (0.11109359562397 0.3067585080862045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143899576,17658300356,1,1,"(0.11490442603826523, 0.28606605529785156)","(0.1160961389541626, 0.32614272832870483)",1,1,2.509979248046875,2.51141357421875,Fixation,POINT (0.1155002824962139 0.3061043918132782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143907909,17658308689,1,1,"(0.10772629827260971, 0.2853125035762787)","(0.11454056203365326, 0.32531899213790894)",1,1,2.5103302001953125,2.5090789794921875,Fixation,POINT (0.1111334301531315 0.3053157478570938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143916243,17658317023,1,1,"(0.10909171402454376, 0.28294461965560913)","(0.11408011615276337, 0.32509854435920715)",1,1,2.4940643310546875,2.5150909423828125,Fixation,POINT (0.1115859150886536 0.3040215820074081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143924576,17658325356,1,1,"(0.10885629802942276, 0.28567445278167725)","(0.11405062675476074, 0.31603550910949707)",1,1,2.4903106689453125,2.5139617919921875,Fixation,POINT (0.1114534623920918 0.3008549809455872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143932909,17658333689,1,1,"(0.10724011063575745, 0.28483298420906067)","(0.11551528424024582, 0.32010617852211)",1,1,2.4969482421875,2.51776123046875,Fixation,POINT (0.1113776974380016 0.3024695813655853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143941247,17658342027,1,1,"(0.10874076932668686, 0.2796440124511719)","(0.11682255566120148, 0.3129027187824249)",1,1,2.5220184326171875,2.510360717773437,Fixation,POINT (0.1127816624939442 0.2962733656167984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143949580,17658350360,1,1,"(0.11064644902944565, 0.281850129365921)","(0.11268198490142822, 0.31540653109550476)",1,1,2.4907989501953125,2.5137176513671875,Fixation,POINT (0.1116642169654369 0.2986283302307129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143957913,17658358693,1,1,"(0.11744324117898941, 0.2859666347503662)","(0.11323966085910797, 0.3143557608127594)",1,1,2.485214233398437,2.5132598876953125,Fixation,POINT (0.1153414510190487 0.3001611977815628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143966247,17658367027,1,1,"(0.11255999654531479, 0.2832958400249481)","(0.11518128961324692, 0.299657940864563)",1,1,2.486236572265625,2.5025787353515625,Fixation,POINT (0.1138706430792808 0.2914768904447556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143974580,17658375360,1,1,"(0.10743113607168198, 0.2861206829547882)","(0.10911759734153748, 0.31428807973861694)",1,1,2.5156402587890625,2.501983642578125,Fixation,POINT (0.1082743667066097 0.3002043813467026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143982913,17658383693,1,1,"(0.1159435361623764, 0.2840690314769745)","(0.10829199105501175, 0.3204960227012634)",1,1,2.491302490234375,2.4979248046875,Fixation,POINT (0.1121177636086941 0.302282527089119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143991247,17658392027,1,1,"(0.10749642550945282, 0.2891461253166199)","(0.10500279814004898, 0.33522289991378784)",1,1,2.4810333251953125,2.508880615234375,Fixation,POINT (0.1062496118247509 0.3121845126152039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209143999580,17658400360,1,1,"(0.11658526957035065, 0.29147791862487793)","(0.10790276527404785, 0.34107980132102966)",1,1,2.5004119873046875,2.5328369140625,Fixation,POINT (0.1122440174221992 0.3162788599729538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144007913,17658408693,1,1,"(0.10761846601963043, 0.2879085838794708)","(0.10523884743452072, 0.34742626547813416)",1,1,2.5049285888671875,2.512802124023437,Fixation,POINT (0.1064286567270756 0.3176674246788025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144016247,17658417027,1,1,"(0.10945510864257812, 0.28891757130622864)","(0.09907594323158264, 0.33859074115753174)",1,1,2.5035552978515625,2.50579833984375,Fixation,POINT (0.1042655259370804 0.3137541562318802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144024580,17658425360,1,1,"(0.11043470352888107, 0.2917352616786957)","(0.10324222594499588, 0.3365382254123688)",1,1,2.4927215576171875,2.50750732421875,Fixation,POINT (0.1068384647369385 0.3141367435455322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144032913,17658433693,1,1,"(0.10596171766519547, 0.2983449697494507)","(0.10604185611009598, 0.3343086540699005)",1,1,2.49688720703125,2.505462646484375,Fixation,POINT (0.1060017868876457 0.3163268119096756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144041247,17658442027,1,1,"(0.11484140902757645, 0.2952985167503357)","(0.10398878902196884, 0.33910807967185974)",1,1,2.5225372314453125,2.51904296875,Fixation,POINT (0.1094150990247726 0.3172032982110977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144049580,17658450360,1,1,"(0.10210934281349182, 0.287016361951828)","(0.1053474023938179, 0.33475011587142944)",1,1,2.500030517578125,2.5058135986328125,Fixation,POINT (0.1037283726036549 0.3108832389116287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144057913,17658458693,1,1,"(0.1132681742310524, 0.2895808219909668)","(0.10094276815652847, 0.3455273509025574)",1,1,2.5094146728515625,2.5248565673828125,Fixation,POINT (0.1071054711937904 0.3175540864467621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144066247,17658467027,1,1,"(0.1050141230225563, 0.2866905927658081)","(0.11100038886070251, 0.34996750950813293)",1,1,2.4995574951171875,2.5237579345703125,Fixation,POINT (0.1080072559416294 0.3183290511369705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144074585,17658475364,1,1,"(0.11393005400896072, 0.2849102318286896)","(0.10685520619153976, 0.3534696698188782)",1,1,2.4976806640625,2.52374267578125,Fixation,POINT (0.1103926301002502 0.3191899508237839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getCollaborateCollection,250694,1209144082918,17658483697,1,1,"(0.10279639065265656, 0.28071293234825134)","(0.10893937200307846, 0.3610495924949646)",1,1,2.5156402587890625,2.5351715087890625,Fixation,POINT (0.1058678813278675 0.320881262421608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
