,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testLogin.0,SessionManager.0,manager.0,=.0,new.0,SimpleSessionManager.0,String.0,sessionId.0,=.1,manager.1,createSession.0,nan.0,nan.1,Session.0,session.0,=.2,manager.2,getSession.0,sessionId.1,manager.3,login.0,session.1,"""user"".0","""password"".0",assertEquals.0,"""user"".1",session.2,getUserId.0,assertEquals.1,"""password"".1",session.3,getUserPassword.0,assertTrue.0,session.4,isLoggedIn.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,testLogin,3456415,1210519644319,19034039959,1,1,"(0.21344329416751862, 0.1726880818605423)","(0.20934881269931793, 0.1944684535264969)",1,1,2.609588623046875,2.476165771484375,Fixation,POINT (0.2113960534334183 0.1835782676935196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519652652,19034048292,1,1,"(0.21358589828014374, 0.18083909153938293)","(0.20760352909564972, 0.18327747285366058)",1,1,2.621307373046875,2.46923828125,Fixation,POINT (0.2105947136878967 0.1820582821965218),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519660987,19034056627,1,1,"(0.21250835061073303, 0.17501027882099152)","(0.2084229439496994, 0.1824941486120224)",1,1,2.6184234619140625,2.4907379150390625,Fixation,POINT (0.2104656472802162 0.178752213716507),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519669319,19034064959,1,1,"(0.2111060470342636, 0.18078243732452393)","(0.20726260542869568, 0.18090368807315826)",1,1,2.6291046142578125,2.4751739501953125,Fixation,POINT (0.2091843262314796 0.1808430626988411),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519677652,19034073292,1,1,"(0.20643647015094757, 0.17385739088058472)","(0.21071824431419373, 0.18001872301101685)",1,1,2.6175537109375,2.475860595703125,Fixation,POINT (0.2085773572325706 0.1769380569458008),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519685986,19034081626,1,1,"(0.2106786072254181, 0.17746174335479736)","(0.21110191941261292, 0.1786743849515915)",1,1,2.61749267578125,2.4774322509765625,Fixation,POINT (0.2108902633190155 0.1780680641531944),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519694318,19034089958,1,1,"(0.21095731854438782, 0.17495542764663696)","(0.21053998172283173, 0.1832740157842636)",1,1,2.619369506835937,2.494369506835937,Fixation,POINT (0.2107486501336098 0.1791147217154503),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519702654,19034098294,1,1,"(0.21139104664325714, 0.17367927730083466)","(0.21125127375125885, 0.1874707192182541)",1,1,2.6110076904296875,2.4951934814453125,Fixation,POINT (0.211321160197258 0.1805749982595444),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519710985,19034106625,1,1,"(0.20802928507328033, 0.17497017979621887)","(0.21141484379768372, 0.17856822907924652)",1,1,2.6395416259765625,2.48577880859375,Fixation,POINT (0.209722064435482 0.1767692044377327),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519719318,19034114958,1,1,"(0.2047077715396881, 0.1735607534646988)","(0.21390533447265625, 0.17851442098617554)",1,1,2.6319732666015625,2.4714813232421875,Fixation,POINT (0.2093065530061722 0.1760375872254372),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519727652,19034123292,1,1,"(0.2101166546344757, 0.17311303317546844)","(0.21115538477897644, 0.1878124624490738)",1,1,2.615509033203125,2.5005645751953125,Fixation,POINT (0.2106360197067261 0.1804627478122711),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519735990,19034131630,1,1,"(0.20561952888965607, 0.1747395396232605)","(0.21035996079444885, 0.18359431624412537)",1,1,2.637298583984375,2.4947509765625,Fixation,POINT (0.2079897448420525 0.1791669279336929),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519744322,19034139962,1,1,"(0.20707423985004425, 0.1748114675283432)","(0.21049204468727112, 0.1886771321296692)",1,1,2.6217498779296875,2.498748779296875,Fixation,POINT (0.2087831422686577 0.1817442998290062),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519752656,19034148296,1,1,"(0.209266796708107, 0.17724227905273438)","(0.20864392817020416, 0.18202513456344604)",1,1,2.6367645263671875,2.48681640625,Fixation,POINT (0.2089553624391556 0.1796337068080902),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519760988,19034156628,1,1,"(0.2062271535396576, 0.17128236591815948)","(0.20955675840377808, 0.19309541583061218)",1,1,2.628753662109375,2.50555419921875,Fixation,POINT (0.2078919559717178 0.1821888908743858),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519769323,19034164963,1,1,"(0.20501714944839478, 0.17525061964988708)","(0.21031150221824646, 0.18862870335578918)",1,1,2.6403961181640625,2.500579833984375,Fixation,POINT (0.2076643258333206 0.1819396615028381),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519777656,19034173296,1,1,"(0.20798715949058533, 0.17366956174373627)","(0.20850132405757904, 0.18901275098323822)",1,1,2.64117431640625,2.524688720703125,Fixation,POINT (0.2082442417740822 0.1813411563634872),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519785990,19034181630,1,1,"(0.20701946318149567, 0.1845470517873764)","(0.21016201376914978, 0.18372893333435059)",1,1,2.6402130126953125,2.5115509033203125,Fixation,POINT (0.2085907384753227 0.1841379925608635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519794323,19034189962,1,1,"(0.2056024819612503, 0.17675970494747162)","(0.2114955633878708, 0.17296232283115387)",1,1,2.639923095703125,2.504364013671875,Fixation,POINT (0.2085490226745606 0.1748610138893127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519802657,19034198296,1,1,"(0.2075628638267517, 0.1761450171470642)","(0.2108684927225113, 0.18170130252838135)",1,1,2.6481475830078125,2.5245513916015625,Fixation,POINT (0.2092156782746315 0.1789231598377228),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519810990,19034206629,1,1,"(0.20893661677837372, 0.18063977360725403)","(0.2093765139579773, 0.1834685504436493)",1,1,2.655136108398437,2.51666259765625,Fixation,POINT (0.2091565653681755 0.1820541620254517),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519819324,19034214963,1,1,"(0.20752517879009247, 0.17283444106578827)","(0.21226784586906433, 0.18597756326198578)",1,1,2.657379150390625,2.530059814453125,Fixation,POINT (0.2098965123295784 0.179406002163887),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519827657,19034223296,1,1,"(0.20990844070911407, 0.1820419281721115)","(0.20980454981327057, 0.1809607744216919)",1,1,2.6611328125,2.5458526611328125,Fixation,POINT (0.2098564952611923 0.1815013512969017),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519835990,19034231629,1,1,"(0.20815438032150269, 0.18125368654727936)","(0.21049413084983826, 0.18344320356845856)",1,1,2.660003662109375,2.54107666015625,Fixation,POINT (0.2093242555856705 0.182348445057869),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519844324,19034239963,1,1,"(0.2076186239719391, 0.17879466712474823)","(0.2101123332977295, 0.18142405152320862)",1,1,2.6551971435546875,2.548919677734375,Fixation,POINT (0.2088654786348343 0.1801093593239784),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519852657,19034248296,1,1,"(0.20608805119991302, 0.18108797073364258)","(0.2099589705467224, 0.17992162704467773)",1,1,2.6636199951171875,2.540496826171875,Fixation,POINT (0.2080235108733177 0.1805047988891602),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519860994,19034256633,1,1,"(0.20757658779621124, 0.17682500183582306)","(0.21310754120349884, 0.17993398010730743)",1,1,2.666595458984375,2.5466766357421875,Fixation,POINT (0.210342064499855 0.1783794909715652),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519869328,19034264967,1,1,"(0.20227128267288208, 0.17643781006336212)","(0.21356067061424255, 0.1822706162929535)",1,1,2.6573486328125,2.530609130859375,Fixation,POINT (0.2079159766435623 0.1793542131781578),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519877661,19034273300,1,1,"(0.2091585397720337, 0.179124116897583)","(0.21575474739074707, 0.18405362963676453)",1,1,2.672576904296875,2.5552978515625,Fixation,POINT (0.2124566435813904 0.1815888732671738),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519885994,19034281633,1,1,"(0.20535796880722046, 0.17812645435333252)","(0.21670250594615936, 0.18087373673915863)",1,1,2.671249389648437,2.5613250732421875,Fixation,POINT (0.2110302373766899 0.1795000955462456),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519894327,19034289966,1,1,"(0.20473118126392365, 0.18417741358280182)","(0.21225441992282867, 0.17501680552959442)",1,1,2.6822509765625,2.5544891357421875,Fixation,POINT (0.2084928005933762 0.1795971095561981),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519902661,19034298300,1,1,"(0.20874296128749847, 0.18279165029525757)","(0.21033990383148193, 0.1779906302690506)",1,1,2.681549072265625,2.566192626953125,Fixation,POINT (0.2095414325594902 0.1803911402821541),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519910995,19034306634,1,1,"(0.207747682929039, 0.17665991187095642)","(0.21066556870937347, 0.18138819932937622)",1,1,2.6811676025390625,2.5696563720703125,Fixation,POINT (0.2092066258192062 0.1790240556001663),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519919327,19034314966,1,1,"(0.20472437143325806, 0.17715711891651154)","(0.21491429209709167, 0.18405187129974365)",1,1,2.679290771484375,2.569244384765625,Fixation,POINT (0.2098193317651749 0.1806044951081276),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519927661,19034323300,1,1,"(0.20770594477653503, 0.17645637691020966)","(0.20875558257102966, 0.17612908780574799)",1,1,2.6848297119140625,2.5628662109375,Fixation,POINT (0.2082307636737824 0.1762927323579788),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519952661,19034348300,1,1,"(0.2741529643535614, 0.18982179462909698)","(0.27184608578681946, 0.1870901733636856)",1,1,2.7151641845703125,2.578216552734375,Fixation,POINT (0.2729995250701904 0.1884559839963913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519960994,19034356633,1,1,"(0.27204546332359314, 0.17929883301258087)","(0.26891905069351196, 0.17649614810943604)",1,1,2.7197723388671875,2.59124755859375,Fixation,POINT (0.2704822570085526 0.1778974905610084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519969327,19034364966,1,1,"(0.2678220570087433, 0.18370118737220764)","(0.2696637511253357, 0.1847987025976181)",1,1,2.710556030273437,2.575958251953125,Fixation,POINT (0.2687429040670395 0.1842499449849129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519977661,19034373300,1,1,"(0.27087128162384033, 0.194028839468956)","(0.2708338499069214, 0.180805504322052)",1,1,2.7138671875,2.569427490234375,Fixation,POINT (0.2708525657653809 0.187417171895504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519985994,19034381633,1,1,"(0.26947733759880066, 0.18891578912734985)","(0.2673458755016327, 0.1860276758670807)",1,1,2.699203491210937,2.580291748046875,Fixation,POINT (0.2684116065502167 0.1874717324972153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210519994334,19034389973,1,1,"(0.2706587314605713, 0.18572019040584564)","(0.2688661813735962, 0.1840316504240036)",1,1,2.6960601806640625,2.590194702148437,Fixation,POINT (0.2697624564170837 0.1848759204149246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520002668,19034398307,1,1,"(0.2688192129135132, 0.18738552927970886)","(0.2703254520893097, 0.18890944123268127)",1,1,2.707382202148437,2.584991455078125,Fixation,POINT (0.2695723325014114 0.1881474852561951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520011001,19034406640,1,1,"(0.26811662316322327, 0.18679361045360565)","(0.27308857440948486, 0.17958544194698334)",1,1,2.703765869140625,2.5827789306640625,Fixation,POINT (0.2706025987863541 0.1831895262002945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520019334,19034414973,1,1,"(0.2680540978908539, 0.1847083866596222)","(0.26961663365364075, 0.17387354373931885)",1,1,2.68585205078125,2.567977905273437,Fixation,POINT (0.2688353657722473 0.1792909651994705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520027670,19034423309,1,1,"(0.2682594656944275, 0.18352444469928741)","(0.26908138394355774, 0.18481186032295227)",1,1,2.6782989501953125,2.5863037109375,Fixation,POINT (0.2686704248189926 0.1841681525111198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520036001,19034431640,1,1,"(0.27019578218460083, 0.18634895980358124)","(0.2688450515270233, 0.18617230653762817)",1,1,2.702133178710937,2.58251953125,Fixation,POINT (0.2695204168558121 0.1862606331706047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520044337,19034439976,1,1,"(0.27046284079551697, 0.18360480666160583)","(0.27204230427742004, 0.1829642653465271)",1,1,2.7089080810546875,2.57098388671875,Fixation,POINT (0.2712525725364685 0.1832845360040665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520052670,19034448309,1,1,"(0.27006837725639343, 0.18557536602020264)","(0.27257758378982544, 0.1831827163696289)",1,1,2.69720458984375,2.579742431640625,Fixation,POINT (0.2713229805231094 0.1843790411949158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520061004,19034456642,1,1,"(0.2701362371444702, 0.1751972883939743)","(0.2719036042690277, 0.18265356123447418)",1,1,2.6832427978515625,2.5882568359375,Fixation,POINT (0.271019920706749 0.1789254248142242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520069337,19034464975,1,1,"(0.2683465778827667, 0.18329772353172302)","(0.27087223529815674, 0.17645816504955292)",1,1,2.6820220947265625,2.576324462890625,Fixation,POINT (0.2696094065904617 0.179877944290638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520077671,19034473309,1,1,"(0.2719957232475281, 0.18786300718784332)","(0.2785823345184326, 0.179265558719635)",1,1,2.704940795898437,2.579086303710937,Fixation,POINT (0.2752890288829804 0.1835642829537392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520086004,19034481642,1,1,"(0.26975834369659424, 0.18257732689380646)","(0.27845385670661926, 0.17921182513237)",1,1,2.6783599853515625,2.573089599609375,Fixation,POINT (0.2741061002016068 0.1808945760130882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520094337,19034489975,1,1,"(0.2675758898258209, 0.18302343785762787)","(0.2743093967437744, 0.168918639421463)",1,1,2.685653686523437,2.5829315185546875,Fixation,POINT (0.2709426432847977 0.1759710386395454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520102671,19034498309,1,1,"(0.2679942846298218, 0.17982953786849976)","(0.27595004439353943, 0.162039652466774)",1,1,2.6726226806640625,2.591094970703125,Fixation,POINT (0.2719721645116806 0.1709345951676369),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520111004,19034506642,1,1,"(0.2687351405620575, 0.18712718784809113)","(0.27020758390426636, 0.17444276809692383)",1,1,2.6887359619140625,2.5594635009765625,Fixation,POINT (0.2694713622331619 0.1807849779725075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520119337,19034514975,1,1,"(0.26529115438461304, 0.18941013514995575)","(0.26866084337234497, 0.17263171076774597)",1,1,2.6788787841796875,2.553070068359375,Fixation,POINT (0.266975998878479 0.1810209229588509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520127676,19034523314,1,1,"(0.2700851261615753, 0.18613506853580475)","(0.26991137862205505, 0.17660197615623474)",1,1,2.673553466796875,2.5487060546875,Fixation,POINT (0.2699982523918152 0.1813685223460197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520136009,19034531647,1,1,"(0.2673341631889343, 0.1911577731370926)","(0.27590110898017883, 0.1697138398885727)",1,1,2.6901397705078125,2.58282470703125,Fixation,POINT (0.2716176360845566 0.1804358065128326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520177676,19034573314,1,1,"(0.10177478939294815, 0.1647200882434845)","(0.11203254759311676, 0.18014833331108093)",1,1,2.6540679931640625,2.6020660400390625,Fixation,POINT (0.1069036684930325 0.1724342107772827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520186000,19034581638,1,1,"(0.10507088899612427, 0.16908177733421326)","(0.1170181855559349, 0.17735813558101654)",1,1,2.654876708984375,2.604476928710937,Fixation,POINT (0.1110445372760296 0.1732199564576149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520194334,19034589972,1,1,"(0.09956201910972595, 0.17187972366809845)","(0.11307965964078903, 0.17217986285686493)",1,1,2.668914794921875,2.6067657470703125,Fixation,POINT (0.1063208393752575 0.1720297932624817),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520202667,19034598305,1,1,"(0.09740962833166122, 0.16991624236106873)","(0.11388333886861801, 0.17952650785446167)",1,1,2.672210693359375,2.6106719970703125,Fixation,POINT (0.1056464836001396 0.1747213751077652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520211000,19034606638,1,1,"(0.10221761465072632, 0.17476895451545715)","(0.11511615663766861, 0.1703251153230667)",1,1,2.656280517578125,2.61578369140625,Fixation,POINT (0.1086668856441975 0.1725470349192619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520219334,19034614972,1,1,"(0.10286972671747208, 0.17262595891952515)","(0.11294117569923401, 0.16529034078121185)",1,1,2.646331787109375,2.613250732421875,Fixation,POINT (0.107905451208353 0.1689581498503685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520227667,19034623305,1,1,"(0.10292579233646393, 0.1735876202583313)","(0.1105121299624443, 0.1614193320274353)",1,1,2.6388397216796875,2.600341796875,Fixation,POINT (0.1067189611494541 0.1675034761428833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520236000,19034631638,1,1,"(0.11071697622537613, 0.17195627093315125)","(0.11132185906171799, 0.16432440280914307)",1,1,2.651275634765625,2.6034698486328125,Fixation,POINT (0.1110194176435471 0.1681403368711472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520244334,19034639972,1,1,"(0.11522455513477325, 0.1774066537618637)","(0.11465466022491455, 0.1564209759235382)",1,1,2.6657257080078125,2.5918121337890625,Fixation,POINT (0.1149396076798439 0.166913814842701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520252671,19034648309,1,1,"(0.11515209078788757, 0.17691396176815033)","(0.11410125344991684, 0.1597214639186859)",1,1,2.6402740478515625,2.6101837158203125,Fixation,POINT (0.1146266721189022 0.1683177128434181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520261005,19034656643,1,1,"(0.11431033909320831, 0.16647972166538239)","(0.10817232728004456, 0.15788383781909943)",1,1,2.6357574462890625,2.6049346923828125,Fixation,POINT (0.1112413331866264 0.1621817797422409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520269339,19034664977,1,1,"(0.11396796256303787, 0.17210495471954346)","(0.11096233129501343, 0.15244823694229126)",1,1,2.6423797607421875,2.59661865234375,Fixation,POINT (0.1124651469290256 0.1622765958309174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520277672,19034673310,1,1,"(0.11911136656999588, 0.17050088942050934)","(0.11026495695114136, 0.15564857423305511)",1,1,2.6385040283203125,2.6014404296875,Fixation,POINT (0.1146881617605686 0.1630747318267822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520286006,19034681644,1,1,"(0.11706859618425369, 0.16771653294563293)","(0.11212889850139618, 0.15993255376815796)",1,1,2.616439819335937,2.595321655273437,Fixation,POINT (0.1145987473428249 0.1638245433568954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520294338,19034689976,1,1,"(0.11930576711893082, 0.16993480920791626)","(0.11402184516191483, 0.16870522499084473)",1,1,2.626449584960937,2.5882568359375,Fixation,POINT (0.1166638061404228 0.1693200170993805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520302671,19034698309,1,1,"(0.115323506295681, 0.16749438643455505)","(0.11357694119215012, 0.16012738645076752)",1,1,2.6396942138671875,2.5894317626953125,Fixation,POINT (0.1144502237439156 0.1638108864426613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520311005,19034706643,1,1,"(0.11547927558422089, 0.16812224686145782)","(0.11418837308883667, 0.15526849031448364)",1,1,2.632431030273437,2.60003662109375,Fixation,POINT (0.1148338243365288 0.1616953685879707),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520319338,19034714976,1,1,"(0.1184440478682518, 0.17042620480060577)","(0.1141045019030571, 0.15648892521858215)",1,1,2.6346435546875,2.6021881103515625,Fixation,POINT (0.1162742748856544 0.163457565009594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520327671,19034723309,1,1,"(0.117204450070858, 0.16720125079154968)","(0.11345590651035309, 0.1691349893808365)",1,1,2.646392822265625,2.594696044921875,Fixation,POINT (0.1153301782906056 0.1681681200861931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520336006,19034731643,1,1,"(0.11772686243057251, 0.17030249536037445)","(0.11400730162858963, 0.16344977915287018)",1,1,2.633087158203125,2.59967041015625,Fixation,POINT (0.1158670820295811 0.1668761372566223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520344339,19034739976,1,1,"(0.1189713329076767, 0.1666868031024933)","(0.11244568228721619, 0.15577992796897888)",1,1,2.6411590576171875,2.5986785888671875,Fixation,POINT (0.1157085075974464 0.1612333655357361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520352672,19034748309,1,1,"(0.11655578762292862, 0.1721247434616089)","(0.11460086703300476, 0.159444198012352)",1,1,2.632308959960937,2.599365234375,Fixation,POINT (0.1155783273279667 0.1657844707369804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520361005,19034756642,1,1,"(0.1178051233291626, 0.1677858680486679)","(0.11519969999790192, 0.16454844176769257)",1,1,2.630523681640625,2.5958251953125,Fixation,POINT (0.1165024116635323 0.1661671549081802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520369339,19034764976,1,1,"(0.12022144347429276, 0.16736076772212982)","(0.11472034454345703, 0.17580276727676392)",1,1,2.639190673828125,2.6053619384765625,Fixation,POINT (0.1174708940088749 0.1715817674994469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210520377672,19034773309,1,1,"(0.11529922485351562, 0.1687796413898468)","(0.11355098336935043, 0.1615947037935257)",1,1,2.636383056640625,2.6147918701171875,Fixation,POINT (0.114425104111433 0.1651871725916862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
