,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,actionLoadNotes.0,enableUserActions.0,FALSE.0,"// set focus otherwise it gives focus to ""clear"" >> scary/not wanted.200",multiSubmitButton.0,requestFocusInWindow.0,resetSingleTextFields.0,multipleGUIList.0,clearSelection.0,multipleResources.0,=.0,loadNotesFile.0,updateMultiList.0,enableUserActions.1,TRUE.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,actionLoadNotes,34425716,1209869460957,18383859027,1,1,"(0.06108705326914787, 0.12592609226703644)","(0.07225260883569717, 0.1178022250533104)",1,1,2.669586181640625,2.655242919921875,Fixation,POINT (0.0666698310524225 0.1218641586601734),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869469290,18383867360,1,1,"(0.06104541942477226, 0.11667992174625397)","(0.0738644078373909, 0.1204395666718483)",1,1,2.6600341796875,2.653060913085937,Fixation,POINT (0.0674549136310816 0.1185597442090511),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869477623,18383875693,1,1,"(0.06210922822356224, 0.1245725154876709)","(0.07284366339445114, 0.11551433056592941)",1,1,2.6577301025390625,2.6379547119140625,Fixation,POINT (0.0674764458090067 0.1200434230268002),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869485957,18383884027,1,1,"(0.06376346945762634, 0.13022053241729736)","(0.07371006160974503, 0.11969954520463943)",1,1,2.645294189453125,2.631683349609375,Fixation,POINT (0.0687367655336857 0.1249600388109684),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869494290,18383892360,1,1,"(0.0603574700653553, 0.12457011640071869)","(0.07269524037837982, 0.11616678535938263)",1,1,2.6417999267578125,2.6370086669921875,Fixation,POINT (0.0665263552218676 0.1203684508800507),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869502624,18383900694,1,1,"(0.05942681431770325, 0.12815694510936737)","(0.0716821476817131, 0.11316052824258804)",1,1,2.6569061279296875,2.6366119384765625,Fixation,POINT (0.0655544809997082 0.1206587366759777),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869510956,18383909026,1,1,"(0.058557916432619095, 0.12203703820705414)","(0.07128331810235977, 0.11789482831954956)",1,1,2.66094970703125,2.63818359375,Fixation,POINT (0.0649206172674894 0.1199659332633018),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869519290,18383917360,1,1,"(0.06196117028594017, 0.1265806257724762)","(0.06778646260499954, 0.11777503043413162)",1,1,2.660873413085937,2.63970947265625,Fixation,POINT (0.0648738164454699 0.1221778281033039),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869527624,18383925694,1,1,"(0.0643811896443367, 0.12512260675430298)","(0.07144799083471298, 0.1214652732014656)",1,1,2.6610565185546875,2.621566772460937,Fixation,POINT (0.0679145902395248 0.1232939399778843),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869535956,18383934026,1,1,"(0.060642845928668976, 0.12340783327817917)","(0.07013005018234253, 0.1166984811425209)",1,1,2.662826538085937,2.6440582275390625,Fixation,POINT (0.0653864480555058 0.12005315721035),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869544290,18383942360,1,1,"(0.06219564378261566, 0.12625491619110107)","(0.07355643808841705, 0.11349897086620331)",1,1,2.6479034423828125,2.6298065185546875,Fixation,POINT (0.0678760409355164 0.1198769435286522),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869552623,18383950693,1,1,"(0.060698267072439194, 0.12712343037128448)","(0.07189322263002396, 0.11682804673910141)",1,1,2.6422119140625,2.6382293701171875,Fixation,POINT (0.0662957448512316 0.121975738555193),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869560956,18383959026,1,1,"(0.06689559668302536, 0.12713725864887238)","(0.07003611326217651, 0.11886432766914368)",1,1,2.65533447265625,2.640975952148437,Fixation,POINT (0.0684658549726009 0.123000793159008),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869569290,18383967360,1,1,"(0.06271686404943466, 0.1258125752210617)","(0.07351163029670715, 0.11699380725622177)",1,1,2.659942626953125,2.6441802978515625,Fixation,POINT (0.0681142471730709 0.1214031912386417),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869577623,18383975693,1,1,"(0.06415347754955292, 0.12725532054901123)","(0.07203157246112823, 0.11854085326194763)",1,1,2.663070678710937,2.6317596435546875,Fixation,POINT (0.0680925250053406 0.1228980869054794),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869585961,18383984031,1,1,"(0.06452959775924683, 0.12353619933128357)","(0.07130783796310425, 0.11670541763305664)",1,1,2.639801025390625,2.644683837890625,Fixation,POINT (0.0679187178611755 0.1201208084821701),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869594294,18383992364,1,1,"(0.06262224912643433, 0.13200512528419495)","(0.07395700365304947, 0.1147272139787674)",1,1,2.6546173095703125,2.6434478759765625,Fixation,POINT (0.0682896263897419 0.1233661696314812),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869602627,18384000697,1,1,"(0.06110812723636627, 0.1292126625776291)","(0.07167962938547134, 0.11838237941265106)",1,1,2.666244506835937,2.636322021484375,Fixation,POINT (0.0663938783109188 0.1237975209951401),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869610961,18384009031,1,1,"(0.06648506224155426, 0.12707096338272095)","(0.06769697368144989, 0.1155005693435669)",1,1,2.6457061767578125,2.63446044921875,Fixation,POINT (0.0670910179615021 0.1212857663631439),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869619294,18384017364,1,1,"(0.0728033259510994, 0.12419131398200989)","(0.07994270324707031, 0.12083536386489868)",1,1,2.6540679931640625,2.63018798828125,Fixation,POINT (0.0763730145990848 0.1225133389234543),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869635960,18384034030,1,1,"(0.11231004446744919, 0.12154722958803177)","(0.11684433370828629, 0.12342486530542374)",1,1,2.6639862060546875,2.6400604248046875,Fixation,POINT (0.1145771890878677 0.1224860474467278),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869644294,18384042364,1,1,"(0.11252177506685257, 0.12818753719329834)","(0.11528270691633224, 0.12032096087932587)",1,1,2.65863037109375,2.639892578125,Fixation,POINT (0.1139022409915924 0.1242542490363121),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869652627,18384050697,1,1,"(0.11560098826885223, 0.12302767485380173)","(0.11862324178218842, 0.12168299406766891)",1,1,2.653182983398437,2.633270263671875,Fixation,POINT (0.1171121150255203 0.1223553344607353),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869660960,18384059030,1,1,"(0.11385764181613922, 0.12236052006483078)","(0.12079329788684845, 0.12113676220178604)",1,1,2.65899658203125,2.63433837890625,Fixation,POINT (0.1173254698514938 0.1217486411333084),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869669295,18384067364,1,1,"(0.11417564749717712, 0.12649521231651306)","(0.11697947978973389, 0.12013807892799377)",1,1,2.6644439697265625,2.64666748046875,Fixation,POINT (0.1155775636434555 0.1233166456222534),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869677628,18384075697,1,1,"(0.11341534554958344, 0.12875866889953613)","(0.1198551282286644, 0.11898915469646454)",1,1,2.651885986328125,2.6238555908203125,Fixation,POINT (0.1166352368891239 0.1238739117980003),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869685961,18384084030,1,1,"(0.11668313294649124, 0.13122838735580444)","(0.11668173968791962, 0.11818649619817734)",1,1,2.6517486572265625,2.64105224609375,Fixation,POINT (0.1166824363172054 0.1247074417769909),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869694295,18384092364,1,1,"(0.11336220055818558, 0.1227918341755867)","(0.11856544017791748, 0.12142744660377502)",1,1,2.6674957275390625,2.6342010498046875,Fixation,POINT (0.1159638203680515 0.1221096403896809),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869702628,18384100697,1,1,"(0.11327439546585083, 0.12852944433689117)","(0.11757475137710571, 0.11976313591003418)",1,1,2.66558837890625,2.6412811279296875,Fixation,POINT (0.1154245734214783 0.1241462901234627),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869710962,18384109031,1,1,"(0.1171630248427391, 0.12178725749254227)","(0.12007352709770203, 0.12061845511198044)",1,1,2.6694793701171875,2.635986328125,Fixation,POINT (0.1186182759702206 0.1212028563022614),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869719301,18384117370,1,1,"(0.11213521659374237, 0.12815774977207184)","(0.11578987538814545, 0.11526600271463394)",1,1,2.6627960205078125,2.6417388916015625,Fixation,POINT (0.1139625459909439 0.1217118762433529),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869727634,18384125703,1,1,"(0.11737779527902603, 0.12633956968784332)","(0.11681607365608215, 0.12619173526763916)",1,1,2.6715087890625,2.646957397460937,Fixation,POINT (0.1170969344675541 0.1262656524777412),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869735968,18384134037,1,1,"(0.11283500492572784, 0.11925499141216278)","(0.11746292561292648, 0.12299220263957977)",1,1,2.654281616210937,2.6449737548828125,Fixation,POINT (0.1151489652693272 0.1211235970258713),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869744301,18384142370,1,1,"(0.1166117712855339, 0.12805303931236267)","(0.11971047520637512, 0.11447600275278091)",1,1,2.674423217773437,2.642974853515625,Fixation,POINT (0.1181611232459545 0.1212645210325718),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869752635,18384150704,1,1,"(0.11611714214086533, 0.12336783856153488)","(0.11899612843990326, 0.11722633987665176)",1,1,2.660263061523437,2.628570556640625,Fixation,POINT (0.1175566352903843 0.1202970892190933),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869760967,18384159036,1,1,"(0.11545544862747192, 0.12651824951171875)","(0.11437275260686874, 0.1163845807313919)",1,1,2.666107177734375,2.6342010498046875,Fixation,POINT (0.1149141006171703 0.1214514151215553),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869769301,18384167370,1,1,"(0.11156126111745834, 0.12559598684310913)","(0.12004151940345764, 0.11999761313199997)",1,1,2.6494903564453125,2.625961303710937,Fixation,POINT (0.115801390260458 0.1227967999875546),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869777635,18384175704,1,1,"(0.11384281516075134, 0.1241024062037468)","(0.11805742979049683, 0.1220797598361969)",1,1,2.654159545898437,2.6317596435546875,Fixation,POINT (0.1159501224756241 0.1230910830199718),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869785967,18384184036,1,1,"(0.11579475551843643, 0.12848003208637238)","(0.12021726369857788, 0.12038654088973999)",1,1,2.6506805419921875,2.62335205078125,Fixation,POINT (0.1180060096085072 0.1244332864880562),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869794301,18384192370,1,1,"(0.11343680322170258, 0.12921911478042603)","(0.11700914055109024, 0.11828697472810745)",1,1,2.6633453369140625,2.630126953125,Fixation,POINT (0.1152229718863964 0.1237530447542667),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869802634,18384200703,1,1,"(0.11276119202375412, 0.1217145249247551)","(0.11789099872112274, 0.12143184244632721)",1,1,2.646591186523437,2.628021240234375,Fixation,POINT (0.1153260953724384 0.1215731836855412),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869810967,18384209036,1,1,"(0.11483706533908844, 0.12112817913293839)","(0.11788319796323776, 0.12397772073745728)",1,1,2.65130615234375,2.635848999023437,Fixation,POINT (0.1163601316511631 0.1225529499351978),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869819301,18384217370,1,1,"(0.11306323111057281, 0.12488880753517151)","(0.11774717271327972, 0.12147773057222366)",1,1,2.6563873291015625,2.618881225585937,Fixation,POINT (0.1154052019119263 0.1231832690536976),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869827634,18384225703,1,1,"(0.11188798397779465, 0.1155184730887413)","(0.11508040130138397, 0.11651485413312912)",1,1,2.65753173828125,2.61199951171875,Fixation,POINT (0.1134841926395893 0.1160166636109352),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869835968,18384234037,1,1,"(0.11321265250444412, 0.12279539555311203)","(0.11727019399404526, 0.11905412375926971)",1,1,2.646469116210937,2.617782592773437,Fixation,POINT (0.1152414232492447 0.1209247596561909),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869844301,18384242370,1,1,"(0.11683574318885803, 0.12373067438602448)","(0.11981064826250076, 0.11721963435411453)",1,1,2.6568756103515625,2.60418701171875,Fixation,POINT (0.1183231957256794 0.1204751543700695),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869852638,18384250707,1,1,"(0.115995854139328, 0.1217970997095108)","(0.11529944092035294, 0.11754583567380905)",1,1,2.6441802978515625,2.615341186523437,Fixation,POINT (0.1156476475298405 0.1196714676916599),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869860972,18384259041,1,1,"(0.11261989176273346, 0.12128797918558121)","(0.12084522098302841, 0.11958617717027664)",1,1,2.655120849609375,2.631698608398437,Fixation,POINT (0.1167325563728809 0.1204370781779289),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869869305,18384267374,1,1,"(0.1113312691450119, 0.1225634291768074)","(0.11408795416355133, 0.11953921616077423)",1,1,2.6490020751953125,2.62890625,Fixation,POINT (0.1127096116542816 0.1210513226687908),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869877638,18384275707,1,1,"(0.11668755114078522, 0.12463638186454773)","(0.11520417034626007, 0.13104142248630524)",1,1,2.6837158203125,2.6316680908203125,Fixation,POINT (0.1159458607435226 0.1278389021754265),,,1,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869885971,18384284040,1,1,"(0.11993370205163956, 0.12747876346111298)","(0.1200593113899231, 0.13970713317394257)",1,1,2.6690826416015625,2.62188720703125,Fixation,POINT (0.1199965067207813 0.1335929483175278),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209869894305,18384292374,1,1,"(0.12188331037759781, 0.13647177815437317)","(0.11844098567962646, 0.13401633501052856)",1,1,2.629119873046875,2.621856689453125,Fixation,POINT (0.1201621480286121 0.1352440565824509),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870052639,18384450707,1,1,"(0.10216951370239258, 0.1823873072862625)","(0.11180686950683594, 0.30008554458618164)",1,1,2.6462860107421875,2.3896026611328125,,POINT (0.1069881916046143 0.2412364259362221),,,,,,,1,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870060973,18384459041,1,1,"(0.10123278200626373, 0.22973749041557312)","(0.11406150460243225, 0.2360491007566452)",1,1,2.6012420654296875,2.56427001953125,Fixation,POINT (0.107647143304348 0.2328932955861092),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870069305,18384467373,1,1,"(0.10128828883171082, 0.2343776822090149)","(0.11271834373474121, 0.19358375668525696)",1,1,2.5625,2.66802978515625,Fixation,POINT (0.107003316283226 0.2139807194471359),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870077641,18384475709,1,1,"(0.10716693848371506, 0.23619383573532104)","(0.11619754880666733, 0.2080363780260086)",1,1,2.5809478759765625,2.62689208984375,Fixation,POINT (0.1116822436451912 0.2221151068806648),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870085975,18384484043,1,1,"(0.09841343760490417, 0.23374156653881073)","(0.11889390647411346, 0.21783865988254547)",1,1,2.573638916015625,2.5992889404296875,Fixation,POINT (0.1086536720395088 0.2257901132106781),,,,,,,1,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870094310,18384492378,1,1,"(0.10472617298364639, 0.2426615059375763)","(0.10463864356279373, 0.24696801602840424)",1,1,2.58941650390625,2.60223388671875,Fixation,POINT (0.1046824082732201 0.2448147609829903),,,,,,,1,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870102643,18384500711,1,1,"(0.10641857981681824, 0.23590873181819916)","(0.11130470782518387, 0.2522701621055603)",1,1,2.6099853515625,2.57537841796875,Fixation,POINT (0.108861643821001 0.2440894469618797),,,,,,,1,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870110982,18384509050,1,1,"(0.10037849843502045, 0.2343834638595581)","(0.11317653208971024, 0.2667394280433655)",1,1,2.608367919921875,2.569320678710937,Fixation,POINT (0.1067775152623653 0.2505614459514618),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870119315,18384517383,1,1,"(0.09947855770587921, 0.22365498542785645)","(0.11078387498855591, 0.2570457458496094)",1,1,2.6181640625,2.5684967041015625,Fixation,POINT (0.1051312163472176 0.2403503656387329),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870127648,18384525716,1,1,"(0.10561832785606384, 0.22911787033081055)","(0.11088260263204575, 0.23871901631355286)",1,1,2.620086669921875,2.5489044189453125,Fixation,POINT (0.1082504652440548 0.2339184433221817),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870135981,18384534049,1,1,"(0.10161465406417847, 0.21863681077957153)","(0.1148013100028038, 0.244586780667305)",1,1,2.612045288085937,2.56585693359375,Fixation,POINT (0.1082079820334911 0.2316117957234383),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870144313,18384542381,1,1,"(0.10285701602697372, 0.21692439913749695)","(0.11894542723894119, 0.25435397028923035)",1,1,2.623016357421875,2.569000244140625,Fixation,POINT (0.1109012216329575 0.2356391847133636),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209870152646,18384550714,1,1,"(0.10022952407598495, 0.22888000309467316)","(0.11269567161798477, 0.2503126263618469)",1,1,2.6301727294921875,2.5654754638671875,Fixation,POINT (0.1064625978469849 0.23959631472826),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870160980,18384559048,1,1,"(0.10310351848602295, 0.22427433729171753)","(0.10985049605369568, 0.25659796595573425)",1,1,2.62701416015625,2.5792236328125,Fixation,POINT (0.1064770072698593 0.2404361516237259),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870252654,18384650721,1,1,"(0.7074617147445679, 0.4626104235649109)","(0.7272564172744751, 0.5055135488510132)",1,1,2.6793212890625,2.539291381835937,Fixation,POINT (0.7173590660095215 0.484061986207962),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870260987,18384659054,1,1,"(0.7135350704193115, 0.4686238169670105)","(0.7287030816078186, 0.4917767345905304)",1,1,2.685638427734375,2.5163726806640625,Fixation,POINT (0.7211190760135651 0.4802002757787704),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870269320,18384667387,1,1,"(0.7155467867851257, 0.4753921926021576)","(0.7254768013954163, 0.5116121172904968)",1,1,2.684722900390625,2.5632476806640625,Fixation,POINT (0.720511794090271 0.4935021549463272),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870277654,18384675721,1,1,"(0.7156797647476196, 0.4668267071247101)","(0.7276281118392944, 0.49178633093833923)",1,1,2.6765289306640625,2.518768310546875,Fixation,POINT (0.721653938293457 0.4793065190315247),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870285988,18384684055,1,1,"(0.7149080038070679, 0.46932655572891235)","(0.7304684519767761, 0.47852885723114014)",1,1,2.6971588134765625,2.485214233398437,Fixation,POINT (0.722688227891922 0.4739277064800262),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870294320,18384692387,1,1,"(0.7113373279571533, 0.46242520213127136)","(0.7322229146957397, 0.48617038130760193)",1,1,2.6585693359375,2.5157012939453125,Fixation,POINT (0.7217801213264465 0.4742977917194366),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870302652,18384700719,1,1,"(0.7154465913772583, 0.46868470311164856)","(0.7284337878227234, 0.5088786482810974)",1,1,2.69647216796875,2.56915283203125,Fixation,POINT (0.7219401895999908 0.488781675696373),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870310987,18384709054,1,1,"(0.7114367485046387, 0.4597293436527252)","(0.7256211638450623, 0.4890911281108856)",1,1,2.670166015625,2.5052490234375,Fixation,POINT (0.7185289561748505 0.4744102358818054),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870319321,18384717388,1,1,"(0.7158321738243103, 0.47568953037261963)","(0.7317319512367249, 0.48848167061805725)",1,1,2.7115020751953125,2.5391387939453125,Fixation,POINT (0.7237820625305176 0.4820856004953384),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870327654,18384725721,1,1,"(0.7124384045600891, 0.46711406111717224)","(0.7223393321037292, 0.49572238326072693)",1,1,2.698028564453125,2.5543670654296875,Fixation,POINT (0.7173888683319092 0.4814182221889496),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870335987,18384734054,1,1,"(0.7157769203186035, 0.47147008776664734)","(0.7278074622154236, 0.490640252828598)",1,1,2.707763671875,2.547882080078125,Fixation,POINT (0.7217921912670135 0.4810551702976227),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870344320,18384742387,1,1,"(0.7138267755508423, 0.4794572591781616)","(0.7242782115936279, 0.4919629395008087)",1,1,2.721176147460937,2.5538482666015625,Fixation,POINT (0.7190524935722351 0.4857100993394852),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870352654,18384750721,1,1,"(0.7165037393569946, 0.4802023768424988)","(0.7282689213752747, 0.5005232691764832)",1,1,2.7298126220703125,2.563812255859375,Fixation,POINT (0.7223863303661346 0.490362823009491),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870360987,18384759054,1,1,"(0.7137711644172668, 0.4688379168510437)","(0.7270247340202332, 0.47922760248184204)",1,1,2.7154998779296875,2.529144287109375,Fixation,POINT (0.72039794921875 0.4740327596664429),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870369321,18384767388,1,1,"(0.7141314148902893, 0.46634432673454285)","(0.7259753346443176, 0.48737937211990356)",1,1,2.7035369873046875,2.549667358398437,Fixation,POINT (0.7200533747673035 0.4768618494272232),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870377658,18384775725,1,1,"(0.709835946559906, 0.46370673179626465)","(0.7265915870666504, 0.4895029366016388)",1,1,2.7071685791015625,2.5706024169921875,Fixation,POINT (0.7182137668132782 0.4766048341989517),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870385991,18384784058,1,1,"(0.7118008732795715, 0.4725198447704315)","(0.7285780310630798, 0.48477768898010254)",1,1,2.7248687744140625,2.5689849853515625,Fixation,POINT (0.7201894521713257 0.478648766875267),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870394325,18384792392,1,1,"(0.7131980657577515, 0.4753335416316986)","(0.7254789471626282, 0.5029243230819702)",1,1,2.733001708984375,2.5955810546875,Fixation,POINT (0.7193385064601898 0.4891289323568344),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870402657,18384800724,1,1,"(0.7140134572982788, 0.46608129143714905)","(0.7290260791778564, 0.4856128394603729)",1,1,2.725738525390625,2.565887451171875,Fixation,POINT (0.7215197682380676 0.475847065448761),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870410991,18384809058,1,1,"(0.7138260006904602, 0.475410521030426)","(0.729446530342102, 0.4780358672142029)",1,1,2.775375366210937,2.5608367919921875,Fixation,POINT (0.7216362655162811 0.4767231941223144),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870419324,18384817391,1,1,"(0.7129262089729309, 0.4709767997264862)","(0.7284442186355591, 0.4891209304332733)",1,1,2.748016357421875,2.5916900634765625,Fixation,POINT (0.720685213804245 0.4800488650798798),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870427658,18384825725,1,1,"(0.7130057215690613, 0.4726954996585846)","(0.7330231666564941, 0.4767003059387207)",1,1,2.75390625,2.555450439453125,Fixation,POINT (0.7230144441127777 0.4746979027986526),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209870435991,18384834058,1,1,"(0.7152631878852844, 0.4687839448451996)","(0.723373293876648, 0.5041993856430054)",1,1,2.756744384765625,2.616973876953125,Fixation,POINT (0.7193182408809662 0.4864916652441025),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870444325,18384842391,1,1,"(0.7115111351013184, 0.4678061306476593)","(0.7220231890678406, 0.5046020746231079)",1,1,2.742706298828125,2.623886108398437,Fixation,POINT (0.7167671620845795 0.4862041026353836),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870452659,18384850725,1,1,"(0.7047300934791565, 0.4878995418548584)","(0.7199525237083435, 0.4951884150505066)",1,1,2.773101806640625,2.588409423828125,Fixation,POINT (0.71234130859375 0.4915439784526825),,,,,,,,,,,,,,,,,,,1,,,,
0,136,actionLoadNotes,34425716,1209870469327,18384867393,1,1,"(0.682202935218811, 0.5384125709533691)","(0.6964536309242249, 0.5434104800224304)",1,1,2.795639038085937,2.6221160888671875,Fixation,POINT (0.6893282830715179 0.5409115254878998),,,,,,,,,,,,,,,,,,,,1,,,
0,136,actionLoadNotes,34425716,1209870477661,18384875727,1,1,"(0.6808648109436035, 0.5294464230537415)","(0.6948572993278503, 0.5351043343544006)",1,1,2.7886199951171875,2.6049957275390625,Fixation,POINT (0.6878610551357269 0.532275378704071),,,,,,,,,,,,,,,,,,,,1,,,
