,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Command.0,getBackCommand12.0,if.0,backCommand12.0,==.0,nan.0,//GEN-END: |264-getter|0|264-preInit.200,// write pre-init user code here.201,backCommand12.1,=.0,new.0,Command.1,"""OK"".0",Command.2,BACK.0,0.0,//GEN-LINE: | 264-getter | 1 | 264-postInit.202,// write post-init user code here.203,//GEN-BEGIN: | 264-getter | 2 |.204,return.0,backCommand12.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getBackCommand12,40865383,1209571032837,18085431968,1,1,"(0.19536712765693665, 0.23665708303451538)","(0.20345249772071838, 0.23658892512321472)",1,1,2.623397827148437,2.5890045166015625,Fixation,POINT (0.1994098126888275 0.236623004078865),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571041171,18085440302,1,1,"(0.19708292186260223, 0.22359654307365417)","(0.20648309588432312, 0.25009000301361084)",1,1,2.5880584716796875,2.588470458984375,Fixation,POINT (0.2017830088734627 0.2368432730436325),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571049504,18085448635,1,1,"(0.19717539846897125, 0.22771833837032318)","(0.20608577132225037, 0.24538518488407135)",1,1,2.602508544921875,2.584625244140625,Fixation,POINT (0.2016305848956108 0.2365517616271973),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571057837,18085456968,1,1,"(0.19663940370082855, 0.23230397701263428)","(0.20480848848819733, 0.24568381905555725)",1,1,2.603500366210937,2.584228515625,Fixation,POINT (0.2007239460945129 0.2389938980340958),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571066172,18085465302,1,1,"(0.20200426876544952, 0.23398460447788239)","(0.2018238753080368, 0.2511753439903259)",1,1,2.6106414794921875,2.5929412841796875,Fixation,POINT (0.2019140720367432 0.2425799742341042),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571074505,18085473635,1,1,"(0.19765089452266693, 0.23717209696769714)","(0.2027878761291504, 0.25004860758781433)",1,1,2.613632202148437,2.591522216796875,Fixation,POINT (0.2002193853259087 0.2436103522777557),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571082838,18085481968,1,1,"(0.19389896094799042, 0.23484839498996735)","(0.20080839097499847, 0.24250589311122894)",1,1,2.611663818359375,2.5727691650390625,Fixation,POINT (0.1973536759614944 0.2386771440505981),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571091172,18085490302,1,1,"(0.19717782735824585, 0.2345108538866043)","(0.19918790459632874, 0.2530026137828827)",1,1,2.595443725585937,2.5887451171875,Fixation,POINT (0.1981828659772873 0.2437567338347435),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571099505,18085498635,1,1,"(0.19780896604061127, 0.23517575860023499)","(0.20030945539474487, 0.24951139092445374)",1,1,2.6124725341796875,2.59466552734375,Fixation,POINT (0.1990592107176781 0.2423435747623444),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571107838,18085506968,1,1,"(0.1977769136428833, 0.22934739291667938)","(0.20017895102500916, 0.25031015276908875)",1,1,2.5946502685546875,2.593475341796875,Fixation,POINT (0.1989779323339462 0.2398287728428841),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571116173,18085515303,1,1,"(0.19717957079410553, 0.23412998020648956)","(0.2002788931131363, 0.24727566540241241)",1,1,2.58135986328125,2.587188720703125,Fixation,POINT (0.1987292319536209 0.240702822804451),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571124511,18085523641,1,1,"(0.19452407956123352, 0.2350272387266159)","(0.20214863121509552, 0.25141724944114685)",1,1,2.5855712890625,2.6009521484375,Fixation,POINT (0.1983363553881645 0.2432222440838814),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571132845,18085531975,1,1,"(0.19607719779014587, 0.230293869972229)","(0.20413000881671906, 0.251718670129776)",1,1,2.600128173828125,2.5958251953125,Fixation,POINT (0.2001036033034325 0.2410062700510025),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571141177,18085540307,1,1,"(0.19571281969547272, 0.23124746978282928)","(0.20705029368400574, 0.2514403760433197)",1,1,2.593124389648437,2.5819549560546875,Fixation,POINT (0.2013815566897392 0.2413439229130745),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571149512,18085548642,1,1,"(0.19757263362407684, 0.22945848107337952)","(0.204364612698555, 0.2535053789615631)",1,1,2.5664825439453125,2.5793914794921875,Fixation,POINT (0.2009686231613159 0.2414819300174713),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571157845,18085556975,1,1,"(0.1954314261674881, 0.22903940081596375)","(0.2030467391014099, 0.2530844509601593)",1,1,2.5863800048828125,2.581283569335937,Fixation,POINT (0.199239082634449 0.2410619258880615),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571166178,18085565308,1,1,"(0.19393610954284668, 0.2330450713634491)","(0.2048909217119217, 0.2510485351085663)",1,1,2.5720977783203125,2.573471069335937,Fixation,POINT (0.1994135156273842 0.2420468032360077),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571174512,18085573642,1,1,"(0.19641698896884918, 0.23007959127426147)","(0.2067507803440094, 0.24299487471580505)",1,1,2.5777740478515625,2.56927490234375,Fixation,POINT (0.2015838846564293 0.2365372329950333),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571182845,18085581975,1,1,"(0.19569909572601318, 0.23276600241661072)","(0.20702342689037323, 0.24512284994125366)",1,1,2.5595703125,2.5778961181640625,Fixation,POINT (0.2013612613081932 0.2389444261789322),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571191180,18085590309,1,1,"(0.19574132561683655, 0.22416384518146515)","(0.20236553251743317, 0.24822679162025452)",1,1,2.5818328857421875,2.570404052734375,Fixation,POINT (0.1990534290671349 0.2361953184008598),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571199511,18085598640,1,1,"(0.1978391408920288, 0.220355823636055)","(0.2032976895570755, 0.24322396516799927)",1,1,2.5692291259765625,2.5646514892578125,Fixation,POINT (0.2005684152245522 0.2317898944020271),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209571232845,18085631974,1,1,"(0.04904874414205551, 0.24959705770015717)","(0.07029029726982117, 0.25757160782814026)",1,1,2.54705810546875,2.5606689453125,Fixation,POINT (0.0596695207059383 0.2535843327641487),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571241179,18085640308,1,1,"(0.05972496420145035, 0.24815170466899872)","(0.0777568519115448, 0.2609275281429291)",1,1,2.544052124023437,2.558685302734375,Fixation,POINT (0.0687409080564976 0.2545396164059639),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571249513,18085648642,1,1,"(0.06617795675992966, 0.25048062205314636)","(0.08239465951919556, 0.25157874822616577)",1,1,2.5610809326171875,2.571929931640625,Fixation,POINT (0.0742863081395626 0.2510296851396561),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571257849,18085656978,1,1,"(0.05845960974693298, 0.2511604130268097)","(0.07446987181901932, 0.2567625343799591)",1,1,2.545806884765625,2.5703582763671875,Fixation,POINT (0.0664647407829762 0.2539614737033844),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571266182,18085665311,1,1,"(0.059646401554346085, 0.2521067261695862)","(0.08056414872407913, 0.2547169327735901)",1,1,2.55047607421875,2.5567779541015625,Fixation,POINT (0.0701052751392126 0.2534118294715881),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571274516,18085673645,1,1,"(0.06325528025627136, 0.25204601883888245)","(0.07994584739208221, 0.25384047627449036)",1,1,2.531768798828125,2.562484741210937,Fixation,POINT (0.0716005638241768 0.2529432475566864),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571282849,18085681978,1,1,"(0.06425556540489197, 0.24854913353919983)","(0.08592546731233597, 0.25251880288124084)",1,1,2.547760009765625,2.5501861572265625,Fixation,POINT (0.075090516358614 0.2505339682102203),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571291183,18085690312,1,1,"(0.06540936976671219, 0.24989183247089386)","(0.08151447027921677, 0.25501537322998047)",1,1,2.54180908203125,2.55133056640625,Fixation,POINT (0.0734619200229645 0.2524536028504372),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571299515,18085698644,1,1,"(0.05839427560567856, 0.24796132743358612)","(0.07685273140668869, 0.2496645599603653)",1,1,2.514923095703125,2.550033569335937,Fixation,POINT (0.0676235035061836 0.2488129436969757),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571307849,18085706978,1,1,"(0.06359975785017014, 0.2573944330215454)","(0.07913265377283096, 0.2573079466819763)",1,1,2.532684326171875,2.54827880859375,Fixation,POINT (0.0713662058115006 0.2573511898517609),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571316184,18085715313,1,1,"(0.06884332001209259, 0.25560262799263)","(0.0791170671582222, 0.25628283619880676)",1,1,2.5457916259765625,2.5363006591796875,Fixation,POINT (0.0739801935851574 0.2559427320957184),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571324515,18085723644,1,1,"(0.06808366626501083, 0.25274959206581116)","(0.07754310965538025, 0.2544146180152893)",1,1,2.542327880859375,2.5386199951171875,Fixation,POINT (0.0728133879601955 0.2535821050405502),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571332849,18085731978,1,1,"(0.07028424739837646, 0.24975833296775818)","(0.07974899560213089, 0.25448426604270935)",1,1,2.538925170898437,2.529891967773437,Fixation,POINT (0.0750166215002537 0.2521212995052338),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571341182,18085740311,1,1,"(0.06595829874277115, 0.25093522667884827)","(0.07844730466604233, 0.2583806812763214)",1,1,2.5303497314453125,2.525009155273437,Fixation,POINT (0.0722028017044067 0.2546579539775848),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571349516,18085748645,1,1,"(0.0688539519906044, 0.2611207067966461)","(0.07609840482473373, 0.2548823654651642)",1,1,2.5260772705078125,2.53863525390625,Fixation,POINT (0.0724761784076691 0.2580015361309052),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571357849,18085756978,1,1,"(0.06674694269895554, 0.2543048560619354)","(0.08418013155460358, 0.2596975266933441)",1,1,2.5278778076171875,2.53173828125,Fixation,POINT (0.0754635371267796 0.2570011913776398),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571366182,18085765311,1,1,"(0.06904363632202148, 0.2553042769432068)","(0.08207421004772186, 0.26075297594070435)",1,1,2.53570556640625,2.512298583984375,Fixation,POINT (0.0755589231848717 0.2580286264419556),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571374516,18085773645,1,1,"(0.06597785651683807, 0.2593613564968109)","(0.08355002850294113, 0.2603413462638855)",1,1,2.537109375,2.5292510986328125,Fixation,POINT (0.0747639425098896 0.2598513513803482),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571382848,18085781978,1,1,"(0.06764217466115952, 0.25993236899375916)","(0.08294878154993057, 0.2582330107688904)",1,1,2.51287841796875,2.527862548828125,Fixation,POINT (0.075295478105545 0.2590826898813248),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571391188,18085790318,1,1,"(0.06452753394842148, 0.2564082443714142)","(0.07908733934164047, 0.2667944133281708)",1,1,2.5226287841796875,2.53594970703125,Fixation,POINT (0.071807436645031 0.2616013288497925),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571399520,18085798650,1,1,"(0.06717482954263687, 0.2533029019832611)","(0.08414030075073242, 0.2535449266433716)",1,1,2.5038604736328125,2.5131072998046875,Fixation,POINT (0.0756575651466846 0.2534239143133164),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571407854,18085806984,1,1,"(0.0725032165646553, 0.2533192038536072)","(0.07819449156522751, 0.26428163051605225)",1,1,2.5269927978515625,2.530731201171875,Fixation,POINT (0.0753488540649414 0.2588004171848297),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571416187,18085815317,1,1,"(0.06841186434030533, 0.24503479897975922)","(0.08033967018127441, 0.26001885533332825)",1,1,2.52264404296875,2.5339508056640625,Fixation,POINT (0.0743757672607899 0.2525268271565437),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571424520,18085823650,1,1,"(0.06958197057247162, 0.2503013610839844)","(0.07590015232563019, 0.2569740116596222)",1,1,2.526580810546875,2.5270538330078125,Fixation,POINT (0.0727410614490509 0.2536376863718033),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571432854,18085831984,1,1,"(0.06725507229566574, 0.24954843521118164)","(0.07845237106084824, 0.26756006479263306)",1,1,2.53143310546875,2.52899169921875,Fixation,POINT (0.072853721678257 0.2585542500019074),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571441187,18085840317,1,1,"(0.06892496347427368, 0.25394535064697266)","(0.07995647937059402, 0.252546489238739)",1,1,2.5223846435546875,2.518829345703125,Fixation,POINT (0.0744407214224338 0.2532459199428558),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571449520,18085848650,1,1,"(0.06914620846509933, 0.2517949938774109)","(0.08314186334609985, 0.2500067949295044)",1,1,2.5188446044921875,2.509063720703125,Fixation,POINT (0.0761440359055996 0.2509008944034576),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571457854,18085856984,1,1,"(0.06667229533195496, 0.2485588788986206)","(0.08351413905620575, 0.25507816672325134)",1,1,2.50946044921875,2.5393829345703125,Fixation,POINT (0.0750932171940804 0.251818522810936),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571466187,18085865317,1,1,"(0.0693734660744667, 0.2514866888523102)","(0.07975182682275772, 0.2553243637084961)",1,1,2.515228271484375,2.5254058837890625,Fixation,POINT (0.0745626464486122 0.2534055262804031),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571474521,18085873651,1,1,"(0.06906342506408691, 0.2505719065666199)","(0.080241359770298, 0.25415244698524475)",1,1,2.5072479248046875,2.5013427734375,Fixation,POINT (0.0746523924171925 0.2523621767759323),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571482854,18085881984,1,1,"(0.06874515116214752, 0.25461411476135254)","(0.08191514760255814, 0.2554248869419098)",1,1,2.5191192626953125,2.51348876953125,Fixation,POINT (0.0753301493823528 0.2550195008516312),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571491187,18085890317,1,1,"(0.07062622904777527, 0.2562256157398224)","(0.0840892419219017, 0.26439690589904785)",1,1,2.50482177734375,2.5269317626953125,Fixation,POINT (0.0773577354848385 0.2603112608194351),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571499521,18085898651,1,1,"(0.06613868474960327, 0.2564898431301117)","(0.0778232291340828, 0.2559385895729065)",1,1,2.5230865478515625,2.528900146484375,Fixation,POINT (0.071980956941843 0.2562142163515091),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571507854,18085906984,1,1,"(0.06665894389152527, 0.24557417631149292)","(0.08199629187583923, 0.26011186838150024)",1,1,2.514129638671875,2.5180206298828125,Fixation,POINT (0.0743276178836822 0.2528430223464966),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571516190,18085915321,1,1,"(0.06985985487699509, 0.2495904266834259)","(0.07853260636329651, 0.2623288035392761)",1,1,2.512420654296875,2.5202789306640625,Fixation,POINT (0.0741962306201458 0.255959615111351),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571524523,18085923654,1,1,"(0.0706406906247139, 0.2569415867328644)","(0.08189167082309723, 0.26298341155052185)",1,1,2.509750366210937,2.5034637451171875,Fixation,POINT (0.0762661807239056 0.2599624991416931),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571532857,18085931988,1,1,"(0.06855503469705582, 0.25575265288352966)","(0.08206593990325928, 0.2627190053462982)",1,1,2.519073486328125,2.5308990478515625,Fixation,POINT (0.0753104873001576 0.2592358291149139),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571541190,18085940321,1,1,"(0.07009486854076385, 0.25522202253341675)","(0.08079244941473007, 0.2630130648612976)",1,1,2.52880859375,2.520965576171875,Fixation,POINT (0.075443658977747 0.2591175436973572),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571549524,18085948655,1,1,"(0.07234661281108856, 0.25192323327064514)","(0.0803752914071083, 0.2580312490463257)",1,1,2.51483154296875,2.51007080078125,Fixation,POINT (0.0763609521090984 0.2549772411584854),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571557857,18085956988,1,1,"(0.06602159887552261, 0.2471763789653778)","(0.08274148404598236, 0.26030218601226807)",1,1,2.5200347900390625,2.522857666015625,Fixation,POINT (0.0743815414607525 0.2537392824888229),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571566190,18085965321,1,1,"(0.06940429657697678, 0.25106948614120483)","(0.08224694430828094, 0.2521577775478363)",1,1,2.5211944580078125,2.516876220703125,Fixation,POINT (0.0758256204426289 0.2516136318445206),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571574524,18085973655,1,1,"(0.06967314332723618, 0.25844699144363403)","(0.08093053102493286, 0.2558290958404541)",1,1,2.537109375,2.5324249267578125,Fixation,POINT (0.0753018371760845 0.2571380436420441),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571582857,18085981988,1,1,"(0.06897000968456268, 0.24894551932811737)","(0.0757821649312973, 0.26022225618362427)",1,1,2.50701904296875,2.5226593017578125,Fixation,POINT (0.07237608730793 0.2545838877558708),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571591190,18085990321,1,1,"(0.07004477828741074, 0.2560098469257355)","(0.07682971656322479, 0.260694295167923)",1,1,2.524154663085937,2.527496337890625,Fixation,POINT (0.0734372474253178 0.2583520710468292),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571599524,18085998655,1,1,"(0.06846801191568375, 0.25319474935531616)","(0.0798371434211731, 0.26287785172462463)",1,1,2.53369140625,2.5214996337890625,Fixation,POINT (0.0741525776684284 0.2580363005399704),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571607857,18086006988,1,1,"(0.069792740046978, 0.25433632731437683)","(0.08009462058544159, 0.26412078738212585)",1,1,2.520172119140625,2.517669677734375,Fixation,POINT (0.0749436803162098 0.2592285573482513),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571616190,18086015321,1,1,"(0.07261469960212708, 0.25397589802742004)","(0.07946889847517014, 0.26042500138282776)",1,1,2.52740478515625,2.539398193359375,Fixation,POINT (0.0760417990386486 0.2572004497051239),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571624523,18086023654,1,1,"(0.06831951439380646, 0.24717125296592712)","(0.08195225894451141, 0.25672465562820435)",1,1,2.533309936523437,2.529937744140625,Fixation,POINT (0.0751358866691589 0.2519479542970657),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571632857,18086031988,1,1,"(0.06825195997953415, 0.25347962975502014)","(0.07947807013988495, 0.2561724781990051)",1,1,2.53326416015625,2.5327911376953125,Fixation,POINT (0.0738650150597096 0.2548260539770126),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571641189,18086040321,1,1,"(0.07045898586511612, 0.25502684712409973)","(0.08167293667793274, 0.2638566792011261)",1,1,2.540863037109375,2.532440185546875,Fixation,POINT (0.0760659612715244 0.2594417631626129),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571649526,18086048658,1,1,"(0.07334791123867035, 0.25454583764076233)","(0.07812987267971039, 0.2589266300201416)",1,1,2.5361328125,2.539291381835937,Fixation,POINT (0.0757388919591904 0.256736233830452),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571657859,18086056991,1,1,"(0.07075721025466919, 0.2500178813934326)","(0.0791582390666008, 0.2580598294734955)",1,1,2.5248565673828125,2.533309936523437,Fixation,POINT (0.074957724660635 0.254038855433464),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571666192,18086065324,1,1,"(0.06734145432710648, 0.2546465992927551)","(0.08121307939291, 0.2567293047904968)",1,1,2.538116455078125,2.5365142822265625,Fixation,POINT (0.0742772668600082 0.255687952041626),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571674526,18086073658,1,1,"(0.07108104974031448, 0.25796088576316833)","(0.08075527101755142, 0.24918235838413239)",1,1,2.5328826904296875,2.549224853515625,Fixation,POINT (0.075918160378933 0.2535716220736504),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571682859,18086081991,1,1,"(0.07033348083496094, 0.2487122267484665)","(0.0792822390794754, 0.2561033368110657)",1,1,2.5584716796875,2.54095458984375,Fixation,POINT (0.0748078599572182 0.2524077817797661),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571691192,18086090324,1,1,"(0.06554623693227768, 0.2560622990131378)","(0.07781535387039185, 0.26284167170524597)",1,1,2.5454559326171875,2.538558959960937,Fixation,POINT (0.0716807954013348 0.2594519853591919),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571699526,18086098657,1,1,"(0.0695190355181694, 0.2469499707221985)","(0.0766965001821518, 0.25880536437034607)",1,1,2.5570220947265625,2.53033447265625,Fixation,POINT (0.0731077678501606 0.2528776675462723),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571707858,18086106990,1,1,"(0.07145128399133682, 0.24723093211650848)","(0.07882951200008392, 0.2586100399494171)",1,1,2.5461578369140625,2.5355682373046875,Fixation,POINT (0.0751403979957104 0.2529204860329628),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571716192,18086115324,1,1,"(0.07332437485456467, 0.2559116780757904)","(0.07738334685564041, 0.253476083278656)",1,1,2.556060791015625,2.5561065673828125,Fixation,POINT (0.0753538608551025 0.2546938806772232),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571724526,18086123658,1,1,"(0.0703720673918724, 0.25130999088287354)","(0.08087308704853058, 0.2602880895137787)",1,1,2.549224853515625,2.5369873046875,Fixation,POINT (0.0756225772202015 0.2557990401983261),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571732859,18086131991,1,1,"(0.07138799875974655, 0.24568398296833038)","(0.08000841736793518, 0.2576012909412384)",1,1,2.54754638671875,2.546417236328125,Fixation,POINT (0.0756982080638409 0.2516426369547844),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571741192,18086140324,1,1,"(0.06883454322814941, 0.2504884898662567)","(0.07680673152208328, 0.26192376017570496)",1,1,2.576034545898437,2.5496063232421875,Fixation,POINT (0.0728206373751164 0.2562061250209808),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571749525,18086148657,1,1,"(0.06773686408996582, 0.260263055562973)","(0.08006224781274796, 0.2619987726211548)",1,1,2.576934814453125,2.554595947265625,Fixation,POINT (0.0738995559513569 0.2611309140920639),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571757858,18086156990,1,1,"(0.06940001994371414, 0.25529369711875916)","(0.0771062821149826, 0.25427260994911194)",1,1,2.5865936279296875,2.5564727783203125,Fixation,POINT (0.0732531510293484 0.2547831535339356),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571766191,18086165324,1,1,"(0.06963371485471725, 0.25456300377845764)","(0.07844614237546921, 0.25685033202171326)",1,1,2.5532989501953125,2.560089111328125,Fixation,POINT (0.0740399286150932 0.2557066679000854),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571774525,18086173658,1,1,"(0.06772409379482269, 0.25634437799453735)","(0.07541638612747192, 0.2602939009666443)",1,1,2.586532592773437,2.56317138671875,Fixation,POINT (0.0715702399611473 0.2583191394805908),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571782864,18086181997,1,1,"(0.07120101153850555, 0.2527743875980377)","(0.07740647345781326, 0.2583535611629486)",1,1,2.552093505859375,2.5590057373046875,Fixation,POINT (0.0743037424981594 0.2555639743804932),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571791198,18086190331,1,1,"(0.07217776030302048, 0.2617615759372711)","(0.08007990568876266, 0.2569119334220886)",1,1,2.5806121826171875,2.565582275390625,Fixation,POINT (0.0761288329958916 0.2593367546796799),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571799531,18086198664,1,1,"(0.06842850893735886, 0.2536257207393646)","(0.07808525115251541, 0.2625979781150818)",1,1,2.5869140625,2.5708465576171875,Fixation,POINT (0.0732568800449371 0.2581118494272232),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getBackCommand12,40865383,1209571807865,18086206998,1,1,"(0.07224320620298386, 0.25449424982070923)","(0.08019156008958817, 0.2622803747653961)",1,1,2.5764923095703125,2.5509796142578125,Fixation,POINT (0.076217383146286 0.2583873122930527),,,,,,,,,,,,,,,,,,,,,,,,,,,,
